SMILES,predict,Clint,MW_range,PSA_range,NRB_range,HBA_range,HBD_range,LogP_range,variance
C1=CC(=CC(=C1)N(CC2=CN=CC=C2)C3=CC(=C(C=C3)OC(F)F)OC(F)F)C(=O)O,3.862183278214885,3.0236230349030824,400-500,50-75,7-10,5-7,1-3,>=4,0.2428591780686108
C(Cl)(Cl)(Cl)Cl,4.060166726996008,2.475878375626544,<200,<50,<3,<1,<1,2-3,0.4588328267480209
C[C@H](Nc1c(C(=N)O)nnc2ccc(-c3ccc(OCCCN(C)C)nc3)cc12)C1CCOCC1,2.6399231111912194,2.094827567388932,400-500,100-150,>=10,7-10,3-5,3-4,0.15786755548278777
CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-],3.663988315121895,2.885894806844962,200-300,50-75,7-10,5-7,<1,3-4,0.2253471368191182
CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)c1cnoc1C1CC1,2.3432362902014514,3.969435055988471,300-400,75-100,3-5,5-7,<1,2-3,0.4709706890890308
CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,2.9365520936092206,2.630394674066566,200-300,<50,5-7,1-3,1-3,2-3,0.08866761793533916
Cc1cn2c(-c3cn[nH]c3)cnc2c(=Nc2cc(C(NC(C)(C)C)c3ccccn3)ns2)[nH]1,3.650223407583014,3.434720483957125,400-500,100-150,5-7,7-10,3-5,>=4,0.06241276440255175
CC(O)=Nc1nc(C)c(-c2cc3c(c(NS(C)(=O)=O)c2)C(=O)N([C@@H](C)C2CC2)C3)s1,0.9019170302338878,2.267022161991698,400-500,100-150,5-7,5-7,1-3,3-4,0.39535419538447164
CC(C)CC1=C(C(=NC(=C1C(=O)OC)C(F)F)C(F)(F)F)C2=NCCS2,2.8344387676971015,4.668975156893465,300-400,50-75,5-7,5-7,<1,3-4,0.5313082788871529
CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,3.5199107514978607,4.360494395961876,200-300,50-75,3-5,3-5,1-3,3-4,0.24344518431520878
CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)=O)cc1,2.767025558407952,1.8064181702367141,300-400,50-75,3-5,1-3,1-3,3-4,0.27820579689843056
CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,2.3416667464007546,2.6766060413572883,200-300,<50,<3,1-3,<1,3-4,0.09700326544789213
ClC=C(Cl)Cl,3.495689840758365,3.365100801984549,<200,<50,<3,<1,<1,2-3,0.03782047488457718
CCNc1nc(Cl)nc(NCC)n1,2.4952125178500317,2.8388001674779244,200-300,50-75,3-5,5-7,1-3,2-3,0.09950795407805783
C(C(CCl)OP(=O)(OC(CCl)CCl)OC(CCl)CCl)Cl,2.684576674354891,2.63587911300258,400-500,<50,>=10,3-5,<1,3-4,0.014103518284220042
COC(=O)CCCC(=O)OC,4.381014770664291,4.777450581970629,<200,50-75,3-5,3-5,<1,0-1,0.11481354626422587
CCCCC1(C(=O)NC(=O)NC1=O)CC,3.144378187713621,1.763732010547893,200-300,75-100,3-5,3-5,1-3,1-2,0.39985510696977145
CCOP(=O)(OCC)Oc1cc(C)nc(C(C)C)n1,4.2605538392131,4.489575995561223,200-300,50-75,7-10,5-7,<1,2-3,0.06632812978414104
NCCNCCN,2.3515004805487307,1.8076710230351158,<200,50-75,3-5,3-5,3-5,<0,0.1575008785768846
CC(C)CN1C(C)Cc2cc(O)ccc2C1c1ccc(C=CC(=O)O)cc1,3.702950999975745,4.44220292070873,300-400,50-75,5-7,3-5,1-3,>=4,0.2140980511379887
N#CSCSc1nc2ccccc2s1,3.528275150533433,4.334820764847144,200-300,<50,3-5,5-7,<1,3-4,0.2335872783492284
CCCOC(=O)c1cc(O)c(O)c(O)c1,4.550341561030506,4.847737547758402,200-300,75-100,3-5,5-7,3-5,1-2,0.08613018023892248
C1=CC=C2C(=C1)N=C(S2)SCSC#N,2.8953384122472046,4.334820764847144,200-300,<50,3-5,5-7,<1,3-4,0.4168949145693075
C1=CC=C(C=C1)NC(=O)CCl,3.752527735290269,4.604902850257079,<200,<50,<3,1-3,1-3,1-2,0.24686016476219413
C1CC2=CC=CC3=C2C1=CC=C3,3.99355115196401,2.589992962855732,<200,<50,<3,<1,<1,3-4,0.40649075710063126
CCOC(=O)c1ccc(N)cc1,3.1724631858261874,5.819630602548275,<200,50-75,<3,3-5,1-3,1-2,0.7666579809413743
CCCCCCCCCCCCN1CCCC1=O,2.910527426480451,3.9039128064932873,200-300,<50,>=10,1-3,<1,>=4,0.2876987775410035
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,3.323719794035348,3.9028862723145594,400-500,75-100,5-7,5-7,1-3,3-4,0.16773499101779035
CC(C)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CC1(C)C,5.023698485240846,2.7890647440831073,300-400,50-75,5-7,3-5,1-3,>=4,0.6471822602972607
Clc1ccccc1CN1CCc2sccc2C1,3.8205001628634156,4.970271451552798,200-300,<50,<3,1-3,<1,>=4,0.33299039915748024
COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,3.9374995230485395,3.4905428381232975,300-400,<50,3-5,1-3,<1,>=4,0.12944512215904566
C=CCOC(=O)c1ccccc1C(=O)OCC=C,4.714035479794048,3.086667844147708,200-300,50-75,5-7,3-5,<1,3-4,0.47130921071054555
CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C=C(C4=CC(=O)[C@@H]5C[C@@H]5[C@]34C)Cl)C)OC(=O)C,4.152547368125359,2.5134599304809226,400-500,50-75,<3,3-5,<1,3-4,0.4747034349217286
CC(CF)CN1C(C)Cc2cc(O)ccc2C1c1ccc(C=CC(=O)O)cc1,3.975162857662241,5.542948399503669,300-400,50-75,5-7,3-5,1-3,>=4,0.4540533743595163
CCOC(=O)CC(C(=O)OCC)SP(=O)(OC)OC,3.1292164114124277,4.964426385618068,300-400,75-100,7-10,7-10,<1,1-2,0.5315033588507178
CCOC(=O)C1=CC=CC=C1C(=O)OCC,4.336729255854098,4.6925650311110845,200-300,50-75,3-5,3-5,<1,2-3,0.10305518845613314
C=CC(O)=Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.2660782769378325,3.6006000007279004,500-600,100-150,>=10,7-10,1-3,>=4,0.09688233079700465
CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2=O,3.90481131441905,3.249656482282344,200-300,<50,<3,1-3,1-3,3-4,0.18974231763243385
CC1=C(C(=CC=C1)C)O,5.645969555503807,3.974228231548844,<200,<50,<3,1-3,1-3,2-3,0.4841604728070457
CC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)OC4=CC=C(C=C4)Cl)Cl,3.9148715269279837,4.367618078184806,400-500,50-75,5-7,5-7,<1,>=4,0.13112195121173423
C[Si](CN1C=NC=N1)(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F,3.643358103622644,2.9288327648106827,300-400,<50,3-5,3-5,<1,3-4,0.20693687528964466
C1=CC=C(C=C1)C(CCC2=CC=C(C=C2)Cl)(CN3C=NC=N3)C#N,2.387171410873385,4.029117982204077,300-400,50-75,5-7,3-5,<1,3-4,0.47553148140088186
CCOc1ccc(NC(C)=O)cc1,3.7838412690280068,3.209997642178729,<200,<50,3-5,1-3,1-3,1-2,0.16619341623700937
C1=CC=C(C=C1)C2=NC(=NC(=N2)N)N,2.1652836502790342,1.3868626995849844,<200,75-100,<3,5-7,1-3,1-2,0.22544196888028495
CCOC1=CC=C(C=C1)CC2=C(C=CC(=C2)[C@@]34[C@@H]([C@H]([C@@H]([C@@](O3)(CO4)CO)O)O)O)Cl,2.4944535547309803,2.5216684127124465,400-500,100-150,5-7,7-10,3-5,1-2,0.007881816593796321
COC1=C(C=C(C=C1)OC(F)(F)F)CN[C@H]2CCCN[C@H]2C3=CC=CC=C3,4.089735351728536,2.8180476535328345,300-400,<50,5-7,3-5,1-3,>=4,0.3682991551376651
COCCOC[C@H](CC1(CCCC1)C(=O)NC2CCC(CC2)C(=O)O)C(=O)OC3=CC4=C(CCC4)C=C3,4.592372716624872,3.265128731014348,500-600,100-150,>=10,5-7,1-3,3-4,0.38438905971604165
CN(C)c1ccc(C(=N)c2ccc(N(C)C)cc2)cc1,3.285618803019588,3.136955669224982,200-300,<50,3-5,3-5,1-3,3-4,0.043054994283860046
NC(=O)Cn1c(=O)cc(CCN2CCN(c3nccc4sccc34)CC2)c2ccc(F)cc21,3.7718794453368685,2.942476950383015,400-500,75-100,5-7,7-10,1-3,2-3,0.2402069616573163
O=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,3.675180078758701,3.840922478681181,300-400,50-75,<3,5-7,1-3,1-2,0.048001396843381575
CCC(=O)Nc1ccc(Cl)c(Cl)c1,4.283196631247363,3.3928489637277615,200-300,<50,<3,1-3,1-3,3-4,0.2578575653373953
C[C@H](CO)NC1=NC(=NC2=C1N=CC(=O)N2)SCC3=C(C(=CC=C3)F)F,3.392465812505871,4.0956544705840825,300-400,100-150,5-7,7-10,3-5,2-3,0.2036536085393022
CC(Nc1cc(F)cc(F)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,3.8134818557044774,2.4138759891326176,400-500,75-100,5-7,5-7,1-3,3-4,0.4053461073151064
CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,3.638346660395695,4.448174329147284,400-500,<50,<3,3-5,1-3,>=4,0.23453780879652408
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.1730624203313487,3.2749914729946883,500-600,75-100,>=10,7-10,1-3,>=4,0.029520128277684583
Oc1ccccc1O,4.829200819220949,4.687891364891228,<200,<50,<3,1-3,1-3,0-1,0.040925262323793905
CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl,2.7166395874948472,2.084755199163509,200-300,75-100,<3,3-5,1-3,2-3,0.18300286044860214
C=Cc1ccccc1,4.567753325027567,4.703924038629804,<200,<50,<3,<1,<1,2-3,0.03943700866600572
C1=CC(=C(C(=C1)Cl)C#N)Cl,3.5548600447584984,2.939251590002979,<200,<50,<3,1-3,<1,2-3,0.1782891146181158
CCC1=CC(=C(N=C1)C2=NC(C(=O)N2)(C)C(C)C)C(=O)O,2.3477187795133507,1.9432851782606186,200-300,75-100,3-5,3-5,1-3,1-2,0.11712982193820204
C[C@H](CO)NC1=NC(=NC2=C1SC(=O)N2)SCC3=CC=CO3,3.373733008804249,4.25503651548135,300-400,100-150,5-7,7-10,3-5,2-3,0.2552382455138661
CC(C)(C)OC,2.7169129756276735,2.549878826883233,<200,<50,<3,1-3,<1,0-1,0.04837550599018953
CCC1=CC=CC(=C1N(COCC)C(=O)CCl)C,4.132740683732248,5.377718266768763,200-300,<50,5-7,1-3,<1,3-4,0.36056351936740844
COc1nc(C)nc(Cl)c1NC1=NCCN1,2.3980312752640662,2.155580485727476,200-300,50-75,<3,5-7,1-3,0-1,0.07021725623003107
CN1CCN(c2cc(Cl)c3[nH]c(Nc4ccc(Br)cn4)nc3c2)CC1,3.4038210037349943,3.1738240641526563,400-500,50-75,3-5,5-7,1-3,3-4,0.06661044111113822
COC1CCC(n2nc(C)c(C(=O)NC(C)C(C)(C)C)c2NS(=O)(=O)c2ccc(C)cc2)CC1,2.4470805698819875,2.3184072597381764,400-500,100-150,7-10,5-7,1-3,>=4,0.03726565215812871
CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,2.9569939934794642,1.3346668003452398,200-300,50-75,<3,3-5,1-3,1-2,0.4698494256380265
COC(=O)C1=C(C(=C(C(=C1Cl)Cl)C(=O)OC)Cl)Cl,3.8465335730321035,4.597751394682993,300-400,50-75,<3,3-5,<1,>=4,0.21756354915670661
N#Cc1cc(Br)c(O)c(Br)c1,3.9988289216376978,3.045163365618585,200-300,<50,<3,1-3,1-3,2-3,0.2761953418784106
CC1=CC(=CC(=C1)C(=O)N(C(C)(C)C)NC(=O)C2=C(C(=CC=C2)OC)C)C,4.266237823972217,3.742838616914527,300-400,50-75,3-5,3-5,1-3,3-4,0.15158398247665192
C(C(F)(F)F)(Cl)Cl,0.7961581929466526,4.882654669320898,<200,<50,<3,<1,<1,2-3,1.1835084996552867
CCCc1ccc(N)cc1,4.115942277612524,3.8070266456797297,<200,<50,<3,1-3,1-3,2-3,0.08946643614709024
CC(C)c1cccc(C(C)C)c1N1C(=O)c2ccc(O)cc2C1=O,4.724307542885614,4.792330848733125,300-400,50-75,3-5,3-5,1-3,>=4,0.0197005334791356
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,2.4512471328091507,1.0586675377293866,300-400,50-75,<3,3-5,1-3,2-3,0.4033111974406315
