SMILES,predict,Clint,MW_range,PSA_range,NRB_range,HBA_range,HBD_range,LogP_range,variance
C1CN(C(=N1)N[N+](=O)[O-])CC2=CN=C(C=C2)Cl,2.954127596171647,2.0970174392014087,200-300,75-100,3-5,5-7,1-3,0-1,0.25385120267401357
C=CCOC(=O)C1=CC=CC=C1C(=O)OCC=C,3.8149376426176143,3.086667844147708,200-300,50-75,5-7,3-5,<1,3-4,0.21569242029081048
Clc1cccc(Cl)c1Cl,4.7046831306341375,2.9322274153361185,<200,<50,<3,<1,<1,>=4,0.5249500444672184
O=[N+]([O-])c1ccccc1,3.617459260460702,3.0810767052953945,<200,<50,<3,1-3,<1,1-2,0.1588609767540087
CC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)OC4=CC=C(C=C4)Cl)Cl,4.134318734613814,4.367618078184806,400-500,50-75,5-7,5-7,<1,>=4,0.06909650815234805
CCN(CC)C1=NC(=CC(=N1)OP(=S)(OC)OC)C,3.5360470841405167,4.847737547758402,300-400,50-75,7-10,7-10,<1,>=4,0.3884847227834176
C[C@@H]1COCCN1c1cc(C2([S@](C)(=N)=O)CC2)nc(-c2cc[nH]c3nccc2-3)n1,2.6054048315660596,1.806418170236714,400-500,100-150,3-5,7-10,1-3,2-3,0.2366367067867939
CCCCCCCCC,1.842884463832592,2.399200311773536,<200,<50,5-7,<1,<1,>=4,0.16476464071505095
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,3.375323068658138,3.280747969380977,200-300,<50,<3,1-3,1-3,2-3,0.028010405079536577
COC(=O)C=C(C)OP(=O)(OC)OC,1.9330694584427397,2.5617295641011073,200-300,50-75,5-7,5-7,<1,0-1,0.18619091443118954
COC1=C(C=CC(=C1C(=O)O)Cl)Cl,3.2518954588328968,0.974359502990924,200-300,<50,<3,1-3,1-3,2-3,0.6745401822882253
CN1CCN(c2cc(Cl)c3[nH]c(Nc4ccc(Br)cn4)nc3c2)CC1,3.4965612226872533,3.1738240641526563,400-500,50-75,3-5,5-7,1-3,3-4,0.0955853984174009
CC1=CC(=C(C=C1)C(C)(C)C)O,4.169998224865127,4.528232984567794,<200,<50,<3,1-3,1-3,3-4,0.10609875971090149
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,2.075607818980321,2.600247446345537,300-400,75-100,3-5,3-5,1-3,1-2,0.1553830616683858
CCCCCCCCN(C)C,3.807909368528814,4.5043184018182485,<200,<50,7-10,1-3,<1,2-3,0.2062561844774739
CN(C)C1=CC=C(C=C1)N=NC2=CC=CC=C2C(=O)O,2.6836290143856063,3.3755967986580426,200-300,50-75,3-5,3-5,1-3,3-4,0.2049408151574731
c1ccc2c(c1)Cc1ccccc1-2,3.9012075515112254,3.457424710324947,<200,<50,<3,<1,<1,>=4,0.1314356235836082
CC(C)(C)C1=CC=C(C=C1)OC2CCCCC2OS(=O)OCC#C,4.193946771476588,4.128153220694453,300-400,<50,5-7,3-5,<1,>=4,0.019486144060265338
CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,3.895678447170601,3.789925425497272,300-400,<50,5-7,5-7,<1,3-4,0.031320981929651596
CCC(C)c1ccc(O)cc1,4.745786418690002,3.9003153171265224,<200,<50,<3,1-3,1-3,3-4,0.2504040515826774
C(C(F)(F)F)(C(F)(F)F)F,1.3197186958388076,2.627824938988848,<200,<50,<3,<1,<1,1-2,0.38742318049621915
CC(C)(C)C1=NN=C(S1)N(C)C(=O)NC,2.96431370315124,2.669932366488085,200-300,50-75,<3,3-5,1-3,1-2,0.08718722529305001
CCS(=O)(=O)c1ccc2oc(-c3ccc4ccccc4c3)nc2c1,2.2588311382112103,2.0630085059282193,300-400,50-75,3-5,3-5,<1,3-4,0.057996991765382234
CC1=CC(=C(C=C1)OC)N,3.7303083345804975,3.9257321837465176,<200,<50,<3,1-3,1-3,1-2,0.05787888375671389
CC(CN1C(C)Cc2c([nH]c3ccccc23)C1c1ccc(Cl)cc1)C(=O)O,3.077001068690561,4.086293909171261,300-400,50-75,3-5,1-3,1-3,>=4,0.29892330562498937
C[C@@]12CCN([C@@H]1N(C3=C2C=C(C=C3)OC(=O)NC)C)C,2.828435214225128,1.643385516382693,200-300,<50,<3,3-5,1-3,1-2,0.35097739605508405
CC1=C(C(=CC=C1)C(=O)OC)S(=O)(=O)NC(=O)NC2=NC(=NC(=N2)OCC(F)(F)F)N(C)C,2.986905192718546,3.6327328488112807,400-500,>=150,7-10,>=10,1-3,3-4,0.1912754456192643
CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,5.239618182026053,2.5134599304809226,400-500,50-75,<3,3-5,<1,3-4,0.8074091121270509
C/C(=C\C(=O)N(C)C)/OP(=O)(OC)OC,2.5476263046426695,1.7580465376935106,200-300,50-75,5-7,5-7,<1,0-1,0.23385065713796124
CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C,2.185011938019545,1.965984476132442,200-300,50-75,5-7,3-5,1-3,0-1,0.06486959017638659
CCS(=O)(=O)c1ccc(C(N=C(C)O)C(=O)Nc2cc(-c3cc(C#N)cc(F)c3OC)cs2)cc1,2.579631142061588,2.6730991333599206,500-600,100-150,7-10,7-10,1-3,>=4,0.027682511763105704
CC(C)N(C(=O)CCl)c1ccccc1,4.583238793904943,5.18367899998282,200-300,<50,3-5,1-3,<1,2-3,0.17783299755248858
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,2.1861577003958503,2.9531536328672403,200-300,50-75,3-5,3-5,1-3,3-4,0.22716197949652764
Cc1ccc(C)c(C)c1,4.981855386344629,3.207324403353169,<200,<50,<3,<1,<1,3-4,0.5255646786487951
COc1cc(Cl)c(OC)cc1Cl,3.7946114363683634,2.8362668362238797,200-300,<50,<3,1-3,<1,3-4,0.28383391253088514
C=CC(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.3684266833378183,3.2749914729946883,500-600,100-150,>=10,7-10,1-3,>=4,0.027672802993660664
COc1ccc(C(CCCN)(c2ccccc2)c2ccccc2)cc1,3.5090664590454184,0.8207265198063668,300-400,<50,7-10,1-3,1-3,>=4,0.7962084234128547
COC(=O)NC1=NC2=CC=CC=C2N1,2.8981155949108324,4.128153220694453,<200,50-75,<3,3-5,1-3,1-2,0.36430151725561993
C(CNCCN)N,4.00176609191922,1.8076710230351154,<200,50-75,3-5,3-5,3-5,<0,0.6498274084000764
Cc1cc2c(cc1O)CCN(CC(C)C)[C@@H]2c1ccc(/C=C/C(=O)O)cc1,3.2718806968318526,3.789925425497272,300-400,50-75,5-7,3-5,1-3,>=4,0.15342984369186055
CC[C@@H]1C[C@@H]2[C@@H](CC[C@@]3(S(=O)(=O)c4ccc(C(F)(F)F)cc4)c4c(F)ccc(F)c4OC[C@@H]23)NS1(=O)=O,0.7185755039697342,0.567181382230949,500-600,75-100,3-5,5-7,1-3,>=4,0.04483855379455166
CCn1c([C@@H](C)NS(=O)(=O)c2ccc(C#N)nc2)nc2cnc(C3CC3)cc21,1.71763920866707,0.41135439880839647,300-400,100-150,5-7,7-10,1-3,2-3,0.3868837247123344
CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,2.8368757546100047,5.552859967556872,300-400,50-75,5-7,3-5,1-3,>=4,0.8043958565808206
CCC1(CCC(=O)NC1=O)C2=CC=C(C=C2)N,3.86738847673054,1.0436381581317689,200-300,50-75,<3,3-5,1-3,<0,0.8363130556768296
C[C@@H]1Cc2cc(O)ccc2[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,4.868860791542297,5.295590652439659,400-500,50-75,5-7,3-5,1-3,>=4,0.1263850247541418
CC(=O)Nc1ccc(O)cc1,3.6440346769105214,0.649946912270624,<200,<50,<3,1-3,1-3,0-1,0.8867620734446371
CC(C)(C)C(=O)C(N1C=NC=N1)OC2=CC=C(C=C2)Cl,4.060022076632379,3.640774151623198,200-300,50-75,3-5,5-7,<1,2-3,0.12416909205506087
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,1.7763617456387546,1.474454769386837,200-300,75-100,5-7,3-5,1-3,2-3,0.08941610176238443
CCCCSP(=O)(SCCCC)SCCCC,4.099221327092639,5.766105825364386,300-400,<50,>=10,3-5,<1,>=4,0.4936829078081332
CCN1CCC2(CC1)COC3=C2C=C4C(=C3)CCN4C(=O)C5=CC=C(C=C5)C6=C(C=C(C=C6)C7=NN=C(O7)C)C.Cl,3.191389015508217,2.5518637282315644,500-600,50-75,3-5,5-7,<1,>=4,0.18940886652129527
C(=C(Cl)Cl)Cl,2.06687129566153,3.365100801984549,<200,<50,<3,<1,<1,2-3,0.384497977123415
CC(C)C1(C(=O)NC(=N1)C2=NC3=CC=CC=C3C=C2C(=O)O)C,2.0496586185823937,1.981186982692312,300-400,75-100,3-5,3-5,1-3,1-2,0.020279315299676148
FC(F)(Cl)C(F)(Cl)Cl,4.479918427709448,0.49602543124307913,<200,<50,<3,<1,<1,3-4,1.1799137138362994
CC#C[C@@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)C5=CC=C(C=C5)N(C)C)C)O,3.6520495607790373,4.448174329147284,400-500,<50,<3,3-5,1-3,>=4,0.23578909698519357
CCOC1=CC=C(C=C1)N,3.6584995009140626,3.5866069434349686,<200,<50,<3,1-3,1-3,1-2,0.02129249318884501
Cc1cc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2C(=O)OC2COC2)n1,2.760040493433716,2.1866286493522855,400-500,100-150,5-7,7-10,1-3,1-2,0.16982797959381724
CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,4.293448497747484,2.003051197665122,200-300,<50,<3,1-3,1-3,>=4,0.6783493399290215
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,3.5423849017824414,2.986957674107695,400-500,<50,5-7,5-7,1-3,>=4,0.1645014571307004
C1=CC(=CC=C1[C@H]([C@@H](CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],2.2152914863159032,1.0436381581317689,300-400,100-150,5-7,5-7,3-5,1-2,0.3470097793822794
COC(=O)N1CCN(C2CCC(N=c3nc[nH]n4ccc([C@H](C)CC(=N)O)c34)CC2)CC1,2.226550084133757,2.155580485727476,400-500,100-150,5-7,7-10,3-5,1-2,0.021019139444583324
Cc1ccc(C(=O)c2ccccc2)cc1,4.671425009116806,5.707865461243779,<200,<50,<3,1-3,<1,3-4,0.30696364187592545
CN(C)CC/C=C/1\C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,3.6009891818997004,3.6006000007279004,300-400,<50,3-5,1-3,<1,>=4,0.000115264190624843
COC(=O)C1=CC=CC=C1C(=O)OC,4.4580030810792595,4.054149419800121,<200,50-75,<3,3-5,<1,1-2,0.11960975702633388
COc1cc(N2CCN(C(=O)C3CCCCC3C(=O)NC3(C#N)CC3)C(C)C2)ccc1C1CC1,4.103548096613631,4.168330503120788,400-500,75-100,5-7,5-7,1-3,3-4,0.019186672413368286
C1=CC=C(C=C1)C2=NC(=NC(=N2)N)N,2.010016671713203,1.3868626995849846,<200,75-100,<3,5-7,1-3,1-2,0.18456015716230723
CC(C)(C=NOC(=O)NC)SC,2.8465915605547076,1.0636861018882966,<200,50-75,3-5,3-5,1-3,1-2,0.5280449557806929
COC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OC,2.2585005642953817,1.9853886174483968,300-400,100-150,<3,5-7,3-5,1-2,0.08088784808806758
C1CC1C#C[C@]2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F,2.063949635681736,3.120247839228025,300-400,<50,<3,1-3,1-3,3-4,0.31284493267524793
CCOC1=CC2=CC=CC=C2OC1=O,3.9409554865121916,4.206955728268953,<200,<50,<3,3-5,<1,1-2,0.07878156702776888
C1=CC=C2C(=C1)C=CC3=CC4=CC=CC=C4C=C32,3.548748279263219,3.8604004147232507,200-300,<50,<3,<1,<1,>=4,0.09230233565555648
C[C@H](CO)NC1=NC(=NC2=C1SC(=N2)N)SCC3=C(C(=CC=C3)F)F,2.9957836583424333,3.0111742796952568,300-400,75-100,5-7,7-10,3-5,3-4,0.004558256262094725
CCO,1.5294444155798606,3.9480677960588535,<200,<50,<3,1-3,1-3,<0,0.7163261909302048
CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1,3.8436549735632934,4.4907177751379725,300-400,<50,5-7,1-3,<1,>=4,0.19164125993556796
CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC(=C)[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C,4.016709396106084,4.6665852717761345,300-400,50-75,<3,3-5,<1,3-4,0.1924744110031571
CC1=C(C=C(C=C1)N)O,5.031747169391617,3.730712137715869,<200,<50,<3,1-3,1-3,0-1,0.38532889247207947
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,3.4160375063655892,1.6220079968531347,400-500,100-150,7-10,5-7,3-5,1-2,0.5313395774380268
CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,3.3495604550838354,4.448174329147284,400-500,<50,<3,3-5,1-3,>=4,0.32537760862755427
C1=CC=C(C=C1)OCCO,4.73689943311983,3.839829166306212,<200,<50,3-5,1-3,1-3,1-2,0.26568622978253015
C=CCc1ccc2c(c1)OCO2,4.119643979133828,3.6089028025919774,<200,<50,<3,1-3,<1,2-3,0.15126674309705032
O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1,2.8288359924983393,3.120247839228025,300-400,<50,<3,1-3,1-3,3-4,0.0863077483847326
CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,2.388540504431826,1.33466680034524,200-300,50-75,<3,3-5,1-3,1-2,0.3121268661598497
CCOC1=CC=C(C=C1)CC2=C(C=CC(=C2)[C@@]34[C@@H]([C@H]([C@@H]([C@@](O3)(CO4)CO)O)O)O)Cl,3.2332952233019085,2.5216684127124465,400-500,100-150,5-7,7-10,3-5,1-2,0.21076324933748286
CN(C)NC(=O)CCC(=O)O,2.0412555659611678,1.9208043332511078,<200,50-75,3-5,3-5,1-3,<0,0.035674166311481396
COC1=NN(C(=O)S1)CSP(=S)(OC)OC,3.6259560324910547,2.396424482625675,300-400,50-75,5-7,7-10,<1,2-3,0.3641516322269044
CCOP(=O)(NC(C)C)OC1=CC(=C(C=C1)SC)C,4.181346111720039,5.069070685216515,300-400,<50,7-10,3-5,1-3,3-4,0.2629183061159092
C1=CC=C(C=C1)NC(=O)CCl,4.86305734493132,4.604902850257079,<200,<50,<3,1-3,1-3,1-2,0.0764578839905568
Fc1ccc(CN2CCN(C3=Nn4c(nnc4C(F)(F)F)CC3)CC2)cc1,4.472589229117888,2.343142412490957,300-400,<50,<3,5-7,<1,2-3,0.6306804685898342
COC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,1.7400515237640186,1.7191421803255609,200-300,75-100,<3,5-7,1-3,<0,0.006192741896489739
COCCOC[C@H](CC1(CCCC1)C(=O)NC2CCC(CC2)C(=O)O)C(=O)OC3=CC4=C(CCC4)C=C3,4.22978268794168,3.2651287310143484,500-600,100-150,>=10,5-7,1-3,3-4,0.2857025612622068
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,3.0496764081645047,2.232420674799882,300-400,<50,3-5,3-5,<1,3-4,0.24204747676796715
O=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,3.8953035695340943,3.840922478681181,300-400,50-75,<3,5-7,1-3,1-2,0.01610610398613701
CC(O)=Nc1nc(C)c(-c2cc3c(c(S(C)(=O)=O)c2)C(=O)N([C@@H](C)C2CC2)C3)s1,2.100349231792994,0.7019681610657231,400-500,75-100,5-7,5-7,1-3,3-4,0.4141599696537241
CCCCc1ccc(N)cc1,4.309346376716035,4.221997544129426,<200,<50,3-5,1-3,1-3,3-4,0.025870194191447083
COc1ccc(C)cc1N,3.93874575324391,3.9257321837465176,<200,<50,<3,1-3,1-3,1-2,0.0038542423527826676
C1C(O1)CN2C(=O)N(C(=O)N(C2=O)CC3CO3)CC4CO4,4.3579489214912925,6.128993563575989,200-300,100-150,5-7,7-10,<1,<0,0.5245321254525502
CCC(C)(NC(=O)c1cc(Cl)c(C)c(Cl)c1)C(=O)CCl,2.692738370553796,2.455343930372117,300-400,<50,5-7,1-3,1-3,3-4,0.07030935715575222
CCCCOC(=O)c1ccc(O)cc1,4.578189532939048,4.615031304941204,<200,<50,3-5,3-5,1-3,3-4,0.010911465761236952
CCOC(=O)c1ccccc1C(=O)OCC,4.954369358035948,4.6925650311110845,200-300,50-75,3-5,3-5,<1,2-3,0.07753885858739741
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,2.458673294265224,2.020069783139841,200-300,50-75,7-10,3-5,1-3,2-3,0.12990165603659934
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,3.491511280125655,3.613714458122686,200-300,50-75,5-7,5-7,<1,2-3,0.03619304176115366
Nc1c(Cl)c(F)nc(OCC(=O)O)c1Cl,3.5857057614571692,1.71502983531521,200-300,75-100,3-5,3-5,1-3,1-2,0.5540400260137738
CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C.[Cl-],3.3565212511980644,3.0989053054127274,400-500,<50,3-5,1-3,<1,>=4,0.07629838140849621
CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,2.7000445652903884,2.669227276553883,300-400,50-75,5-7,3-5,1-3,3-4,0.009127188314472196
CC(C)(C1=CC=CC=C1)C2=CC=C(C=C2)O,4.009672602070999,4.251418963806454,200-300,<50,<3,1-3,1-3,3-4,0.07159827026847759
CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,2.6702995584239035,2.6766060413572883,200-300,<50,<3,1-3,<1,3-4,0.0018677975803505166
CCOC1=NC=C(C2=C1[C@@H](C(=C(N2)C)C(=O)N)C3=C(C=C(C=C3)C#N)OC)C,2.487127870067497,2.557794902195457,300-400,100-150,5-7,5-7,1-3,3-4,0.02092952807664456
COc1ccc2c(c1)C[C@@H](C)N(CC(C)C)[C@@H]2c1ccc(/C=C/C(=O)O)cc1,3.49632641296766,4.966201228338529,300-400,<50,5-7,3-5,1-3,>=4,0.4353343460321345
CCC(=NOCC=CCl)C1C(=O)CC(C2CCOCC2)CC1=O,2.8871863782163274,2.2534852543804322,300-400,50-75,5-7,5-7,<1,3-4,0.18768391800448794
CN1CCN(C(=O)c2cc3cc(Cl)ccc3[nH]2)CC1,3.690184840347322,3.286471518089347,200-300,<50,<3,1-3,1-3,2-3,0.11956819267312341
B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,2.3866567443083793,3.0196562688825606,300-400,100-150,7-10,5-7,3-5,1-2,0.18747612462468385
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,3.172680406260493,1.0436381581317689,200-300,50-75,<3,3-5,1-3,<0,0.6305606471188145
C1=CC=C(C(=C1)C2=CC=C(C=C2)Cl)NC(=O)C3=C(N=CC=C3)Cl,2.572392766097418,3.805895618021553,300-400,<50,3-5,1-3,1-3,2-3,0.3653278168696817
CC(C)OC1=CC=CC(=C1)NC(=O)C2=CC=CC=C2C(F)(F)F,3.7028925106292,3.6123420602266383,300-400,<50,3-5,1-3,1-3,3-4,0.02681842065507351
C=CC(=O)Nc1cc(Nc2ncc(C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.3265852271358867,2.7244535934877994,500-600,75-100,>=10,7-10,1-3,>=4,0.17833394940732575
CNC1=C(C(=O)N(N=C1)C2=CC=CC(=C2)C(F)(F)F)Cl,3.1595363443299354,3.3747263277487556,300-400,<50,<3,3-5,1-3,2-3,0.06373304020496558
CN1C2=C(C(=O)N(C1=O)C)NC=N2,2.3195635305113487,1.0924268113183644,<200,50-75,<3,5-7,1-3,<0,0.3634423527469632
Nc1ccc(Cl)cc1N,4.028982208329614,4.399373798805933,<200,50-75,<3,1-3,1-3,1-2,0.10969926086877436
COc1nn(CSP(=S)(OC)OC)c(=O)s1,3.3979540907762034,2.396424482625675,300-400,50-75,5-7,7-10,<1,2-3,0.2966240610674191
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,3.1771545708522018,2.779635212312483,200-300,<50,3-5,1-3,1-3,>=4,0.11773372002522421
CC1=C(C(=C(C=C1)C)O)C,5.146436551908811,5.600995681169267,<200,<50,<3,1-3,1-3,2-3,0.13462724798071196
CC(C)N1CCC(CC1)N(C2=CC=C(C=C2)Cl)C(=O)CC3=CC=CC=C3,3.8866684335760855,4.4907177751379725,300-400,<50,5-7,1-3,<1,>=4,0.17890191894582283
CCNC(=O)OC1CCN(c2nncc3cc(OC)c(OC)cc23)CC1,3.8910306460736193,5.107673985224389,300-400,75-100,5-7,7-10,1-3,1-2,0.3603345175146197
Fc1cccc(CN2CCN(c3ccc4nnc(C(F)(F)F)n4n3)CC2)c1F,4.76897805327357,4.042605554484023,300-400,<50,3-5,5-7,<1,2-3,0.21513049507994295
NNC(=O)CCCCC(=O)NN,3.983589297718558,0.928677592965336,<200,100-150,5-7,3-5,3-5,<0,0.9047763627673989
C=Cc1ccccc1,4.793333512519567,4.703924038629804,<200,<50,<3,<1,<1,2-3,0.02648049645986778
CCC(C)N(C)C(=O)C1=CC2=CC=CC=C2C(=N1)C3=CC=CC=C3Cl,3.023770489093701,4.683666307544404,300-400,<50,3-5,1-3,<1,>=4,0.4916130632691922
CC1(C(=O)N(C(=O)O1)C2=CC(=CC(=C2)Cl)Cl)C=C,3.9654707799504805,3.8641441279108752,200-300,<50,<3,3-5,<1,3-4,0.030010019452001695
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,4.491162712017544,4.896058916611654,200-300,<50,5-7,1-3,1-3,>=4,0.11991852815941766
CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC,3.3511833344520587,1.9315549907495728,300-400,100-150,5-7,7-10,1-3,2-3,0.4204527964910202
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12,2.8975297634043278,3.459026885085924,300-400,50-75,<3,3-5,1-3,1-2,0.1662991839237059
CC(=O)N1CCN(CCOc2ccc(C3CCN(c4ccc5nnc(C(F)(F)F)n5n4)CC3)cc2)CC1,3.8602214979162324,3.4509902175913845,500-600,75-100,5-7,7-10,<1,3-4,0.12120245202729084
N#CSCSc1nc2ccccc2s1,3.6569757937205885,4.334820764847144,200-300,<50,3-5,5-7,<1,3-4,0.20075804696476504
COC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],3.744955826232373,4.101565892209391,300-400,100-150,3-5,7-10,<1,2-3,0.1056175724879067
Cc1ccc(-c2c(Cl)nc(C#N)n2S(=O)(=O)N(C)C)cc1,2.3969715024768643,3.2749914729946883,300-400,75-100,3-5,5-7,<1,0-1,0.26004408380321054
