SMILES,predict,Clint,MW_range,PSA_range,NRB_range,HBA_range,HBD_range,LogP_range,variance
COC1=C(C=CC(=C1C(=O)O)Cl)Cl,3.3291340542662815,0.974359502990924,200-300,<50,<3,1-3,1-3,2-3,0.7026700366809928
CN1CCN(c2cc(Cl)c3[nH]c(Nc4ccc(Br)cn4)nc3c2)CC1,3.568393571405433,3.1738240641526563,400-500,50-75,3-5,5-7,1-3,3-4,0.11774043081294079
CC1=CC(=C(C=C1)C(C)(C)C)O,5.081415389048108,4.528232984567794,<200,<50,<3,1-3,1-3,3-4,0.16507087705569837
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,2.668044839839241,2.600247446345537,300-400,75-100,3-5,3-5,1-3,1-2,0.020230895117876586
CCCCCCCCN(C)C,3.805601826277189,4.5043184018182485,<200,<50,7-10,1-3,<1,2-3,0.20849860191462644
CN(C)C1=CC=C(C=C1)N=NC2=CC=CC=C2C(=O)O,2.1122473367789434,3.3755967986580426,200-300,50-75,3-5,3-5,1-3,3-4,0.3769863285802485
c1ccc2c(c1)Cc1ccccc1-2,4.209403998823317,3.457424710324947,<200,<50,<3,<1,<1,>=4,0.2243923155812587
CC(C)(C)C1=CC=C(C=C1)OC2CCCCC2OS(=O)OCC#C,4.318907801234067,4.128153220694453,300-400,<50,5-7,3-5,<1,>=4,0.056921597030273
CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,3.4227590623881565,3.789925425497272,300-400,<50,5-7,5-7,<1,3-4,0.10956327079982091
CCC(C)c1ccc(O)cc1,4.379974686625325,3.9003153171265224,<200,<50,<3,1-3,1-3,3-4,0.14313143760516775
C(C(F)(F)F)(C(F)(F)F)F,2.616023922215818,2.627824938988848,<200,<50,<3,<1,<1,1-2,0.0035214500191904806
CC(C)(C)C1=NN=C(S1)N(C)C(=O)NC,2.5675491766348246,2.669932366488085,200-300,50-75,<3,3-5,1-3,1-2,0.030551374750820013
CCS(=O)(=O)c1ccc2oc(-c3ccc4ccccc4c3)nc2c1,3.25089862511764,2.0630085059282193,300-400,50-75,3-5,3-5,<1,3-4,0.35446909054276315
CC1=CC(=C(C=C1)OC)N,3.823231980724253,3.9257321837465176,<200,<50,<3,1-3,1-3,1-2,0.03058629174434353
CC(CN1C(C)Cc2c([nH]c3ccccc23)C1c1ccc(Cl)cc1)C(=O)O,3.206935531892006,4.086293909171261,300-400,50-75,3-5,1-3,1-3,>=4,0.2624025229438188
C[C@@]12CCN([C@@H]1N(C3=C2C=C(C=C3)OC(=O)NC)C)C,2.8372920391854533,1.643385516382693,200-300,<50,<3,3-5,1-3,1-2,0.35626439894941436
CC1=C(C(=CC=C1)C(=O)OC)S(=O)(=O)NC(=O)NC2=NC(=NC(=N2)OCC(F)(F)F)N(C)C,3.748340289694327,3.6327328488112807,400-500,>=150,7-10,>=10,1-3,3-4,0.03449752108196055
CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,4.714404730142313,2.5134599304809226,400-500,50-75,<3,3-5,<1,3-4,0.656766891876463
C/C(=C\C(=O)N(C)C)/OP(=O)(OC)OC,2.2612508029559364,1.7580465376935106,200-300,50-75,5-7,5-7,<1,0-1,0.1501572876004102
CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C,1.9836147213697308,1.965984476132442,200-300,50-75,5-7,3-5,1-3,0-1,0.005260904939231247
CCS(=O)(=O)c1ccc(C(N=C(C)O)C(=O)Nc2cc(-c3cc(C#N)cc(F)c3OC)cs2)cc1,2.6051582643205937,2.6730991333599206,500-600,100-150,7-10,7-10,1-3,>=4,0.02027370854426216
CC(C)N(C(=O)CCl)c1ccccc1,4.691677943828013,5.18367899998282,200-300,<50,3-5,1-3,<1,2-3,0.14681422473677758
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,2.147887805676275,2.9531536328672403,200-300,50-75,3-5,3-5,1-3,3-4,0.24029313890103235
Cc1ccc(C)c(C)c1,4.71845170462733,3.207324403353169,<200,<50,<3,<1,<1,3-4,0.45092379465408916
COc1cc(Cl)c(OC)cc1Cl,3.9266014218103455,2.8362668362238797,200-300,<50,<3,1-3,<1,3-4,0.325358299304555
C=CC(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.0721997381615367,3.2749914729946883,500-600,100-150,>=10,7-10,1-3,>=4,0.06051351101812971
COc1ccc(C(CCCN)(c2ccccc2)c2ccccc2)cc1,3.740260654234051,0.8207265198063668,300-400,<50,7-10,1-3,1-3,>=4,0.8711955699617296
COC(=O)NC1=NC2=CC=CC=C2N1,3.6388753382386336,4.128153220694453,<200,50-75,<3,3-5,1-3,1-2,0.1460016235635912
C(CNCCN)N,2.4574280189163185,1.8076710230351154,<200,50-75,3-5,3-5,3-5,<0,0.19388895292855057
Cc1cc2c(cc1O)CCN(CC(C)C)[C@@H]2c1ccc(/C=C/C(=O)O)cc1,3.453360323856208,3.789925425497272,300-400,50-75,5-7,3-5,1-3,>=4,0.10043178536458275
CC[C@@H]1C[C@@H]2[C@@H](CC[C@@]3(S(=O)(=O)c4ccc(C(F)(F)F)cc4)c4c(F)ccc(F)c4OC[C@@H]23)NS1(=O)=O,0.6447990100088185,0.567181382230949,500-600,75-100,3-5,5-7,1-3,>=4,0.023161275175251163
CCn1c([C@@H](C)NS(=O)(=O)c2ccc(C#N)nc2)nc2cnc(C3CC3)cc21,1.2410185888198233,0.41135439880839647,300-400,100-150,5-7,7-10,1-3,2-3,0.247573665390808
CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,2.9876026355213745,5.552859967556872,300-400,50-75,5-7,3-5,1-3,>=4,0.7654785731488858
CCC1(CCC(=O)NC1=O)C2=CC=C(C=C2)N,2.7875067554670165,1.0436381581317689,200-300,50-75,<3,3-5,1-3,<0,0.5203743222860663
C[C@@H]1Cc2cc(O)ccc2[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,3.744098719636178,5.295590652439659,400-500,50-75,5-7,3-5,1-3,>=4,0.4629686917343472
CC(=O)Nc1ccc(O)cc1,3.2861594452085456,0.649946912270624,<200,<50,<3,1-3,1-3,0-1,0.7866517651191364
CC(C)(C)C(=O)C(N1C=NC=N1)OC2=CC=C(C=C2)Cl,3.238152444678557,3.640774151623198,200-300,50-75,3-5,5-7,<1,2-3,0.12014322536063132
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,1.8231011485605733,1.474454769386837,200-300,75-100,5-7,3-5,1-3,2-3,0.10403686582650569
CCCCSP(=O)(SCCCC)SCCCC,4.091667883514878,5.766105825364386,300-400,<50,>=10,3-5,<1,>=4,0.4996560581063693
CCN1CCC2(CC1)COC3=C2C=C4C(=C3)CCN4C(=O)C5=CC=C(C=C5)C6=C(C=C(C=C6)C7=NN=C(O7)C)C.Cl,3.5141174240005704,2.5518637282315644,500-600,50-75,3-5,5-7,<1,>=4,0.28713867292995154
C(=C(Cl)Cl)Cl,1.0567621835022378,3.365100801984549,<200,<50,<3,<1,<1,2-3,0.6888134496114009
CC(C)C1(C(=O)NC(=N1)C2=NC3=CC=CC=C3C=C2C(=O)O)C,2.2515545928876874,1.981186982692312,300-400,75-100,3-5,3-5,1-3,1-2,0.08067830462599618
FC(F)(Cl)C(F)(Cl)Cl,3.31546022207577,0.49602543124307913,<200,<50,<3,<1,<1,3-4,0.8413257000849967
CC#C[C@@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)C5=CC=C(C=C5)N(C)C)C)O,2.8492932355214418,4.448174329147284,400-500,<50,<3,3-5,1-3,>=4,0.47710972419764397
CCOC1=CC=C(C=C1)N,3.6810579330897863,3.5866069434349686,<200,<50,<3,1-3,1-3,1-2,0.028184388322594074
Cc1cc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2C(=O)OC2COC2)n1,2.7368582307910603,2.1866286493522855,400-500,100-150,5-7,7-10,1-3,1-2,0.16418974800078018
CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,5.297000701846152,2.003051197665122,200-300,<50,<3,1-3,1-3,>=4,0.9829219606924344
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,3.70198939632307,2.986957674107695,400-500,<50,5-7,5-7,1-3,>=4,0.21336707847680444
C1=CC(=CC=C1[C@H]([C@@H](CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],3.0846144926901626,1.0436381581317689,300-400,100-150,5-7,5-7,3-5,1-2,0.6090319411225382
COC(=O)N1CCN(C2CCC(N=c3nc[nH]n4ccc([C@H](C)CC(=N)O)c34)CC2)CC1,2.392030274429853,2.155580485727476,400-500,100-150,5-7,7-10,3-5,1-2,0.07055715019967695
Cc1ccc(C(=O)c2ccccc2)cc1,4.553311630586901,5.707865461243779,<200,<50,<3,1-3,<1,3-4,0.34452146686334
CN(C)CC/C=C/1\C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,3.811511261019942,3.6006000007279004,300-400,<50,3-5,1-3,<1,>=4,0.06293639572653648
COC(=O)C1=CC=CC=C1C(=O)OC,4.898402171692589,4.054149419800121,<200,50-75,<3,3-5,<1,1-2,0.2519269251568108
COc1cc(N2CCN(C(=O)C3CCCCC3C(=O)NC3(C#N)CC3)C(C)C2)ccc1C1CC1,4.297051753430017,4.168330503120788,400-500,75-100,5-7,5-7,1-3,3-4,0.038410711389513616
C1=CC=C(C=C1)C2=NC(=NC(=N2)N)N,2.578641805899061,1.3868626995849846,<200,75-100,<3,5-7,1-3,1-2,0.3556295730713575
CC(C)(C=NOC(=O)NC)SC,2.668960393266946,1.0636861018882966,<200,50-75,3-5,3-5,1-3,1-2,0.4790174688252732
COC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OC,2.529552942589899,1.9853886174483968,300-400,100-150,<3,5-7,3-5,1-2,0.16237986184306882
C1CC1C#C[C@]2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F,3.2310062545331832,3.120247839228025,300-400,<50,<3,1-3,1-3,3-4,0.0330505609138051
CCOC1=CC2=CC=CC=C2OC1=O,4.071822202236059,4.206955728268953,<200,<50,<3,3-5,<1,1-2,0.040324148926672417
C1=CC=C2C(=C1)C=CC3=CC4=CC=CC=C4C=C32,2.9130302720781818,3.8604004147232507,200-300,<50,<3,<1,<1,>=4,0.2826973871117928
C[C@H](CO)NC1=NC(=NC2=C1SC(=N2)N)SCC3=C(C(=CC=C3)F)F,2.754170080044945,3.0111742796952568,300-400,75-100,5-7,7-10,3-5,3-4,0.07669063278165873
CCO,1.042125384382949,3.9480677960588535,<200,<50,<3,1-3,1-3,<0,0.8671397692400095
CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1,3.6716246485638693,4.4907177751379725,300-400,<50,5-7,1-3,<1,>=4,0.24441923622083153
CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC(=C)[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C,3.3622459735053747,4.6665852717761345,300-400,50-75,<3,3-5,<1,3-4,0.3892177882014154
CC1=C(C=C(C=C1)N)O,4.536305817803546,3.730712137715869,<200,<50,<3,1-3,1-3,0-1,0.24039097094479797
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,2.5875049356196365,1.6220079968531347,400-500,100-150,7-10,5-7,3-5,1-2,0.2881064639546938
CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,3.828154464889439,4.448174329147284,400-500,<50,<3,3-5,1-3,>=4,0.18501532578778876
C1=CC=C(C=C1)OCCO,4.529635040660833,3.839829166306212,<200,<50,3-5,1-3,1-3,1-2,0.2058396285848285
C=CCc1ccc2c(c1)OCO2,3.996770336215989,3.6089028025919774,<200,<50,<3,1-3,<1,2-3,0.11574054676756204
O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1,3.151106879875228,3.120247839228025,300-400,<50,<3,1-3,1-3,3-4,0.00920840732365084
CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,2.4204899621998965,1.33466680034524,200-300,50-75,<3,3-5,1-3,1-2,0.3240120802886424
CCOC1=CC=C(C=C1)CC2=C(C=CC(=C2)[C@@]34[C@@H]([C@H]([C@@H]([C@@](O3)(CO4)CO)O)O)O)Cl,2.9573149080765835,2.5216684127124465,400-500,100-150,5-7,7-10,3-5,1-2,0.1299978967038141
CN(C)NC(=O)CCC(=O)O,2.0252825410663893,1.9208043332511078,<200,50-75,3-5,3-5,1-3,<0,0.03117653283545425
COC1=NN(C(=O)S1)CSP(=S)(OC)OC,3.400456569398812,2.396424482625675,300-400,50-75,5-7,7-10,<1,2-3,0.299605439025859
CCOP(=O)(NC(C)C)OC1=CC(=C(C=C1)SC)C,4.7618737812639145,5.069070685216515,300-400,<50,7-10,3-5,1-3,3-4,0.09166824894202766
C1=CC=C(C=C1)NC(=O)CCl,4.264328002943635,4.604902850257079,<200,<50,<3,1-3,1-3,1-2,0.10162830251615769
Fc1ccc(CN2CCN(C3=Nn4c(nnc4C(F)(F)F)CC3)CC2)cc1,4.670729781500012,2.343142412490957,300-400,<50,<3,5-7,<1,2-3,0.6945573201791226
COC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,1.6438016053914304,1.7191421803255609,200-300,75-100,<3,5-7,1-3,<0,0.022481797471380106
COCCOC[C@H](CC1(CCCC1)C(=O)NC2CCC(CC2)C(=O)O)C(=O)OC3=CC4=C(CCC4)C=C3,3.774843456999656,3.2651287310143484,500-600,100-150,>=10,5-7,1-3,3-4,0.1521000237627659
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,3.7639399705429297,2.232420674799882,300-400,<50,3-5,3-5,<1,3-4,0.457008811792435
O=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,3.677201464603685,3.840922478681181,300-400,50-75,<3,5-7,1-3,1-2,0.04885471983081187
CC(O)=Nc1nc(C)c(-c2cc3c(c(S(C)(=O)=O)c2)C(=O)N([C@@H](C)C2CC2)C3)s1,1.5704337919539044,0.7019681610657231,400-500,75-100,5-7,5-7,1-3,3-4,0.2591521028549711
CCCCc1ccc(N)cc1,4.063045635169732,4.221997544129426,<200,<50,3-5,1-3,1-3,3-4,0.047431608108185946
COc1ccc(C)cc1N,4.0158100305763185,3.9257321837465176,<200,<50,<3,1-3,1-3,1-2,0.026879432641124888
C1C(O1)CN2C(=O)N(C(=O)N(C2=O)CC3CO3)CC4CO4,3.653231447727588,6.128993563575989,200-300,100-150,5-7,7-10,<1,<0,0.7387729988055156
CCC(C)(NC(=O)c1cc(Cl)c(C)c(Cl)c1)C(=O)CCl,4.123216222211886,2.455343930372117,300-400,<50,5-7,1-3,1-3,3-4,0.4976968533363505
CCCCOC(=O)c1ccc(O)cc1,4.800981357102157,4.615031304941204,<200,<50,3-5,3-5,1-3,3-4,0.055487914926718736
CCOC(=O)c1ccccc1C(=O)OCC,4.42373278994336,4.6925650311110845,200-300,50-75,3-5,3-5,<1,2-3,0.08022014704552043
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,2.673251038215692,2.020069783139841,200-300,50-75,7-10,3-5,1-3,2-3,0.19491075959475793
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,3.0457158259348103,3.613714458122686,200-300,50-75,5-7,5-7,<1,2-3,0.1694920728177758
Nc1c(Cl)c(F)nc(OCC(=O)O)c1Cl,2.400174150285112,1.71502983531521,200-300,75-100,3-5,3-5,1-3,1-2,0.20444860875149587
CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C.[Cl-],3.294550569904974,3.0989053054127274,400-500,<50,3-5,1-3,<1,>=4,0.058380988151401934
CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,2.695131623465041,2.669227276553883,300-400,50-75,5-7,3-5,1-3,3-4,0.00772991553879413
CC(C)(C1=CC=CC=C1)C2=CC=C(C=C2)O,4.297180915815686,4.251418963806454,200-300,<50,<3,1-3,1-3,3-4,0.013655469683713591
CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,3.234353911827189,2.6766060413572883,200-300,<50,<3,1-3,<1,3-4,0.16643322240321
CCOC1=NC=C(C2=C1[C@@H](C(=C(N2)C)C(=O)N)C3=C(C=C(C=C3)C#N)OC)C,3.1086811257571236,2.557794902195457,300-400,100-150,5-7,5-7,1-3,3-4,0.16438569149113635
COc1ccc2c(c1)C[C@@H](C)N(CC(C)C)[C@@H]2c1ccc(/C=C/C(=O)O)cc1,3.372887386414398,4.966201228338529,300-400,<50,5-7,3-5,1-3,>=4,0.4754484437343678
CCC(=NOCC=CCl)C1C(=O)CC(C2CCOCC2)CC1=O,3.7512380938245244,2.2534852543804322,300-400,50-75,5-7,5-7,<1,3-4,0.44693282508138293
CN1CCN(C(=O)c2cc3cc(Cl)ccc3[nH]2)CC1,2.430861292811709,3.286471518089347,200-300,<50,<3,1-3,1-3,2-3,0.2553160208287674
B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,2.7040874502011887,3.0196562688825606,300-400,100-150,7-10,5-7,3-5,1-2,0.09416644717776539
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,2.4496177841575504,1.0436381581317689,200-300,50-75,<3,3-5,1-3,<0,0.41954749122678914
C1=CC=C(C(=C1)C2=CC=C(C=C2)Cl)NC(=O)C3=C(N=CC=C3)Cl,3.178120221564058,3.805895618021553,300-400,<50,3-5,1-3,1-3,2-3,0.18732959408674627
CC(C)OC1=CC=CC(=C1)NC(=O)C2=CC=CC=C2C(F)(F)F,3.86501004852583,3.6123420602266383,300-400,<50,3-5,1-3,1-3,3-4,0.07539669753528967
C=CC(=O)Nc1cc(Nc2ncc(C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.4679539694475667,2.7244535934877994,500-600,75-100,>=10,7-10,1-3,>=4,0.2218621889577616
CNC1=C(C(=O)N(N=C1)C2=CC=CC(=C2)C(F)(F)F)Cl,2.6840388238018784,3.3747263277487556,300-400,<50,<3,3-5,1-3,2-3,0.2061027088434436
CN1C2=C(C(=O)N(C1=O)C)NC=N2,2.2165628327004385,1.0924268113183644,<200,50-75,<3,5-7,1-3,<0,0.33544472397629543
Nc1ccc(Cl)cc1N,3.682492692044053,4.399373798805933,<200,50-75,<3,1-3,1-3,1-2,0.21391893899628645
COc1nn(CSP(=S)(OC)OC)c(=O)s1,3.915551051479679,2.396424482625675,300-400,50-75,5-7,7-10,<1,2-3,0.453310794140178
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,2.992190115398664,2.779635212312483,200-300,<50,3-5,1-3,1-3,>=4,0.06342686244311568
CC1=C(C(=C(C=C1)C)O)C,5.553314765861403,5.600995681169267,<200,<50,<3,1-3,1-3,2-3,0.014228092659747034
CC(C)N1CCC(CC1)N(C2=CC=C(C=C2)Cl)C(=O)CC3=CC=CC=C3,4.230844614046548,4.4907177751379725,300-400,<50,5-7,1-3,<1,>=4,0.07754673734588177
CCNC(=O)OC1CCN(c2nncc3cc(OC)c(OC)cc23)CC1,3.821780181877418,5.107673985224389,300-400,75-100,5-7,7-10,1-3,1-2,0.3837136109171494
Fc1cccc(CN2CCN(c3ccc4nnc(C(F)(F)F)n4n3)CC2)c1F,4.306721892462636,4.042605554484023,300-400,<50,3-5,5-7,<1,2-3,0.07881291089839858
NNC(=O)CCCCC(=O)NN,1.2708850901203215,0.928677592965336,<200,100-150,5-7,3-5,3-5,<0,0.10211548891088983
C=Cc1ccccc1,4.802039193632809,4.703924038629804,<200,<50,<3,<1,<1,2-3,0.029277783526063337
CCC(C)N(C)C(=O)C1=CC2=CC=CC=C2C(=N1)C3=CC=CC=C3Cl,3.9367258443788407,4.683666307544404,300-400,<50,3-5,1-3,<1,>=4,0.22288871873819138
CC1(C(=O)N(C(=O)O1)C2=CC(=CC(=C2)Cl)Cl)C=C,3.322457824357947,3.8641441279108752,200-300,<50,<3,3-5,<1,3-4,0.16164041461250644
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,4.092399576501769,4.896058916611654,200-300,<50,5-7,1-3,1-3,>=4,0.2398137595330249
CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC,3.3914284935181738,1.9315549907495728,300-400,100-150,5-7,7-10,1-3,2-3,0.43562954559044254
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12,4.029055139069808,3.459026885085924,300-400,50-75,<3,3-5,1-3,1-2,0.1700977165389878
CC(=O)N1CCN(CCOc2ccc(C3CCN(c4ccc5nnc(C(F)(F)F)n5n4)CC3)cc2)CC1,3.9943769129058184,3.4509902175913845,500-600,75-100,5-7,7-10,<1,3-4,0.16214781534893025
N#CSCSc1nc2ccccc2s1,3.3308874592115796,4.334820764847144,200-300,<50,3-5,5-7,<1,3-4,0.29957596251163243
COC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],2.905975756554826,4.101565892209391,300-400,100-150,3-5,7-10,<1,2-3,0.3567667928213428
Cc1ccc(-c2c(Cl)nc(C#N)n2S(=O)(=O)N(C)C)cc1,3.1183674526876826,3.2749914729946883,300-400,75-100,3-5,5-7,<1,0-1,0.04673696088427741
