SMILES,predict,Clint,MW_range,PSA_range,NRB_range,HBA_range,HBD_range,LogP_range,variance
CC(C)c1nc(CN(C)C(=O)NC(C(=O)NC(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,3.1239694944818464,3.126629742319561,>=600,100-150,>=10,7-10,3-5,3-4,0.0008046779127784946
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC(C)(C)C)CC[C@@H]4[C@@]3(C=CC(=O)N4)C,2.7328620749820822,2.5216684127124465,300-400,50-75,<3,1-3,1-3,3-4,0.06388234695199775
CC12C=CC3=C4CCC(=O)C=C4CCC3C1CCC2O,4.153644636774731,4.565980400356549,200-300,<50,<3,1-3,1-3,2-3,0.12472427452022941
CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,3.8294970466397267,3.505936003984402,300-400,<50,<3,1-3,1-3,3-4,0.09787149180957878
C=CC#N,3.510125325530265,4.415189045335467,<200,<50,<3,1-3,<1,0-1,0.2737657652266314
Cc1ccc2ncccc2c1,4.1882084628625975,5.834624169952441,<200,<50,<3,1-3,<1,2-3,0.49801162732454707
CC(C)(c1ccccc1)c1ccc(O)cc1,5.17563325647949,4.251418963806454,200-300,<50,<3,1-3,1-3,3-4,0.2795584747574246
O=C(Nc1ccccc1)Nc1ccnc(Cl)c1,3.223659748935978,4.239387333544537,200-300,50-75,<3,1-3,1-3,3-4,0.3072396267546883
FCC(F)(F)F,1.8090554821546054,0.22870748389392712,<200,<50,<3,<1,<1,0-1,0.4780273141004134
CN1C(=NC(=N1)CO)NCCCOC2=CC=CC(=C2)CN3CCCCC3,3.268046105958483,3.3668578030321905,300-400,75-100,7-10,7-10,1-3,1-2,0.029888790447315624
CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,0.8994506258045312,1.9378037810571844,300-400,50-75,<3,3-5,1-3,2-3,0.31408346164225065
CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC,3.1495065211822437,1.931554990749573,300-400,100-150,5-7,7-10,1-3,2-3,0.3684087931506218
CC(C)(C)C1=CC(=CC=C1)O,3.922887297259237,4.637452073382107,<200,<50,<3,1-3,1-3,3-4,0.2161432045705891
Cc1cccc(C)c1O,3.7828784980060592,3.974228231548844,<200,<50,<3,1-3,1-3,2-3,0.05787990953888577
O=C(C=Cc1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,3.167271940098864,1.0228141710742014,300-400,75-100,5-7,3-5,3-5,2-3,0.6486605410054327
CC(Cl)CCl,4.589183915379891,4.987083563286031,<200,<50,<3,<1,<1,1-2,0.12035760489424664
CCC(C)(C(=O)CCl)NC(=O)C1=CC(=C(C(=C1)Cl)C)Cl,3.461887198694132,2.455343930372117,300-400,<50,5-7,1-3,1-3,3-4,0.30446153354285327
CC[C@@]12CCCN3[C@@H]1C4=C(CC3)C5=CC=CC=C5N4C(=C2)C(=O)OCC,4.119133341546788,0.0023786338062618405,300-400,<50,3-5,3-5,<1,>=4,1.2452454762604934
CCC(C)c1ccc(O)cc1,3.98155427953294,3.9003153171265224,<200,<50,<3,1-3,1-3,3-4,0.024573349061210073
C1=CC=C(C=C1)C[N+]2=CC=CC3=CC=CC=C32.[Cl-],3.423800475570616,2.97547002364752,200-300,<50,<3,<1,<1,3-4,0.13561203101981026
CC1=C(C(=CC=C1)C)O,4.694426903689435,3.974228231548844,<200,<50,<3,1-3,1-3,2-3,0.21784735845583225
CC(CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)sc12,2.559514121554984,3.0111742796952568,300-400,75-100,5-7,7-10,3-5,3-4,0.1366192082500736
CN1C(=O)CC(=O)N(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,1.73173301583063,4.244144362112037,300-400,<50,<3,1-3,<1,2-3,0.7599599892556065
COC1=C(C=C(C=C1)C(=CC(=O)N2CCOCC2)C3=CC=C(C=C3)Cl)OC,3.599960124778398,3.963652753208905,300-400,<50,5-7,3-5,<1,2-3,0.11001058660377255
CC1(C)CCC(=Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,3.23190894362231,2.8073540561648045,300-400,50-75,3-5,3-5,1-3,3-4,0.128420343343921
Clc1ccccc1CN1CCc2sccc2C1,3.9652341991355136,4.970271451552798,200-300,<50,<3,1-3,<1,>=4,0.30400599037215725
CC(Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4nccs4)c3)c12)C(=O)N1CCOCC1,4.38066377671601,4.44220292070873,500-600,100-150,7-10,>=10,1-3,3-4,0.01861450246860503
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,3.3618351471906602,1.6220079968531347,400-500,100-150,7-10,5-7,3-5,1-2,0.5262669365166223
CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,1.934677114694203,2.3885175298036643,200-300,<50,<3,3-5,1-3,2-3,0.137278697415863
CCCCSP(=O)(SCCCC)SCCCC,3.6459812273643317,5.766105825364386,300-400,<50,>=10,3-5,<1,>=4,0.6413001872091539
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CC(N(C)C)C1,2.9172309658278026,2.655377710446548,500-600,75-100,7-10,7-10,1-3,>=4,0.07920597773156006
CC(C)N(C1=CC=C(C=C1)F)C(=O)COC2=NN=C(S2)C(F)(F)F,3.494407500343805,4.3146133186036115,300-400,50-75,5-7,5-7,<1,3-4,0.24809775109266374
CCC1CC2C(CCC3(S(=O)(=O)c4ccc(C(F)(F)F)cc4)c4c(F)ccc(F)c4OCC23)NS1(=O)=O,1.4801644848458801,0.567181382230949,500-600,75-100,3-5,5-7,1-3,>=4,0.2761612384376168
CC#Cc1cncc(-c2cc(Cl)c([C@]3(C)CC(=O)N(C)C(=N)N3)s2)c1,2.021276271925923,2.0630085059282193,300-400,50-75,<3,3-5,1-3,3-4,0.012623262568423893
CN(C)C(=S)SC(=S)N(C)C,3.3741517841648174,3.849084441010271,200-300,<50,<3,3-5,<1,0-1,0.1436587274323593
Cc1ccc(C)c(O)c1C,3.7050351623104367,5.600995681169267,<200,<50,<3,1-3,1-3,2-3,0.5734945185921102
CC1=C(C(=CC=C1)C(=O)OC)S(=O)(=O)NC(=O)NC2=NC(=NC(=N2)OCC(F)(F)F)N(C)C,3.0754021249321015,3.6327328488112802,400-500,>=150,7-10,>=10,1-3,3-4,0.1685826851394898
CCCCCCCCn1sccc1=O,3.779189869806704,3.507462368162881,200-300,<50,7-10,3-5,<1,2-3,0.08219276255671036
CCOC(=O)C1=CC2(CC)CCCN3CCc4c(n1c1ccccc41)C32,4.362580583090409,0.0023786338062618405,300-400,<50,3-5,3-5,<1,>=4,1.3188839603971094
CC(C)(C)C(/C(=C\C1=C(C=C(C=C1)Cl)Cl)/N2C=NC=N2)O,1.6590887555250122,2.025790746886462,300-400,50-75,3-5,3-5,1-3,>=4,0.11092086565662372
CC(C)OC1=CC=CC=C1OC(=O)NC,3.983529365878979,2.9206382762063954,200-300,<50,3-5,3-5,1-3,1-2,0.3215057527434772
CC(C)CC1=C(C(=NC(=C1C(=O)OC)C(F)F)C(F)(F)F)C2=NCCS2,3.4435705756839368,4.668975156893465,300-400,50-75,5-7,5-7,<1,3-4,0.3706632091707872
CC1=CC=C(C=C1)C(=O)C2=CC=CC=C2,4.3727504835846895,5.707865461243779,<200,<50,<3,1-3,<1,3-4,0.40384866338808334
CN(C)C(=O)NC1=CC=C(C=C1)Cl,2.5586917546422203,2.180610638099671,<200,<50,<3,1-3,1-3,1-2,0.11436284973425725
CN(C)c1nc(=O)n(C2CCCCC2)c(=O)n1C,2.8318971734296894,2.8439957281910964,200-300,50-75,<3,5-7,<1,1-2,0.003659598799414663
COP(=S)(OC)OC1=CC=C(C=C1)[N+](=O)[O-],2.908903344787217,3.613714458122686,200-300,50-75,5-7,5-7,<1,2-3,0.21319289411363018
CC(C)(C)NC(=O)NCCN1CCC(CC1)(CNC(=O)C2=CC(=CC(=C2)Cl)Cl)CO,2.339562786855182,2.9451568267153836,400-500,75-100,7-10,3-5,3-5,2-3,0.18318148447569932
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)C(=O)O)C,1.414683380691216,2.155580485727476,300-400,100-150,3-5,5-7,3-5,0-1,0.2241082682643643
CN1C2=C(C(=O)N(C1=O)C)NC=N2,1.7639379473529386,1.0924268113183644,<200,50-75,<3,5-7,1-3,<0,0.20312024003600238
C[C@@]12CCN([C@@H]1N(C3=C2C=C(C=C3)OC(=O)NC)C)C,3.387004827807219,1.643385516382693,200-300,<50,<3,3-5,1-3,1-2,0.5274139981644682
CN1CCN(c2cc(Cl)c3nc(Nc4ccc(Br)cn4)[nH]c3c2)CC1,3.307804198273122,3.1738240641526563,400-500,50-75,3-5,5-7,1-3,3-4,0.040526620546176007
CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C#N,2.315430220786501,2.201094789505169,200-300,75-100,3-5,5-7,1-3,2-3,0.034584445439916414
CC1=C(C(=C(C=C1)C)O)C,5.737579540973685,5.600995681169267,<200,<50,<3,1-3,1-3,2-3,0.04131420150728316
CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C,4.022921221916679,2.824560326210862,300-400,50-75,<3,5-7,<1,1-2,0.3624829726918956
CCC1=C(C=C2CC(CC2=C1)NC[C@@H](C3=C4C=CC(=O)NC4=C(C=C3)O)O)CC,2.541692102486473,2.6281924485456436,300-400,75-100,5-7,3-5,3-5,3-4,0.026164824545562546
CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2=O,4.1633902210976474,3.249656482282344,200-300,<50,<3,1-3,1-3,3-4,0.27638829260994174
CC(=O)N1CCN(CCOc2ccc(C3CCN(c4ccc5nnc(C(F)(F)F)n5n4)CC3)cc2)CC1,2.587292773225193,3.4509902175913845,500-600,75-100,5-7,7-10,<1,3-4,0.2612531986500221
CC1Cc2cc(O)ccc2C(c2c(F)cc(C=CC(=O)O)cc2F)N1CC(C)(C)F,3.5074943433064343,5.295590652439659,400-500,50-75,5-7,3-5,1-3,>=4,0.5408675032009156
Cc1nccn1-c1ccc(Sc2cccc(C3(C(N)=O)CCOCC3)c2)cc1,2.7023834480924376,2.0916908367992866,300-400,50-75,5-7,5-7,1-3,3-4,0.18472371214360805
CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c([N+](=O)[O-])c1,2.3233869813547314,0.642480563453373,300-400,100-150,3-5,7-10,<1,0-1,0.508444457225802
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,3.8296035881021093,2.630394674066566,300-400,<50,5-7,3-5,1-3,>=4,0.3627394832357208
NCCNCCN,2.908201391923084,1.8076710230351154,<200,50-75,3-5,3-5,3-5,<0,0.33289096889068553
CC(C)(C)NC(=O)NCCN1CCC(CO)(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,2.432415890935181,2.9451568267153836,400-500,75-100,7-10,3-5,3-5,2-3,0.15509506300517545
CC1Cn2c(nnc2C(C)(F)F)CN1C(=O)c1cccc(C(F)(F)c2n[nH]c(=O)c3ccccc23)c1,1.643384432989167,1.3994968237976466,500-600,75-100,3-5,5-7,1-3,3-4,0.0737716875602756
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,3.1580490748257604,2.988368376495352,300-400,50-75,>=10,7-10,1-3,2-3,0.051325409698901085
COC1=C(C=C(C=C1)CC=C)OC,3.6418531156326495,4.227951485327458,<200,<50,3-5,1-3,<1,2-3,0.1772843891169509
CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl,2.1239668893337074,2.084755199163509,200-300,75-100,<3,3-5,1-3,2-3,0.011860842646067354
Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,3.412568119937579,2.7234519298767377,300-400,<50,<3,1-3,<1,3-4,0.20844545745648904
COc1ccc(S(=O)(=O)N2C(=O)C(c3ccccc3OC)(N3CC(O)CC3C(=O)N(C)C)c3cc(Cl)ccc32)c(OC)c1,3.08218507973596,4.508811146322521,>=600,100-150,7-10,7-10,1-3,2-3,0.4315291490143811
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,2.6463167433850034,2.8801992484742773,400-500,75-100,7-10,3-5,1-3,>=4,0.07074532055341654
CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)=O)cc1,3.1458252916955542,1.8064181702367141,300-400,50-75,3-5,1-3,1-3,3-4,0.40514696096215286
CC(C)N(C(=O)COc1nnc(C(F)(F)F)s1)c1ccc(F)cc1,4.274518515396915,4.3146133186036115,300-400,50-75,5-7,5-7,<1,3-4,0.012127968717887603
CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NC(=N2)C3=NC=CC=N3)OCCO)OC4=CC=CC=C4OC,3.0662225421280906,1.9378037810571844,500-600,100-150,>=10,>=10,1-3,3-4,0.3413267141977073
C1=CC=C2C(=C1)N=C(S2)SCSC#N,3.290595162548943,4.334820764847144,200-300,<50,3-5,5-7,<1,3-4,0.3158597729935922
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,1.9818437229685633,3.2104082761500496,300-400,50-75,3-5,3-5,1-3,>=4,0.3716190447943652
CCOP(=S)(OCC)OC1=NN(C=N1)C2=CC=CC=C2,3.258123692402862,4.354627945207949,300-400,50-75,7-10,7-10,<1,3-4,0.33167313999510406
CC1=CC(=NC(=N1)NC2=CC=CC=C2)C,4.429122385189572,4.724457218962176,<200,<50,<3,3-5,1-3,2-3,0.08933356292663987
COc1ccc(C(CCCN)(c2ccccc2)c2ccccc2)cc1,3.481782337051499,0.8207265198063666,300-400,<50,7-10,1-3,1-3,>=4,0.8049223122938682
CON=C(C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F,2.944633947862424,3.75183793858825,400-500,75-100,7-10,7-10,<1,>=4,0.24416492825787914
CC1=C2CC3C(CC=C4CC(O)CCC43C)C2CCC12OC1CC(C)CNC1C2C,4.1589169594201225,4.32813021826007,400-500,<50,<3,3-5,1-3,>=4,0.05118401752175073
C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C=C(C=C3)N,4.4053702979197125,4.374050408992255,200-300,50-75,<3,3-5,1-3,3-4,0.009473712371195289
CCCc1ccc(N)cc1,4.1607388924139865,3.8070266456797297,<200,<50,<3,1-3,1-3,2-3,0.10699169768740333
O=C(NO)C1(NS(=O)(=O)c2ccc(Oc3ccc(F)cc3)cc2)CCOCC1,2.204857199872774,1.9133221677657113,400-500,100-150,5-7,5-7,3-5,2-3,0.08818419013894258
C1=CC=C(C(=C1)[N+](=O)[O-])[N+](=O)[O-],3.6261400996094224,4.136318852594417,<200,75-100,<3,3-5,<1,1-2,0.1543200480330454
CC(C)(C)C1=CC=C(C=C1)OC2CCCCC2OS(=O)OCC#C,4.0377153178268586,4.128153220694453,300-400,<50,5-7,3-5,<1,>=4,0.027355865827179172
Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC(C)C(C)(C)C)c(C)nn2-c2ccccc2)cc1,3.1871489516102005,2.9330404196098288,400-500,75-100,5-7,5-7,1-3,>=4,0.07686333590818396
CC1(CCC(=CC2=CC=C(C=C2)Cl)C1(CN3C=NC=N3)O)C,2.7232970192482018,2.8073540561648045,300-400,50-75,3-5,3-5,1-3,3-4,0.025425766750555242
COc1nn(CSP(=S)(OC)OC)c(=O)s1,3.49085907774946,2.396424482625675,300-400,50-75,5-7,7-10,<1,2-3,0.33104710515746766
CC(C)(C)c1ccc(N)cc1,3.766489609580844,3.3401730341327074,<200,<50,<3,1-3,1-3,2-3,0.1289532227979218
CC(=O)SC(C(=O)NC1Cc2ccccc2C2CCCC(C(=O)O)N2C1=O)C(C)C,2.8536860122937755,2.7160755781097237,400-500,100-150,5-7,5-7,1-3,2-3,0.04162472209766
CCCCOC(=O)c1ccccc1C(=O)O,4.212881319923672,1.0551306388705257,200-300,50-75,5-7,3-5,1-3,2-3,0.9551637223724924
CCOC1=CC2=C(C=C1)NC(C=C2C)(C)C,3.4950571073158305,3.6781113860047756,200-300,<50,<3,1-3,1-3,3-4,0.05537068118703753
COc1ccc(CO)cc1,4.434711742672679,5.438354614501398,<200,<50,<3,1-3,1-3,1-2,0.30358421490984167
COC(=O)c1ccccc1C(=O)OC,4.452277766282966,4.054149419800121,<200,50-75,<3,3-5,<1,1-2,0.12042678216816424
O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,2.666802483980889,2.63587911300258,400-500,<50,>=10,3-5,<1,3-4,0.009353772705733763
C=CC(O)=Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.359088375113616,3.6006000007279004,500-600,100-150,>=10,7-10,1-3,>=4,0.07305299455783386
CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1,4.392892369009449,2.7685205208186097,300-400,50-75,3-5,3-5,1-3,>=4,0.4913437499497553
NC1c2cccnc2C(OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CCC1c1cccc(F)c1F,2.6124036340760615,2.273329614345249,500-600,100-150,3-5,7-10,1-3,3-4,0.10256389295999523
CC(C)C1=NC(=CS1)CN(C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC2=CC=CC=C2)C[C@@H]([C@H](CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O,2.883777686511018,3.126629742319561,>=600,100-150,>=10,7-10,3-5,3-4,0.07345845098022034
O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,3.906497299027122,4.910786435386997,300-400,75-100,5-7,5-7,1-3,3-4,0.30377969849849884
CC1CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1,2.2548656536819296,1.6914016046041185,200-300,75-100,3-5,3-5,1-3,0-1,0.17043790751736698
CC(CF)CN1C(c2ccc(C=CC(=O)O)cc2)c2ccc(O)cc2CC1(C)C,3.2438334488251988,3.6006000007279004,300-400,50-75,5-7,3-5,1-3,>=4,0.10791557097209861
COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2N=N1,3.8611494792937435,4.431060923804295,300-400,50-75,5-7,7-10,<1,2-3,0.17238813058535463
CN(C)CC/C=C/1\C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,4.181792299239128,3.6006000007279004,300-400,<50,3-5,1-3,<1,>=4,0.17580038936926637
CNCC(O)CC12CCC(c3ccccc31)c1ccccc12,2.9363431354173493,2.1664261485194816,200-300,<50,3-5,1-3,1-3,3-4,0.23288626918383482
CC(C)n1nc(-c2c[nH]c(=N)nc2-c2ccccc2)ccc1=O,3.761739636049632,3.274991472994688,300-400,75-100,3-5,5-7,1-3,2-3,0.1472327090517722
Cc1c(O)ccc2c1CCN(CC(C)C)[C@@H]2c1ccc(/C=C/C(=O)O)cc1,4.127208296549848,3.1738240641526563,300-400,50-75,5-7,3-5,1-3,>=4,0.28838186552588596
CO/N=C(\C1=CC=CC=C1OC2=C(C(=NC=N2)OC3=CC=CC=C3Cl)F)/C4=NOCCO4,3.873204941710811,3.75183793858825,400-500,75-100,7-10,7-10,<1,>=4,0.0367113715377545
C=CCOC(=O)C1=CC=CC=C1C(=O)OCC=C,3.831741446126788,3.086667844147708,200-300,50-75,5-7,3-5,<1,3-4,0.22537158470993335
CC1CC2C(CCC3(S(=O)(=O)c4ccc(C(F)(F)F)cc4)c4c(F)ccc(F)c4OCC23)NS1(=O)=O,1.17061890154348,0.7019681610657231,500-600,75-100,<3,5-7,1-3,>=4,0.1417585588543256
C1CN(CCC1C(=O)C2=CC=C(C=C2)F)CCN3C(=O)C4=CC=CC=C4NC3=O,2.428224150274576,4.910786435386997,300-400,75-100,5-7,5-7,1-3,3-4,0.7509311762633206
CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,2.2259583283946074,3.0612578074341883,200-300,50-75,<3,3-5,1-3,2-3,0.2526633164810714
C(F)(F)(Cl)Cl,1.2197248973752686,0.49602543124307913,<200,<50,<3,<1,<1,2-3,0.2189062867114218
COc1cc(N2CCN(C(=O)C3CCCCC3C(=O)NC3(C#N)CC3)C(C)C2)ccc1C1CC1,4.586609533307952,4.168330503120788,400-500,75-100,5-7,5-7,1-3,3-4,0.12652200753565554
CC(C)(C)C1=CC(=C(C=C1)O)C(C)(C)C,4.694736169878851,2.003051197665122,200-300,<50,<3,1-3,1-3,>=4,0.8141870898611622
C1=CC=C2C=C3C=CC=CC3=CC2=C1,3.1236994414695576,3.5529314008588653,<200,<50,<3,<1,<1,>=4,0.1298350748687969
CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,1.782769150829015,1.3279465048795942,300-400,75-100,<3,3-5,<1,2-3,0.13757580486989796
CN(C(=O)Cc1cccc2occc12)C1CCC2(CCCO2)CC1N1CCCC1,3.059048565359864,2.2564205189442124,300-400,<50,3-5,3-5,<1,3-4,0.24278078604966105
