SMILES,predict,Clint,MW_range,PSA_range,NRB_range,HBA_range,HBD_range,LogP_range,variance
C1CN(C(=N1)N[N+](=O)[O-])CC2=CN=C(C=C2)Cl,2.7633523669533284,2.0970174392014087,200-300,75-100,3-5,5-7,1-3,0-1,0.18952574537983416
C=CCOC(=O)C1=CC=CC=C1C(=O)OCC=C,3.1788106780109335,3.086667844147708,200-300,50-75,5-7,3-5,<1,3-4,0.026208200323906448
Clc1cccc(Cl)c1Cl,4.608572002186519,2.9322274153361185,<200,<50,<3,<1,<1,>=4,0.4768029471427584
O=[N+]([O-])c1ccccc1,4.33064385684169,3.0810767052953945,<200,<50,<3,1-3,<1,1-2,0.3554145759670267
CC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)OC4=CC=C(C=C4)Cl)Cl,3.994482560239743,4.367618078184806,400-500,50-75,5-7,5-7,<1,>=4,0.1061309924197124
CCN(CC)C1=NC(=CC(=N1)OP(=S)(OC)OC)C,3.212836787486326,4.847737547758402,300-400,50-75,7-10,7-10,<1,>=4,0.4650150732125268
C[C@@H]1COCCN1c1cc(C2([S@](C)(=N)=O)CC2)nc(-c2cc[nH]c3nccc2-3)n1,2.382986862645903,1.806418170236714,400-500,100-150,3-5,7-10,1-3,2-3,0.16399352133648237
CCCCCCCCC,2.321495513530764,2.399200311773536,<200,<50,5-7,<1,<1,>=4,0.02210158764487563
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,2.9988845779920474,3.280747969380977,200-300,<50,<3,1-3,1-3,2-3,0.080170447508289
COC(=O)C=C(C)OP(=O)(OC)OC,2.2350017004488034,2.5617295641011073,200-300,50-75,5-7,5-7,<1,0-1,0.0929312562137192
COC1=C(C=CC(=C1C(=O)O)Cl)Cl,3.1750581528695,0.974359502990924,200-300,<50,<3,1-3,1-3,2-3,0.6259450534610372
CN1CCN(c2cc(Cl)c3[nH]c(Nc4ccc(Br)cn4)nc3c2)CC1,3.508956381339426,3.1738240641526563,400-500,50-75,3-5,5-7,1-3,3-4,0.09532173621752714
CC1=CC(=C(C=C1)C(C)(C)C)O,4.8344282806291465,4.528232984567794,<200,<50,<3,1-3,1-3,3-4,0.08709117487449548
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,2.8558900595304078,2.600247446345537,300-400,75-100,3-5,3-5,1-3,1-2,0.07271246755467964
CCCCCCCCN(C)C,4.0911341940796335,4.5043184018182485,<200,<50,7-10,1-3,<1,2-3,0.11752204738094135
CN(C)C1=CC=C(C=C1)N=NC2=CC=CC=C2C(=O)O,2.6430759444607785,3.3755967986580426,200-300,50-75,3-5,3-5,1-3,3-4,0.20835101855818833
c1ccc2c(c1)Cc1ccccc1-2,3.8743898277890816,3.457424710324947,<200,<50,<3,<1,<1,>=4,0.11859745211225355
CC(C)(C)C1=CC=C(C=C1)OC2CCCCC2OS(=O)OCC#C,3.489291663719684,4.128153220694453,300-400,<50,5-7,3-5,<1,>=4,0.18171149032914508
CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,3.697300017888221,3.789925425497272,300-400,<50,5-7,5-7,<1,3-4,0.02634545884821473
CCC(C)c1ccc(O)cc1,5.078194167756961,3.9003153171265224,<200,<50,<3,1-3,1-3,3-4,0.3350242615767384
C(C(F)(F)F)(C(F)(F)F)F,1.357104390533004,2.627824938988848,<200,<50,<3,<1,<1,1-2,0.3614312398842605
CC(C)(C)C1=NN=C(S1)N(C)C(=O)NC,2.371542359600127,2.669932366488085,200-300,50-75,<3,3-5,1-3,1-2,0.08487111528151645
CCS(=O)(=O)c1ccc2oc(-c3ccc4ccccc4c3)nc2c1,3.8820257444468744,2.0630085059282193,300-400,50-75,3-5,3-5,<1,3-4,0.5173833512707116
CC1=CC(=C(C=C1)OC)N,3.5713125050024157,3.9257321837465176,<200,<50,<3,1-3,1-3,1-2,0.10080764341422255
CC(CN1C(C)Cc2c([nH]c3ccccc23)C1c1ccc(Cl)cc1)C(=O)O,4.454653719795997,4.086293909171261,300-400,50-75,3-5,1-3,1-3,>=4,0.10477263725640917
C[C@@]12CCN([C@@H]1N(C3=C2C=C(C=C3)OC(=O)NC)C)C,4.059747734362026,1.643385516382693,200-300,<50,<3,3-5,1-3,1-2,0.6872862751098417
CC1=C(C(=CC=C1)C(=O)OC)S(=O)(=O)NC(=O)NC2=NC(=NC(=N2)OCC(F)(F)F)N(C)C,4.127663293374412,3.6327328488112807,400-500,>=150,7-10,>=10,1-3,3-4,0.14077314201953883
CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,4.957213656903481,2.5134599304809226,400-500,50-75,<3,3-5,<1,3-4,0.6950772460443763
C/C(=C\C(=O)N(C)C)/OP(=O)(OC)OC,2.2231894765213993,1.7580465376935106,200-300,50-75,5-7,5-7,<1,0-1,0.13230067720889968
CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C,2.583421495764523,1.965984476132442,200-300,50-75,5-7,3-5,1-3,0-1,0.17561770589705716
CCS(=O)(=O)c1ccc(C(N=C(C)O)C(=O)Nc2cc(-c3cc(C#N)cc(F)c3OC)cs2)cc1,2.9831139870209826,2.6730991333599206,500-600,100-150,7-10,7-10,1-3,>=4,0.08817757222657269
CC(C)N(C(=O)CCl)c1ccccc1,5.32550878291109,5.18367899998282,200-300,<50,3-5,1-3,<1,2-3,0.040340666843368914
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,2.94685991159226,2.9531536328672403,200-300,50-75,3-5,3-5,1-3,3-4,0.0017901241045219474
Cc1ccc(C)c(C)c1,3.886142923289273,3.207324403353169,<200,<50,<3,<1,<1,3-4,0.193076455413462
COc1cc(Cl)c(OC)cc1Cl,3.8879246144562347,2.8362668362238797,200-300,<50,<3,1-3,<1,3-4,0.29912318265596605
C=CC(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.031598786138592,3.2749914729946883,500-600,100-150,>=10,7-10,1-3,>=4,0.06922821913603246
COc1ccc(C(CCCN)(c2ccccc2)c2ccccc2)cc1,2.9749348385881067,0.8207265198063668,300-400,<50,7-10,1-3,1-3,>=4,0.6127218014790197
COC(=O)NC1=NC2=CC=CC=C2N1,3.9461932086898948,4.128153220694453,<200,50-75,<3,3-5,1-3,1-2,0.051754914035253556
C(CNCCN)N,3.169208868947514,1.8076710230351154,<200,50-75,3-5,3-5,3-5,<0,0.3872624176853496
Cc1cc2c(cc1O)CCN(CC(C)C)[C@@H]2c1ccc(/C=C/C(=O)O)cc1,3.362921775644641,3.789925425497272,300-400,50-75,5-7,3-5,1-3,>=4,0.12145271341435608
CC[C@@H]1C[C@@H]2[C@@H](CC[C@@]3(S(=O)(=O)c4ccc(C(F)(F)F)cc4)c4c(F)ccc(F)c4OC[C@@H]23)NS1(=O)=O,0.8005964091520633,0.567181382230949,500-600,75-100,3-5,5-7,1-3,>=4,0.06639027179519
CCn1c([C@@H](C)NS(=O)(=O)c2ccc(C#N)nc2)nc2cnc(C3CC3)cc21,1.5257223066466619,0.41135439880839647,300-400,100-150,5-7,7-10,1-3,2-3,0.3169598344078476
CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,3.2342963169903074,5.552859967556872,300-400,50-75,5-7,3-5,1-3,>=4,0.6594694136277046
CCC1(CCC(=O)NC1=O)C2=CC=C(C=C2)N,2.5461215117299463,1.0436381581317689,200-300,50-75,<3,3-5,1-3,<0,0.42735156998629525
C[C@@H]1Cc2cc(O)ccc2[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,3.2649664196243355,5.295590652439659,400-500,50-75,5-7,3-5,1-3,>=4,0.5775707610121888
CC(=O)Nc1ccc(O)cc1,4.4285792761876905,0.649946912270624,<200,<50,<3,1-3,1-3,0-1,1.0747569810033624
CC(C)(C)C(=O)C(N1C=NC=N1)OC2=CC=C(C=C2)Cl,3.245709807431609,3.640774151623198,200-300,50-75,3-5,5-7,<1,2-3,0.11236821182182216
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,2.423462401059544,1.474454769386837,200-300,75-100,5-7,3-5,1-3,2-3,0.26992638577529937
CCCCSP(=O)(SCCCC)SCCCC,3.3120321364888405,5.766105825364386,300-400,<50,>=10,3-5,<1,>=4,0.6980125545427511
CCN1CCC2(CC1)COC3=C2C=C4C(=C3)CCN4C(=O)C5=CC=C(C=C5)C6=C(C=C(C=C6)C7=NN=C(O7)C)C.Cl,2.7654358346176777,2.5518637282315644,500-600,50-75,3-5,5-7,<1,>=4,0.06074634687353406
C(=C(Cl)Cl)Cl,0.5663503692044137,3.365100801984549,<200,<50,<3,<1,<1,2-3,0.7960490135109242
CC(C)C1(C(=O)NC(=N1)C2=NC3=CC=CC=C3C=C2C(=O)O)C,2.5144315715256935,1.981186982692312,300-400,75-100,3-5,3-5,1-3,1-2,0.1516708399323716
FC(F)(Cl)C(F)(Cl)Cl,5.30386948254051,0.49602543124307913,<200,<50,<3,<1,<1,3-4,1.3674958186063992
CC#C[C@@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)C5=CC=C(C=C5)N(C)C)C)O,3.262580834664747,4.448174329147284,400-500,<50,<3,3-5,1-3,>=4,0.3372185389071222
CCOC1=CC=C(C=C1)N,4.209722644814349,3.5866069434349686,<200,<50,<3,1-3,1-3,1-2,0.17723289421468416
Cc1cc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2C(=O)OC2COC2)n1,2.3174965915427905,2.1866286493522855,400-500,100-150,5-7,7-10,1-3,1-2,0.03722278880631446
CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,5.209094281670263,2.003051197665122,200-300,<50,<3,1-3,1-3,>=4,0.9118953245719091
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,4.102663385391475,2.986957674107695,400-500,<50,5-7,5-7,1-3,>=4,0.317340346046399
C1=CC(=CC=C1[C@H]([C@@H](CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],3.027766003103161,1.0436381581317689,300-400,100-150,5-7,5-7,3-5,1-2,0.5643457863086688
COC(=O)N1CCN(C2CCC(N=c3nc[nH]n4ccc([C@H](C)CC(=N)O)c34)CC2)CC1,1.7333915669530864,2.155580485727476,400-500,100-150,5-7,7-10,3-5,1-2,0.12008325871762308
Cc1ccc(C(=O)c2ccccc2)cc1,4.341544276117754,5.707865461243779,<200,<50,<3,1-3,<1,3-4,0.38862294358923044
CN(C)CC/C=C/1\C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,3.3931212364459276,3.6006000007279004,300-400,<50,3-5,1-3,<1,>=4,0.05901321664721114
COC(=O)C1=CC=CC=C1C(=O)OC,4.2714063743165855,4.054149419800121,<200,50-75,<3,3-5,<1,1-2,0.06179442879064522
COc1cc(N2CCN(C(=O)C3CCCCC3C(=O)NC3(C#N)CC3)C(C)C2)ccc1C1CC1,4.062950211771348,4.168330503120788,400-500,75-100,5-7,5-7,1-3,3-4,0.029973332380653
C1=CC=C(C=C1)C2=NC(=NC(=N2)N)N,2.665907526114375,1.3868626995849846,<200,75-100,<3,5-7,1-3,1-2,0.36379891556946076
CC(C)(C=NOC(=O)NC)SC,3.6347332811530846,1.0636861018882966,<200,50-75,3-5,3-5,1-3,1-2,0.7312833422988386
COC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OC,3.3054135014173873,1.9853886174483968,300-400,100-150,<3,5-7,3-5,1-2,0.3754548795726569
C1CC1C#C[C@]2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F,3.325341655776238,3.120247839228025,300-400,<50,<3,1-3,1-3,3-4,0.05833486559865103
CCOC1=CC2=CC=CC=C2OC1=O,4.7044670647963684,4.206955728268953,<200,<50,<3,3-5,<1,1-2,0.14150722551554584
C1=CC=C2C(=C1)C=CC3=CC4=CC=CC=C4C=C32,3.256691166197373,3.8604004147232507,200-300,<50,<3,<1,<1,>=4,0.1717131138624105
C[C@H](CO)NC1=NC(=NC2=C1SC(=N2)N)SCC3=C(C(=CC=C3)F)F,2.7202850608800198,3.0111742796952568,300-400,75-100,5-7,7-10,3-5,3-4,0.08273766498315852
CCO,1.5926656545885525,3.9480677960588535,<200,<50,<3,1-3,1-3,<0,0.6699473912278798
CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1,3.8329447194882937,4.4907177751379725,300-400,<50,5-7,1-3,<1,>=4,0.18709049078872536
CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC(=C)[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C,3.547351348870454,4.6665852717761345,300-400,50-75,<3,3-5,<1,3-4,0.3183438758174625
CC1=C(C=C(C=C1)N)O,4.634515579419899,3.730712137715869,<200,<50,<3,1-3,1-3,0-1,0.25706895111100875
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,3.611661607413198,1.6220079968531347,400-500,100-150,7-10,5-7,3-5,1-2,0.5659174806599171
CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,3.355400367064909,4.448174329147284,400-500,<50,<3,3-5,1-3,>=4,0.310817865114891
C1=CC=C(C=C1)OCCO,4.645623203789596,3.839829166306212,<200,<50,3-5,1-3,1-3,1-2,0.22919212128337135
C=CCc1ccc2c(c1)OCO2,4.46296168981669,3.6089028025919774,<200,<50,<3,1-3,<1,2-3,0.24292009987475707
O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1,2.7599728450602194,3.120247839228025,300-400,<50,<3,1-3,1-3,3-4,0.10247307167543568
CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,2.82204303932591,1.33466680034524,200-300,50-75,<3,3-5,1-3,1-2,0.42305465106583356
CCOC1=CC=C(C=C1)CC2=C(C=CC(=C2)[C@@]34[C@@H]([C@H]([C@@H]([C@@](O3)(CO4)CO)O)O)O)Cl,2.874786618793162,2.5216684127124465,400-500,100-150,5-7,7-10,3-5,1-2,0.10043746534558673
CN(C)NC(=O)CCC(=O)O,2.8223654340933058,1.9208043332511078,<200,50-75,3-5,3-5,1-3,<0,0.2564311617568349
COC1=NN(C(=O)S1)CSP(=S)(OC)OC,3.087263173591009,2.396424482625675,300-400,50-75,5-7,7-10,<1,2-3,0.19649535449713132
CCOP(=O)(NC(C)C)OC1=CC(=C(C=C1)SC)C,5.241045102629738,5.069070685216515,300-400,<50,7-10,3-5,1-3,3-4,0.048914709838891575
C1=CC=C(C=C1)NC(=O)CCl,5.238763120216967,4.604902850257079,<200,<50,<3,1-3,1-3,1-2,0.18028897349882994
Fc1ccc(CN2CCN(C3=Nn4c(nnc4C(F)(F)F)CC3)CC2)cc1,4.1462306419127435,2.343142412490957,300-400,<50,<3,5-7,<1,2-3,0.5128526607778215
COC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,2.181371876169064,1.7191421803255609,200-300,75-100,<3,5-7,1-3,<0,0.13147206306143022
COCCOC[C@H](CC1(CCCC1)C(=O)NC2CCC(CC2)C(=O)O)C(=O)OC3=CC4=C(CCC4)C=C3,3.767050091734531,3.2651287310143484,500-600,100-150,>=10,5-7,1-3,3-4,0.14276156937096585
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,3.540631156039292,2.232420674799882,300-400,<50,3-5,3-5,<1,3-4,0.3720945071979178
O=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,4.991880977536226,3.840922478681181,300-400,50-75,<3,5-7,1-3,1-2,0.327367301805273
CC(O)=Nc1nc(C)c(-c2cc3c(c(S(C)(=O)=O)c2)C(=O)N([C@@H](C)C2CC2)C3)s1,1.1912955007092618,0.7019681610657231,400-500,75-100,5-7,5-7,1-3,3-4,0.13917945003057175
CCCCc1ccc(N)cc1,4.770272744310924,4.221997544129426,<200,<50,3-5,1-3,1-3,3-4,0.15594599901622355
COc1ccc(C)cc1N,4.6327897791005626,3.9257321837465176,<200,<50,<3,1-3,1-3,1-2,0.20110849995220362
C1C(O1)CN2C(=O)N(C(=O)N(C2=O)CC3CO3)CC4CO4,3.7655839793779378,6.128993563575989,200-300,100-150,5-7,7-10,<1,<0,0.6722249493872327
CCC(C)(NC(=O)c1cc(Cl)c(C)c(Cl)c1)C(=O)CCl,4.307861179679765,2.455343930372117,300-400,<50,5-7,1-3,1-3,3-4,0.5269117644614129
CCCCOC(=O)c1ccc(O)cc1,4.819589260584801,4.615031304941204,<200,<50,3-5,3-5,1-3,3-4,0.05818245059962065
CCOC(=O)c1ccccc1C(=O)OCC,4.844610298034523,4.6925650311110845,200-300,50-75,3-5,3-5,<1,2-3,0.04324625851801216
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,2.3653861872129824,2.020069783139841,200-300,50-75,7-10,3-5,1-3,2-3,0.09821839760771509
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,3.3993421604248324,3.613714458122686,200-300,50-75,5-7,5-7,<1,2-3,0.060973945410677646
Nc1c(Cl)c(F)nc(OCC(=O)O)c1Cl,3.1977604017385017,1.71502983531521,200-300,75-100,3-5,3-5,1-3,1-2,0.4217332817100378
CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C.[Cl-],3.0981133251839963,3.0989053054127274,400-500,<50,3-5,1-3,<1,>=4,0.00022526305754788368
CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,3.640513212712317,2.669227276553883,300-400,50-75,5-7,3-5,1-3,3-4,0.27626300732641856
CC(C)(C1=CC=CC=C1)C2=CC=C(C=C2)O,4.306007580166165,4.251418963806454,200-300,<50,<3,1-3,1-3,3-4,0.015526648497525304
CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,3.6756123242227474,2.6766060413572883,200-300,<50,<3,1-3,<1,3-4,0.28414750977860337
CCOC1=NC=C(C2=C1[C@@H](C(=C(N2)C)C(=O)N)C3=C(C=C(C=C3)C#N)OC)C,3.376921751378914,2.557794902195457,300-400,100-150,5-7,5-7,1-3,3-4,0.2329843749537448
COc1ccc2c(c1)C[C@@H](C)N(CC(C)C)[C@@H]2c1ccc(/C=C/C(=O)O)cc1,3.893798606222445,4.966201228338529,300-400,<50,5-7,3-5,1-3,>=4,0.3050236417736005
CCC(=NOCC=CCl)C1C(=O)CC(C2CCOCC2)CC1=O,3.3597141862675484,2.2534852543804322,300-400,50-75,5-7,5-7,<1,3-4,0.31464486423365257
CN1CCN(C(=O)c2cc3cc(Cl)ccc3[nH]2)CC1,2.989257209089775,3.286471518089347,200-300,<50,<3,1-3,1-3,2-3,0.08453671135136433
B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,3.3241468185093357,3.0196562688825606,300-400,100-150,7-10,5-7,3-5,1-2,0.08660629358546136
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,2.4746872149021666,1.0436381581317689,200-300,50-75,<3,3-5,1-3,<0,0.40703350201761485
C1=CC=C(C(=C1)C2=CC=C(C=C2)Cl)NC(=O)C3=C(N=CC=C3)Cl,3.049634149230935,3.805895618021553,300-400,<50,3-5,1-3,1-3,2-3,0.21510356519680002
CC(C)OC1=CC=CC(=C1)NC(=O)C2=CC=CC=C2C(F)(F)F,3.858389368667268,3.6123420602266383,300-400,<50,3-5,1-3,1-3,3-4,0.06998327355919995
C=CC(=O)Nc1cc(Nc2ncc(C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.153472016963735,2.7244535934877994,500-600,75-100,>=10,7-10,1-3,>=4,0.12202577578408175
CNC1=C(C(=O)N(N=C1)C2=CC=CC(=C2)C(F)(F)F)Cl,2.844702347665639,3.3747263277487556,300-400,<50,<3,3-5,1-3,2-3,0.15075480169311847
CN1C2=C(C(=O)N(C1=O)C)NC=N2,2.4949074330196415,1.0924268113183644,<200,50-75,<3,5-7,1-3,<0,0.3989077776629307
Nc1ccc(Cl)cc1N,4.193229391999454,4.399373798805933,<200,50-75,<3,1-3,1-3,1-2,0.058633685146439754
COc1nn(CSP(=S)(OC)OC)c(=O)s1,3.3526122998428525,2.396424482625675,300-400,50-75,5-7,7-10,<1,2-3,0.2719686470475284
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,3.8207560843340516,2.779635212312483,200-300,<50,3-5,1-3,1-3,>=4,0.29612616881139053
CC1=C(C(=C(C=C1)C)O)C,6.031944218643551,5.600995681169267,<200,<50,<3,1-3,1-3,2-3,0.12257475840373684
CC(C)N1CCC(CC1)N(C2=CC=C(C=C2)Cl)C(=O)CC3=CC=CC=C3,3.8266103098248823,4.4907177751379725,300-400,<50,5-7,1-3,<1,>=4,0.18889218789778978
CCNC(=O)OC1CCN(c2nncc3cc(OC)c(OC)cc23)CC1,4.086627824090971,5.107673985224389,300-400,75-100,5-7,7-10,1-3,1-2,0.2904163157241489
Fc1cccc(CN2CCN(c3ccc4nnc(C(F)(F)F)n4n3)CC2)c1F,5.111939630201751,4.042605554484023,300-400,<50,3-5,5-7,<1,2-3,0.30415085465235014
NNC(=O)CCCCC(=O)NN,2.7260912338738077,0.928677592965336,<200,100-150,5-7,3-5,3-5,<0,0.5112386366993625
C=Cc1ccccc1,5.1733837788144745,4.703924038629804,<200,<50,<3,<1,<1,2-3,0.13352850567882696
CCC(C)N(C)C(=O)C1=CC2=CC=CC=C2C(=N1)C3=CC=CC=C3Cl,3.5398711768307374,4.683666307544404,300-400,<50,3-5,1-3,<1,>=4,0.3253298239095766
CC1(C(=O)N(C(=O)O1)C2=CC(=CC(=C2)Cl)Cl)C=C,2.791829605812717,3.8641441279108752,200-300,<50,<3,3-5,<1,3-4,0.3049985834720316
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,3.8851443855847596,4.896058916611654,200-300,<50,5-7,1-3,1-3,>=4,0.28753457462387344
CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC,3.5067149538709663,1.9315549907495728,300-400,100-150,5-7,7-10,1-3,2-3,0.4480229891448822
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12,3.4565096368007167,3.459026885085924,300-400,50-75,<3,3-5,1-3,1-2,0.0007159813146364404
CC(=O)N1CCN(CCOc2ccc(C3CCN(c4ccc5nnc(C(F)(F)F)n5n4)CC3)cc2)CC1,3.7504954953063896,3.4509902175913845,500-600,75-100,5-7,7-10,<1,3-4,0.08518833193337289
N#CSCSc1nc2ccccc2s1,4.308819162439966,4.334820764847144,200-300,<50,3-5,5-7,<1,3-4,0.007395639748191724
COC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],3.3319551788799213,4.101565892209391,300-400,100-150,3-5,7-10,<1,2-3,0.21890049286201976
Cc1ccc(-c2c(Cl)nc(C#N)n2S(=O)(=O)N(C)C)cc1,3.3175516984896265,3.2749914729946883,300-400,75-100,3-5,5-7,<1,0-1,0.01210541144477586
