SMILES,predict,Clint,MW_range,PSA_range,NRB_range,HBA_range,HBD_range,LogP_range,variance
C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4nccs4)c3)c12)C(=O)N1CCOCC1,3.0161506266691345,4.44220292070873,500-600,100-150,7-10,>=10,1-3,3-4,0.43426710713815686
CCNc1ccccc1,1.8463312559709115,4.033634082553319,<200,<50,<3,1-3,1-3,2-3,0.666086142075714
COc1nc(NC(C)C)nc(NC(C)C)n1,3.92594001142465,3.0813102946129733,200-300,50-75,5-7,5-7,1-3,2-3,0.25720999521251997
CC(C)(C)OC,3.604706615256162,2.549878826883233,<200,<50,<3,1-3,<1,0-1,0.32122034661719995
CCC1=C(C(=O)C=CO1)O,4.391196323770195,5.33314527235854,<200,50-75,<3,3-5,1-3,0-1,0.2868460341075902
CCCCCC1=CC=C(C=C1)N,4.704978082439567,3.856642633463877,<200,<50,3-5,1-3,1-3,3-4,0.25833847948579747
CCOP(=S)(OCC)OC1=NN(C=N1)C2=CC=CC=C2,3.6958734670708866,4.354627945207949,300-400,50-75,7-10,7-10,<1,3-4,0.2006065294593925
C1COCCO1,1.3175993687401093,2.2891842514700076,<200,<50,<3,1-3,<1,<0,0.29587088645050996
CN=C1C=NN(c2cccc(C(F)(F)F)c2)C(=O)C1Cl,3.264819165313807,3.3747263277487556,300-400,<50,<3,3-5,<1,2-3,0.03346936552318571
CC1=CC=C(C=C1)C(=O)C2=CC=CC=C2,4.2087463777335925,5.707865461243779,<200,<50,<3,1-3,<1,3-4,0.45651769600077363
CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,3.1766164948815185,3.280747969380977,200-300,<50,<3,1-3,1-3,2-3,0.03171053009901406
CCCOC(=O)c1cc(O)c(O)c(O)c1,4.237642243350082,4.847737547758402,200-300,75-100,3-5,5-7,3-5,1-2,0.18578864466005177
CCC1(C(=O)NC(=O)NC1=O)C2=CCCCCC2,3.817220556129616,4.3146133186036115,200-300,75-100,<3,3-5,1-3,2-3,0.1514680190718455
