SMILES,predict,Clint,MW_range,PSA_range,NRB_range,HBA_range,HBD_range,LogP_range,variance
CCCCCCCCN(C)C,3.349017904904455,4.5043184018182485,<200,<50,7-10,1-3,<1,2-3,0.3368803080928164
CN(C)C1=CC=C(C=C1)N=NC2=CC=CC=C2C(=O)O,2.755979205438942,3.3755967986580426,200-300,50-75,3-5,3-5,1-3,3-4,0.1806776386411921
c1ccc2c(c1)Cc1ccccc1-2,3.8578587464126852,3.457424710324947,<200,<50,<3,<1,<1,>=4,0.1167647220861129
CC(C)(C)C1=CC=C(C=C1)OC2CCCCC2OS(=O)OCC#C,4.397169983014042,4.128153220694453,300-400,<50,5-7,3-5,<1,>=4,0.07844404985062281
CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,4.294806917983044,3.789925425497272,300-400,<50,5-7,5-7,<1,3-4,0.14722111969424626
CCC(C)c1ccc(O)cc1,4.56367836042772,3.9003153171265224,<200,<50,<3,1-3,1-3,3-4,0.19343361056424005
C(C(F)(F)F)(C(F)(F)F)F,3.9077358751520657,2.627824938988848,<200,<50,<3,<1,<1,1-2,0.3732161387083723
CC(C)(C)C1=NN=C(S1)N(C)C(=O)NC,2.453774665949634,2.669932366488085,200-300,50-75,<3,3-5,1-3,1-2,0.06303059069787781
CCS(=O)(=O)c1ccc2oc(-c3ccc4ccccc4c3)nc2c1,3.3895864811315195,2.0630085059282193,300-400,50-75,3-5,3-5,<1,3-4,0.3868240325261273
CC1=CC(=C(C=C1)OC)N,3.8649255306586903,3.9257321837465176,<200,<50,<3,1-3,1-3,1-2,0.017730940202173896
CC(CN1C(C)Cc2c([nH]c3ccccc23)C1c1ccc(Cl)cc1)C(=O)O,4.0296045052062155,4.086293909171261,300-400,50-75,3-5,1-3,1-3,>=4,0.01653036930595884
C[C@@]12CCN([C@@H]1N(C3=C2C=C(C=C3)OC(=O)NC)C)C,2.8959929354935756,1.643385516382693,200-300,<50,<3,3-5,1-3,1-2,0.36525455878939955
CC1=C(C(=CC=C1)C(=O)OC)S(=O)(=O)NC(=O)NC2=NC(=NC(=N2)OCC(F)(F)F)N(C)C,2.864954259983291,3.6327328488112807,400-500,>=150,7-10,>=10,1-3,3-4,0.2238807031091764
CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,2.979641768112301,2.5134599304809226,400-500,50-75,<3,3-5,<1,3-4,0.13593647843834744
C/C(=C\C(=O)N(C)C)/OP(=O)(OC)OC,3.398377020909753,1.7580465376935106,200-300,50-75,5-7,5-7,<1,0-1,0.4783128199426021
CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C,1.5983125897862878,1.965984476132442,200-300,50-75,5-7,3-5,1-3,0-1,0.10721142999612313
CCS(=O)(=O)c1ccc(C(N=C(C)O)C(=O)Nc2cc(-c3cc(C#N)cc(F)c3OC)cs2)cc1,3.027019144611884,2.6730991333599206,500-600,100-150,7-10,7-10,1-3,>=4,0.10320144650614747
CC(C)N(C(=O)CCl)c1ccccc1,4.763610827912347,5.18367899998282,200-300,<50,3-5,1-3,<1,2-3,0.12248994578044105
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,2.3837338915361057,2.9531536328672403,200-300,50-75,3-5,3-5,1-3,3-4,0.16604017604614443
Cc1ccc(C)c(C)c1,4.898878947886655,3.207324403353169,<200,<50,<3,<1,<1,3-4,0.49324952048450976
COc1cc(Cl)c(OC)cc1Cl,4.142579674531018,2.8362668362238797,200-300,<50,<3,1-3,<1,3-4,0.3809148118693725
C=CC(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.2853224456855816,3.2749914729946883,500-600,100-150,>=10,7-10,1-3,>=4,0.0030124640925055478
COc1ccc(C(CCCN)(c2ccccc2)c2ccccc2)cc1,3.664089608070082,0.8207265198063668,300-400,<50,7-10,1-3,1-3,>=4,0.8291115910993129
COC(=O)NC1=NC2=CC=CC=C2N1,3.003339487505154,4.128153220694453,<200,50-75,<3,3-5,1-3,1-2,0.3279905080938582
C(CNCCN)N,4.039846503033433,1.8076710230351154,<200,50-75,3-5,3-5,3-5,<0,0.6508920972749956
Cc1cc2c(cc1O)CCN(CC(C)C)[C@@H]2c1ccc(/C=C/C(=O)O)cc1,3.479079315305535,3.789925425497272,300-400,50-75,5-7,3-5,1-3,>=4,0.09064129518734182
CC[C@@H]1C[C@@H]2[C@@H](CC[C@@]3(S(=O)(=O)c4ccc(C(F)(F)F)cc4)c4c(F)ccc(F)c4OC[C@@H]23)NS1(=O)=O,0.8127187165244826,0.567181382230949,500-600,75-100,3-5,5-7,1-3,>=4,0.0715975566928771
CCn1c([C@@H](C)NS(=O)(=O)c2ccc(C#N)nc2)nc2cnc(C3CC3)cc21,1.2193095952886392,0.41135439880839647,300-400,100-150,5-7,7-10,1-3,2-3,0.235596017003848
CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,3.0914425480412833,5.552859967556872,300-400,50-75,5-7,3-5,1-3,>=4,0.7177379918441341
CCC1(CCC(=O)NC1=O)C2=CC=C(C=C2)N,3.798020096477764,1.0436381581317689,200-300,50-75,<3,3-5,1-3,<0,0.8031650972833656
C[C@@H]1Cc2cc(O)ccc2[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,4.759491945080691,5.295590652439659,400-500,50-75,5-7,3-5,1-3,>=4,0.15632391588655753
CC(=O)Nc1ccc(O)cc1,3.789012127670357,0.649946912270624,<200,<50,<3,1-3,1-3,0-1,0.9153369705217161
CC(C)(C)C(=O)C(N1C=NC=N1)OC2=CC=C(C=C2)Cl,4.017589336158321,3.640774151623198,200-300,50-75,3-5,5-7,<1,2-3,0.10987757366966303
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,2.295349331974745,1.474454769386837,200-300,75-100,5-7,3-5,1-3,2-3,0.2393690766125995
CCCCSP(=O)(SCCCC)SCCCC,3.23273205485252,5.766105825364386,300-400,<50,>=10,3-5,<1,>=4,0.7387201326443988
CCN1CCC2(CC1)COC3=C2C=C4C(=C3)CCN4C(=O)C5=CC=C(C=C5)C6=C(C=C(C=C6)C7=NN=C(O7)C)C.Cl,3.529990424725972,2.5518637282315644,500-600,50-75,3-5,5-7,<1,>=4,0.28521724326189074
C(=C(Cl)Cl)Cl,0.818721444679048,3.365100801984549,<200,<50,<3,<1,<1,2-3,0.742512501900425
CC(C)C1(C(=O)NC(=N1)C2=NC3=CC=CC=C3C=C2C(=O)O)C,2.444023928225166,1.981186982692312,300-400,75-100,3-5,3-5,1-3,1-2,0.13496112329594234
FC(F)(Cl)C(F)(Cl)Cl,1.9191821163983447,0.49602543124307913,<200,<50,<3,<1,<1,3-4,0.4149859398833372
CC#C[C@@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)C5=CC=C(C=C5)N(C)C)C)O,3.652579501437917,4.448174329147284,400-500,<50,<3,3-5,1-3,>=4,0.2319917903539013
CCOC1=CC=C(C=C1)N,4.363437470887604,3.5866069434349686,<200,<50,<3,1-3,1-3,1-2,0.22652020675420545
Cc1cc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2C(=O)OC2COC2)n1,2.5883950996074145,2.1866286493522855,400-500,100-150,5-7,7-10,1-3,1-2,0.11715324792542214
CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,4.547635642372336,2.003051197665122,200-300,<50,<3,1-3,1-3,>=4,0.7419891136471298
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,3.385322077617329,2.986957674107695,400-500,<50,5-7,5-7,1-3,>=4,0.11616122675099169
C1=CC(=CC=C1[C@H]([C@@H](CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],2.5129756831046417,1.0436381581317689,300-400,100-150,5-7,5-7,3-5,1-2,0.42845206024535537
COC(=O)N1CCN(C2CCC(N=c3nc[nH]n4ccc([C@H](C)CC(=N)O)c34)CC2)CC1,2.451874036332544,2.155580485727476,400-500,100-150,5-7,7-10,3-5,1-2,0.08639783578418896
Cc1ccc(C(=O)c2ccccc2)cc1,5.223084715064697,5.707865461243779,<200,<50,<3,1-3,<1,3-4,0.14135983457683965
CN(C)CC/C=C/1\C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,3.45251753076977,3.6006000007279004,300-400,<50,3-5,1-3,<1,>=4,0.04318016674960588
COC(=O)C1=CC=CC=C1C(=O)OC,4.471525939821614,4.054149419800121,<200,50-75,<3,3-5,<1,1-2,0.12170507243020774
COc1cc(N2CCN(C(=O)C3CCCCC3C(=O)NC3(C#N)CC3)C(C)C2)ccc1C1CC1,4.24982262399578,4.168330503120788,400-500,75-100,5-7,5-7,1-3,3-4,0.023762727412340957
C1=CC=C(C=C1)C2=NC(=NC(=N2)N)N,2.3054427419387653,1.3868626995849846,<200,75-100,<3,5-7,1-3,1-2,0.2678537129540806
CC(C)(C=NOC(=O)NC)SC,2.603150624178174,1.0636861018882966,<200,50-75,3-5,3-5,1-3,1-2,0.4489007699316106
COC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OC,2.457186563638623,1.9853886174483968,300-400,100-150,<3,5-7,3-5,1-2,0.13757410984822002
C1CC1C#C[C@]2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F,2.384072814999293,3.120247839228025,300-400,<50,<3,1-3,1-3,3-4,0.21466524911476537
CCOC1=CC2=CC=CC=C2OC1=O,4.093539545314602,4.206955728268953,<200,<50,<3,3-5,<1,1-2,0.03307163699698819
C1=CC=C2C(=C1)C=CC3=CC4=CC=CC=C4C=C32,3.3526743250518014,3.8604004147232507,200-300,<50,<3,<1,<1,>=4,0.14805059114247196
C[C@H](CO)NC1=NC(=NC2=C1SC(=N2)N)SCC3=C(C(=CC=C3)F)F,3.3546942339168706,3.0111742796952568,300-400,75-100,5-7,7-10,3-5,3-4,0.10016883773818946
CCO,1.99548794811253,3.9480677960588535,<200,<50,<3,1-3,1-3,<0,0.5693632976954088
CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1,3.9325439139446816,4.4907177751379725,300-400,<50,5-7,1-3,<1,>=4,0.16276092915260282
CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC(=C)[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C,4.687754678963043,4.6665852717761345,300-400,50-75,<3,3-5,<1,3-4,0.006172901711995199
CC1=C(C=C(C=C1)N)O,5.529938418842392,3.730712137715869,<200,<50,<3,1-3,1-3,0-1,0.5246461033590496
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,2.9585491074953194,1.6220079968531347,400-500,100-150,7-10,5-7,3-5,1-2,0.3897292369687705
CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,3.1829022970144796,4.448174329147284,400-500,<50,<3,3-5,1-3,>=4,0.3689475016627893
C1=CC=C(C=C1)OCCO,5.035292830237269,3.839829166306212,<200,<50,3-5,1-3,1-3,1-2,0.3485917027601803
C=CCc1ccc2c(c1)OCO2,4.428697873839967,3.6089028025919774,<200,<50,<3,1-3,<1,2-3,0.23904846999784737
O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1,2.586773413031671,3.120247839228025,300-400,<50,<3,1-3,1-3,3-4,0.15555868757674068
CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,2.930159112885881,1.33466680034524,200-300,50-75,<3,3-5,1-3,1-2,0.46523821572329654
CCOC1=CC=C(C=C1)CC2=C(C=CC(=C2)[C@@]34[C@@H]([C@H]([C@@H]([C@@](O3)(CO4)CO)O)O)O)Cl,3.319678958677877,2.5216684127124465,400-500,100-150,5-7,7-10,3-5,1-2,0.23269620267999488
CN(C)NC(=O)CCC(=O)O,2.0683500175386236,1.9208043332511078,<200,50-75,3-5,3-5,1-3,<0,0.0430236425183955
COC1=NN(C(=O)S1)CSP(=S)(OC)OC,3.8204943515841996,2.396424482625675,300-400,50-75,5-7,7-10,<1,2-3,0.41525222007780527
CCOP(=O)(NC(C)C)OC1=CC(=C(C=C1)SC)C,4.4134458067997615,5.069070685216515,300-400,<50,7-10,3-5,1-3,3-4,0.1911771972957368
C1=CC=C(C=C1)NC(=O)CCl,3.79871566489241,4.604902850257079,<200,<50,<3,1-3,1-3,1-2,0.23508047309910884
Fc1ccc(CN2CCN(C3=Nn4c(nnc4C(F)(F)F)CC3)CC2)cc1,4.1761779123040155,2.343142412490957,300-400,<50,<3,5-7,<1,2-3,0.5345047159346722
COC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,2.0151746471936858,1.7191421803255609,200-300,75-100,<3,5-7,1-3,<0,0.0863217049680295
COCCOC[C@H](CC1(CCCC1)C(=O)NC2CCC(CC2)C(=O)O)C(=O)OC3=CC4=C(CCC4)C=C3,4.219118100778764,3.2651287310143484,500-600,100-150,>=10,5-7,1-3,3-4,0.27817890986979193
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,3.1553390779924646,2.232420674799882,300-400,<50,3-5,3-5,<1,3-4,0.2691187590091092
O=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,2.9923882893492357,3.840922478681181,300-400,50-75,<3,5-7,1-3,1-2,0.24742866457086254
CC(O)=Nc1nc(C)c(-c2cc3c(c(S(C)(=O)=O)c2)C(=O)N([C@@H](C)C2CC2)C3)s1,0.878248520178354,0.7019681610657231,400-500,75-100,5-7,5-7,1-3,3-4,0.05140254145758116
CCCCc1ccc(N)cc1,4.228830157947101,4.221997544129426,<200,<50,3-5,1-3,1-3,3-4,0.001992358744868929
COc1ccc(C)cc1N,4.207990028537984,3.9257321837465176,<200,<50,<3,1-3,1-3,1-2,0.08230508856265023
C1C(O1)CN2C(=O)N(C(=O)N(C2=O)CC3CO3)CC4CO4,4.182602292600189,6.128993563575989,200-300,100-150,5-7,7-10,<1,<0,0.567558737131248
CCC(C)(NC(=O)c1cc(Cl)c(C)c(Cl)c1)C(=O)CCl,3.5311481150270754,2.455343930372117,300-400,<50,5-7,1-3,1-3,3-4,0.31369954928803806
CCCCOC(=O)c1ccc(O)cc1,4.388667076622363,4.615031304941204,<200,<50,3-5,3-5,1-3,3-4,0.06600676722718819
CCOC(=O)c1ccccc1C(=O)OCC,4.589003730358715,4.6925650311110845,200-300,50-75,3-5,3-5,<1,2-3,0.030197998700033778
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,2.629684122492275,2.020069783139841,200-300,50-75,7-10,3-5,1-3,2-3,0.17776073584963661
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,3.1446322318959785,3.613714458122686,200-300,50-75,5-7,5-7,<1,2-3,0.13678221840487
Nc1c(Cl)c(F)nc(OCC(=O)O)c1Cl,1.7061665897985558,1.71502983531521,200-300,75-100,3-5,3-5,1-3,1-2,0.0025844816031231517
CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C.[Cl-],3.533510525732771,3.0989053054127274,400-500,<50,3-5,1-3,<1,>=4,0.12672888214908076
CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,2.7068489351908385,2.669227276553883,300-400,50-75,5-7,3-5,1-3,3-4,0.010970302519939093
CC(C)(C1=CC=CC=C1)C2=CC=C(C=C2)O,3.812017005031375,4.251418963806454,200-300,<50,<3,1-3,1-3,3-4,0.12812758900750407
CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,3.470802357889316,2.6766060413572883,200-300,<50,<3,1-3,<1,3-4,0.23158399093067594
CCOC1=NC=C(C2=C1[C@@H](C(=C(N2)C)C(=O)N)C3=C(C=C(C=C3)C#N)OC)C,2.923291524984002,2.557794902195457,300-400,100-150,5-7,5-7,1-3,3-4,0.10657713315350245
COc1ccc2c(c1)C[C@@H](C)N(CC(C)C)[C@@H]2c1ccc(/C=C/C(=O)O)cc1,4.126532185305716,4.966201228338529,300-400,<50,5-7,3-5,1-3,>=4,0.24484362870831658
CCC(=NOCC=CCl)C1C(=O)CC(C2CCOCC2)CC1=O,2.5516247154338663,2.2534852543804322,300-400,50-75,5-7,5-7,<1,3-4,0.08693609477586985
CN1CCN(C(=O)c2cc3cc(Cl)ccc3[nH]2)CC1,4.002727141860082,3.286471518089347,200-300,<50,<3,1-3,1-3,2-3,0.20885684361226614
B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,3.046588098035391,3.0196562688825606,300-400,100-150,7-10,5-7,3-5,1-2,0.007853197438021773
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,2.8722432444283887,1.0436381581317689,200-300,50-75,<3,3-5,1-3,<0,0.5332128277424802
C1=CC=C(C(=C1)C2=CC=C(C=C2)Cl)NC(=O)C3=C(N=CC=C3)Cl,3.168372210222401,3.805895618021553,300-400,<50,3-5,1-3,1-3,2-3,0.1858988917684039
CC(C)OC1=CC=CC(=C1)NC(=O)C2=CC=CC=C2C(F)(F)F,3.6803463471761257,3.6123420602266383,300-400,<50,3-5,1-3,1-3,3-4,0.0198297371120105
C=CC(=O)Nc1cc(Nc2ncc(C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.3118099362897477,2.7244535934877994,500-600,75-100,>=10,7-10,1-3,>=4,0.17127040648901828
CNC1=C(C(=O)N(N=C1)C2=CC=CC(=C2)C(F)(F)F)Cl,3.1110943153426733,3.3747263277487556,300-400,<50,<3,3-5,1-3,2-3,0.07687388155699651
CN1C2=C(C(=O)N(C1=O)C)NC=N2,2.476239889913008,1.0924268113183644,<200,50-75,<3,5-7,1-3,<0,0.40351352527343165
Nc1ccc(Cl)cc1N,3.9122657601924735,4.399373798805933,<200,50-75,<3,1-3,1-3,1-2,0.14203846234027406
COc1nn(CSP(=S)(OC)OC)c(=O)s1,4.316967298268367,2.396424482625675,300-400,50-75,5-7,7-10,<1,2-3,0.5600214465132639
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,3.796818102455983,2.779635212312483,200-300,<50,3-5,1-3,1-3,>=4,0.2966058495894968
CC1=C(C(=C(C=C1)C)O)C,5.941597345054002,5.600995681169267,<200,<50,<3,1-3,1-3,2-3,0.09931787770621663
CC(C)N1CCC(CC1)N(C2=CC=C(C=C2)Cl)C(=O)CC3=CC=CC=C3,3.33094232766565,4.4907177751379725,300-400,<50,5-7,1-3,<1,>=4,0.338185183081518
CCNC(=O)OC1CCN(c2nncc3cc(OC)c(OC)cc23)CC1,3.7523879457750464,5.107673985224389,300-400,75-100,5-7,7-10,1-3,1-2,0.39519517194292
Fc1cccc(CN2CCN(c3ccc4nnc(C(F)(F)F)n4n3)CC2)c1F,5.01422061749137,4.042605554484023,300-400,<50,3-5,5-7,<1,2-3,0.2833184809042457
NNC(=O)CCCCC(=O)NN,3.4342991592312417,0.928677592965336,<200,100-150,5-7,3-5,3-5,<0,0.7306277176046677
C=Cc1ccccc1,4.578708908864535,4.703924038629804,<200,<50,<3,<1,<1,2-3,0.03651215558713055
CCC(C)N(C)C(=O)C1=CC2=CC=CC=C2C(=N1)C3=CC=CC=C3Cl,3.586721339054251,4.683666307544404,300-400,<50,3-5,1-3,<1,>=4,0.3198641045624009
CC1(C(=O)N(C(=O)O1)C2=CC(=CC(=C2)Cl)Cl)C=C,3.821012705116133,3.8641441279108752,200-300,<50,<3,3-5,<1,3-4,0.012576924391869682
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,5.025606673705636,4.896058916611654,200-300,<50,5-7,1-3,1-3,>=4,0.037775529777003485
CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC,3.6117880434160567,1.9315549907495728,300-400,100-150,5-7,7-10,1-3,2-3,0.48994822555871814
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12,3.196661328667834,3.459026885085924,300-400,50-75,<3,3-5,1-3,1-2,0.07650458881925372
CC(=O)N1CCN(CCOc2ccc(C3CCN(c4ccc5nnc(C(F)(F)F)n5n4)CC3)cc2)CC1,4.102367572856486,3.4509902175913845,500-600,75-100,5-7,7-10,<1,3-4,0.18993863909223715
N#CSCSc1nc2ccccc2s1,3.0724113736272374,4.334820764847144,200-300,<50,3-5,5-7,<1,3-4,0.36811276874674514
COC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],3.777878943461807,4.101565892209391,300-400,100-150,3-5,7-10,<1,2-3,0.09438562461541662
Cc1ccc(-c2c(Cl)nc(C#N)n2S(=O)(=O)N(C)C)cc1,2.5266965453986425,3.2749914729946883,300-400,75-100,3-5,5-7,<1,0-1,0.21819935715967914
