SMILES,predict,Clint,MW_range,PSA_range,NRB_range,HBA_range,HBD_range,LogP_range,variance
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,3.7487755291955596,1.9378037810571842,500-600,100-150,>=10,>=10,1-3,3-4,0.5663092454407986
Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,4.032170952119897,2.7234519298767377,300-400,<50,<3,1-3,<1,3-4,0.40924972062231946
CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3,3.1188882334291326,1.9378037810571842,300-400,50-75,<3,3-5,1-3,2-3,0.36933709524302855
C(C(F)(F)F)F,3.657790885571191,0.22870748389392712,<200,<50,<3,<1,<1,0-1,1.0723091819370765
C(CCl)OP(=O)(OCCCl)OCCCl,4.115630147882325,1.8229951818212897,200-300,<50,7-10,3-5,<1,1-2,0.7169302221505505
CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,1.7787894254090086,1.3279465048795942,300-400,75-100,<3,3-5,<1,2-3,0.14098315691550484
CC(C)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CC1(C)C,3.720707979872995,2.7890647440831073,300-400,50-75,5-7,3-5,1-3,>=4,0.2913342952050746
Cc1cn2c(-c3cn[nH]c3)cnc2c(=Nc2cc(C(NC(C)(C)C)c3ccccn3)ns2)[nH]1,3.255120055752439,3.4347204839571255,400-500,100-150,5-7,7-10,3-5,>=4,0.056162876688713996
Nc1nc2nc[nH]c2c(=S)[nH]1,2.530215289291349,1.9465596523680775,<200,75-100,<3,3-5,3-5,<0,0.18251504126613863
COP(=O)(OC)OC(C)=CC(=O)N(C)C,3.834992451267594,1.758046537693511,200-300,50-75,5-7,5-7,<1,0-1,0.6494820663804287
CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,3.2724398178466387,3.080141802002717,300-400,50-75,5-7,5-7,<1,>=4,0.06013354121304222
CCc1cccc2cc(C(O)CNC(C)(C)C)oc12,3.1541275113869607,3.71843680004374,200-300,<50,3-5,3-5,1-3,3-4,0.17646524181449363
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,1.7447870950291517,1.0436381581317689,200-300,50-75,<3,3-5,1-3,<0,0.21925638862348248
CC(C)N(CC1=CC=CC=C1)C(=O)C(C)(C)C,3.5292535261435414,3.2600629802291206,200-300,<50,3-5,1-3,<1,3-4,0.08417861575880535
CCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],3.216791796281794,5.084785784393688,300-400,<50,>=10,<1,<1,3-4,0.5841406786069664
CCC(C)c1ccc(O)cc1,3.7758967369580394,3.900315317126523,<200,<50,<3,1-3,1-3,3-4,0.03890695275973217
CC1=CC(=NC(=N1)NC2=CC=CC=C2)C,4.256412896102905,4.724457218962176,<200,<50,<3,3-5,1-3,2-3,0.1463622100034165
Cn1nc(CO)nc1NCCCOc1cccc(CN2CCCCC2)c1,3.1791467283820323,3.3668578030321905,300-400,75-100,7-10,7-10,1-3,1-2,0.05869915814826396
CN(C)C(=O)Nc1ccc(Cl)cc1,3.660421672319611,2.180610638099671,<200,<50,<3,1-3,1-3,1-2,0.4627519292034967
CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,3.8514739130574385,4.367618078184806,400-500,50-75,5-7,5-7,<1,>=4,0.16140351885247436
CC1(C)CON(Cc2ccccc2Cl)C1=O,2.474737352475623,2.166717648208842,200-300,<50,<3,1-3,<1,2-3,0.09632088765798369
COP(=O)(OC)C(O)C(Cl)(Cl)Cl,4.407872830335235,4.402494604306242,200-300,50-75,3-5,3-5,1-3,0-1,0.0016818258636114108
CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1,4.3704884164220665,2.7685205208186097,300-400,50-75,3-5,3-5,1-3,>=4,0.5009516195446791
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,3.5236792391771483,3.4630211273793248,200-300,<50,<3,1-3,1-3,2-3,0.018968407186584282
C1[C@@H]([C@H](C(=O)O1)CC2=CC(=CC=C2)O)CC3=CC(=CC=C3)O,4.224727569286511,5.871153098958999,200-300,50-75,3-5,3-5,1-3,2-3,0.5148539729246239
FC(F)(Cl)Cl,2.786590414272915,0.4960254312430792,<200,<50,<3,<1,<1,2-3,0.7162829174481558
CN1CCN(c2ccc3nc(Nc4ccc(Br)cn4)[nH]c3c2)CC1,3.077137241239854,3.5795362960314794,300-400,50-75,3-5,5-7,1-3,3-4,0.1571052833494984
C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=C(C=C2Cl)O)Cl,2.1935366289869758,0.016652946765891796,300-400,50-75,3-5,3-5,3-5,3-4,0.6807336209183164
CCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1,1.5218837215874252,1.9432851782606186,200-300,75-100,3-5,3-5,1-3,1-2,0.13177651236225413
C1=CC=C2C(=C1)C=CC3=CC4=CC=CC=C4C=C32,3.0075939731584493,3.8604004147232507,200-300,<50,<3,<1,<1,>=4,0.26668122952557133
CC(=O)N1CCN(C2CCC(N=c3nc[nH]n4ccc(C5CCOCC5)c34)CC2)CC1,2.054609480419253,1.3994968237976466,400-500,75-100,3-5,5-7,1-3,2-3,0.20486037655279385
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,2.1506096629977116,2.9531536328672403,200-300,50-75,3-5,3-5,1-3,3-4,0.25096364450581626
C1COCCN1C=O,0.6828404998842811,0.7039836928957144,<200,<50,<3,1-3,<1,<0,0.006611691039809124
CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,3.792899506721073,3.6123420602266383,300-400,<50,3-5,1-3,1-3,3-4,0.05646214602082665
CC1CC2=CC=CC=C2N1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N,2.4867252964281685,2.600247446345537,300-400,75-100,3-5,3-5,1-3,1-2,0.0354995284308598
CC12CC1(C(=O)N(C2=O)C3=CC(=CC(=C3)Cl)Cl)C,2.5260954587015894,2.6766060413572883,200-300,<50,<3,1-3,<1,3-4,0.04706618674875707
CC1=C(C=CC=C1[N+](=O)[O-])[N+](=O)[O-],3.76029921666309,4.490147048307164,<200,75-100,<3,3-5,<1,2-3,0.22823082427974856
C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C)O,3.23295234345066,2.7638794249233287,300-400,75-100,<3,5-7,3-5,1-2,0.14668386230817598
CCCC(C)C1(C(=O)NC(=O)NC1=O)CC,2.2477608593500795,1.0436381581317689,200-300,75-100,3-5,3-5,1-3,2-3,0.3765413894755987
CO/C=C(\C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N)/C(=O)OC,3.904147412657615,4.4237667316091045,400-500,100-150,7-10,7-10,<1,2-3,0.16249023472308483
CC1=CC(=C(C=C1)C(C)(C)C)O,4.724243300280498,4.528232984567794,<200,<50,<3,1-3,1-3,3-4,0.06129441505864514
CCOC1=CC=C(C=C1)N,4.175435083504242,3.5866069434349686,<200,<50,<3,1-3,1-3,1-2,0.18413253549632944
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)O,4.678453775872107,4.243413982861241,200-300,<50,<3,1-3,1-3,>=4,0.13604135855237
CC1=NC2=NC(=NN2C=C1)S(=O)(=O)NC3=C(C=CC=C3F)F,2.767103052199907,3.002493380670819,300-400,75-100,3-5,5-7,1-3,1-2,0.07360894472122835
C#CCN1C(=O)COc2cc(F)c(N3C(=O)C4=C(CCCC4)C3=O)cc21,3.3145106549414924,3.100510435676909,300-400,50-75,<3,3-5,<1,2-3,0.06692004048128948
C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O,1.3469278450942679,2.232420674799882,200-300,50-75,<3,3-5,1-3,2-3,0.2769025948357906
COc1cc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(O)=NC3(C#N)CC3)[C@H](C)C2)ccc1C1CC1,3.4738597402728724,4.168330503120788,400-500,75-100,5-7,5-7,1-3,3-4,0.2171680558205197
CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=CN(N=C5)C(C)(C)C(=O)N)C(C)C,2.380781752604597,1.5093646169833679,400-500,100-150,5-7,7-10,1-3,>=4,0.27250098243947485
COC(=O)C1=CC=C(C=C1)O,4.612093624259006,5.614995886547655,<200,<50,<3,3-5,1-3,1-2,0.3136177160087635
c1ccc2cc3c(ccc4ccccc43)cc2c1,2.7941301250069,3.8604004147232507,200-300,<50,<3,<1,<1,>=4,0.3334335413161119
CC(C)(C)C1=NN=C(S1)N(C)C(=O)NC,2.0252771709182324,2.669932366488085,200-300,50-75,<3,3-5,1-3,1-2,0.20159022234771967
CCCOC(=O)C1=CC(=C(C(=C1)O)O)O,2.9442104829408238,4.847737547758402,200-300,75-100,3-5,5-7,3-5,1-2,0.5952522323228494
CCN1CCC2(CC1)COC3=C2C=C4C(=C3)CCN4C(=O)C5=CC=C(C=C5)C6=C(C=C(C=C6)C7=NN=C(O7)C)C.Cl,3.409604432001588,2.5518637282315644,500-600,50-75,3-5,5-7,<1,>=4,0.26822422339564084
O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,2.572092864470014,3.6677707242370072,300-400,75-100,<3,3-5,1-3,2-3,0.34262958693236545
CCCCCCCCN(C)C,3.4367766295316233,4.5043184018182485,<200,<50,7-10,1-3,<1,2-3,0.3338311468202858
CC(C)C1CCC(C1(CN2C=NC=N2)O)CC3=CC=C(C=C3)Cl,2.401065339509432,5.552859967556872,300-400,50-75,5-7,3-5,1-3,>=4,0.9855981681816528
CC(C)CN1C(C)Cc2cc(O)ccc2C1(C)c1ccc(C=CC(=O)O)cc1,4.305176585904162,3.845827645824779,300-400,50-75,5-7,3-5,1-3,>=4,0.14364307555752628
C1=CC=C(C=C1)N(C2=CC=CC=C2)N=O,3.5985832077160946,3.0949963717650415,<200,<50,3-5,1-3,<1,3-4,0.15747671457300352
CC(C)(C1=CC=CC=C1)C2=CC=C(C=C2)O,5.284372315169465,4.251418963806454,200-300,<50,<3,1-3,1-3,3-4,0.32301499655489574
CC1=C(N=CN1)CSCCNC(=NC)NC#N,2.431194943557683,2.6994482165547997,200-300,75-100,5-7,3-5,3-5,0-1,0.08388552100505434
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,1.7796052616898956,4.985693299246046,200-300,50-75,3-5,3-5,1-3,0-1,1.0025762683662047
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.2066216553711904,3.6006000007279,500-600,75-100,>=10,7-10,1-3,>=4,0.12320102713271297
CC(Nc1cc(F)cc(F)c1)c1cc(C(=O)N(C)C)cn2c(=O)cc(N3CCOCC3)nc12,2.8103922951390756,3.3668578030321905,400-500,75-100,5-7,7-10,1-3,2-3,0.17401241196210074
CC(c1ccc(O)cc1)(c1ccc(O)cc1)c1ccc(O)cc1,4.582371225207597,4.374050408992255,300-400,50-75,3-5,3-5,3-5,3-4,0.06514403350675978
C[C@@H](Nc1cc(F)cc(Cl)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,2.4654483004855052,3.4509902175913854,400-500,75-100,5-7,5-7,1-3,>=4,0.3081889598776134
CN(C)c1nc(=O)n(C2CCCCC2)c(=O)n1C,3.2019601922155796,2.8439957281910964,200-300,50-75,<3,5-7,<1,1-2,0.11193912093035888
C[C@H]1C[C@@H](C(=O)[C@@H](C1)[C@@H](CC2CC(=O)NC(=O)C2)O)C,2.9176950906683907,1.6914016046041185,200-300,75-100,3-5,3-5,1-3,0-1,0.38347441891123374
C[C@H]1C[C@@H]2[C@H]([C@H]([C@]3(O2)CC[C@H]4[C@@H]5CC=C6C[C@H](CC[C@@]6([C@H]5CC4=C3C)C)O)C)NC1,2.3320576422732606,4.32813021826007,400-500,<50,<3,3-5,1-3,>=4,0.6241921529224147
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,2.8028935901622156,2.630394674066566,300-400,<50,5-7,3-5,1-3,>=4,0.053942161778008424
CCC(C)=O,2.760984636665055,4.870630406879055,<200,<50,<3,1-3,<1,0-1,0.6597076434270115
C(CCC(=O)NN)CC(=O)NN,0.9243092298643545,0.928677592965336,<200,100-150,5-7,3-5,3-5,<0,0.0013660314767866052
CCOC(=O)COc1cc(-c2nn(C)c(OC(F)F)c2Cl)c(F)cc1Cl,3.738407847507154,5.210424947008923,400-500,50-75,7-10,5-7,<1,3-4,0.46031468671542386
O=C(C=Cc1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,3.524579939546694,1.0228141710742014,300-400,75-100,5-7,3-5,3-5,2-3,0.7823275465614952
COc1ccc2c(c1)CC(C)N(CC(C)C)C2c1ccc(C=CC(=O)O)cc1,3.7217587969707986,4.966201228338529,300-400,<50,5-7,3-5,1-3,>=4,0.38914977830373293
C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,3.436981301745447,1.951993394257078,200-300,<50,<3,1-3,1-3,2-3,0.46437079001532355
COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,4.222039017906315,4.120746704603301,300-400,50-75,5-7,5-7,<1,2-3,0.031675134399280595
COC1=C(C=CC(=C1)CC=C)O,4.585778981910585,5.578179492765007,<200,<50,3-5,1-3,1-3,2-3,0.3103337117515807
COC1=CC=CC(=C1OC)[C@@H](C2CCN(CC2)CCC3=CC=C(C=C3)F)O,3.7997813424820523,2.7014991363254537,300-400,<50,7-10,3-5,1-3,3-4,0.34344399248025975
O=c1[nH]c2ccc(S(=O)CCN3CCC(Cc4ccc(F)cc4)CC3)cc2o1,4.309686506044311,2.6748541246582795,400-500,50-75,5-7,3-5,1-3,>=4,0.5112286777950142
CN(C)C(=O)NC1=CC=CC=C1,2.4104296281495796,2.122623988140148,<200,<50,<3,1-3,1-3,0-1,0.08999974460943037
O=C(c1ccc(O)cc1O)c1ccc(O)cc1O,3.8414681517471356,3.909029730045853,200-300,75-100,<3,5-7,3-5,2-3,0.02112719122563174
CCCCC(C#N)(Cn1cncn1)c1ccc(Cl)cc1,2.8993131011787527,3.754819804729276,200-300,50-75,5-7,3-5,<1,2-3,0.26752562885383174
CC(C)OC(=O)NC1=CC(=CC=C1)Cl,4.113954260417216,5.296865463046069,200-300,<50,<3,1-3,1-3,3-4,0.3699083385882988
C1CN(CCC1CC2=CC=C(C=C2)F)CCS(=O)C3=CC4=C(C=C3)NC(=O)O4,3.552375424585029,2.6748541246582795,400-500,50-75,5-7,3-5,1-3,>=4,0.27440981656980257
C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4,2.812976014409752,3.0199046532857357,300-400,50-75,5-7,5-7,<1,2-3,0.06470868552334574
CC1=C(N=C(N=C1OC(=O)N(C)C)N(C)C)C,2.7122320005896317,4.065997881231354,200-300,50-75,<3,5-7,<1,1-2,0.42333633043022645
Nc1cc(Cl)cc(Cl)c1,2.9737381937888396,5.393919458287381,<200,<50,<3,1-3,1-3,2-3,0.7568152441566429
COC(=O)C=C(C)OP(=O)(OC)OC,1.6394750398653053,2.5617295641011073,200-300,50-75,5-7,5-7,<1,0-1,0.28839834981480483
C1CC1CN2CC[C@]34[C@@H]5C(=O)CC[C@]3([C@H]2CC6=C4C(=C(C=C6)O)O5)O,4.640788026807882,3.8409224786811804,300-400,50-75,<3,5-7,1-3,1-2,0.25012607484316857
COc1nn(CSP(=S)(OC)OC)c(=O)s1,3.0926506105897467,2.396424482625675,300-400,50-75,5-7,7-10,<1,2-3,0.2177169763077804
C1=CC=C(C=C1)OCCO,4.395790751427202,3.8398291663062114,<200,<50,3-5,1-3,1-3,1-2,0.17385483019687692
CN1CCN(c2cc(Cl)c3[nH]c(Nc4ccc(Br)cn4)nc3c2)CC1,3.0830727354407483,3.1738240641526567,400-500,50-75,3-5,5-7,1-3,3-4,0.028378861535759192
CCOC1=CC=CC=C1C(=O)N,4.6879018588855095,1.4603785829915767,<200,50-75,3-5,1-3,1-3,1-2,1.0092792849435708
COC(=O)c1ccccc1C(=O)OC,4.219942019144122,4.054149419800121,<200,50-75,<3,3-5,<1,1-2,0.05184502846644971
CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,3.0382473811824973,3.8260609395371987,200-300,50-75,3-5,5-7,<1,2-3,0.24635729532418515
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,3.1991571812872346,3.3580417635815003,400-500,50-75,3-5,5-7,<1,3-4,0.04968482142459516
CC1=CC2=C(C=C1)N=CC=C2,4.065485455495458,5.834624169952441,<200,<50,<3,1-3,<1,2-3,0.5532276312394939
CCN(CC)C(=O)C1=CC=CC(=C1)C,2.2366429505921865,2.3665647486203745,<200,<50,3-5,1-3,<1,2-3,0.04062786483736634
CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,4.774398689821397,2.5134599304809226,400-500,50-75,<3,3-5,<1,3-4,0.7070184966199294
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CC(N(C)C)C1,2.2955737504437383,2.655377710446548,500-600,75-100,7-10,7-10,1-3,>=4,0.11251434999207574
Cc1c(O)ccc2c1CCN(CC(C)C)C2c1ccc(C=CC(=O)O)cc1,3.0763770301599362,3.1738240641526567,300-400,50-75,5-7,3-5,1-3,>=4,0.030472676532690295
B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,2.4713998404174484,3.0196562688825606,300-400,100-150,7-10,5-7,3-5,1-2,0.1714453495099036
C1=CC(=CC=C1C(=O)C2=C(C=C(C=C2)O)O)O,5.103530151383963,4.001584511406435,200-300,75-100,<3,3-5,3-5,2-3,0.34458958541675133
CCOCN(C(=O)CCl)c1c(C)cccc1CC,4.631952534148747,5.377718266768763,200-300,<50,5-7,1-3,<1,3-4,0.2332085134678621
CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O,4.66691154667092,4.896058916611654,200-300,<50,5-7,1-3,1-3,>=4,0.07165670822820878
CC1=CC(=C(C=C1)C)C,4.0310613006749145,3.207324403353169,<200,<50,<3,<1,<1,3-4,0.25759088801002
Nc1nc(N)nc(-c2ccccc2)n1,2.989728299636786,1.3868626995849844,<200,75-100,<3,5-7,1-3,1-2,0.5012323408366007
CC(C)C1=C(C(=CC=C1)C(C)C)O,4.6377482522036155,5.610350895842208,<200,<50,<3,1-3,1-3,3-4,0.3041427177419509
CC1Cc2cc(O)ccc2C(c2c(F)cc(C=CC(=O)O)cc2F)N1CC(C)(C)F,4.242895615695497,5.295590652439659,400-500,50-75,5-7,3-5,1-3,>=4,0.3291884219346247
COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,3.9159428078375735,3.6540342763286606,300-400,75-100,5-7,5-7,1-3,3-4,0.08190145594805104
O=NN(c1ccccc1)c1ccccc1,3.305911925958279,3.0949963717650415,<200,<50,3-5,1-3,<1,3-4,0.0659554344067954
CCCCOCCO,1.6252406935659114,2.479722041235527,<200,<50,5-7,1-3,1-3,0-1,0.26720498966339606
C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)(C3=CN=CN=C3)O)Cl,3.149514541996298,2.364414485253622,300-400,<50,3-5,3-5,1-3,3-4,0.2455087558304088
Fc1ccc(CN2CCN(C3=Nn4c(nnc4C(F)(F)F)CC3)CC2)cc1,4.018962819464033,2.343142412490957,300-400,<50,<3,5-7,<1,2-3,0.5240460493891149
Cc1nn(C)c2cc(N3CCN(C(=O)C4CCCCC4C(=O)NC4(C#N)CC4)C(C)C3)ccc12,3.423427651014329,2.988368376495352,400-500,75-100,3-5,5-7,1-3,2-3,0.13604745061767656
O=C(Nc1ccccc1)c1ccccc1I,3.4747123034492713,4.0154460053139305,300-400,<50,<3,1-3,1-3,2-3,0.16909291655276926
CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5,3.8176366754214848,3.57455692710984,400-500,75-100,7-10,5-7,1-3,3-4,0.07601350434639055
CC1=NC=CN1C2=CC=C(C=C2)SC3=CC=CC(=C3)C4(CCOCC4)C(=O)N.CS(=O)(=O)O,2.44533515490159,2.0916908367992866,400-500,100-150,5-7,7-10,1-3,3-4,0.11058816745474621
C1=CC=C(C=C1)C2=NC(=NC(=N2)N)N,2.1565380257625844,1.3868626995849844,<200,75-100,<3,5-7,1-3,1-2,0.2406852860350267
C[C@H](CO)CN1[C@H](C)Cc2c([nH]c3ccccc23)[C@H]1c1ccc(/C=C/C(=O)O)cc1,4.727276656592345,4.206955728268953,400-500,75-100,5-7,3-5,3-5,>=4,0.16270963509440717
C1C[C@H](C2=C(C=CC=N2)[C@H]([C@@H]1C3=C(C(=CC=C3)F)F)N)OC(=O)N4CCC(CC4)N5C6=C(NC5=O)N=CC=C6,1.9763515975192818,2.273329614345249,500-600,100-150,3-5,7-10,1-3,3-4,0.09286803993165749
COC[C@H](C)CN1[C@H](c2c(F)cc(/C=C/C(=O)O)cc2F)c2ccc(O)cc2C[C@H]1C,5.56035995892622,4.749214251321958,400-500,50-75,7-10,3-5,1-3,>=4,0.2536534951956705
CS(=O)(=O)C1=C(C=C(C=C1)[C@@H](C[C@H]2CCC(=O)C2)C(=O)NC3=NC=CN=C3)Cl,1.718924229152708,2.828928766584521,400-500,100-150,5-7,5-7,1-3,1-2,0.34710968444154955
CN1C(=O)CN=C(C2=C1C=CC(=C2)[N+](=O)[O-])C3=CC=CC=C3F,2.327191150332025,1.3279465048795942,300-400,75-100,<3,3-5,<1,2-3,0.31247394210242857
CCN(CC)C1=NC(=CC(=N1)OP(=S)(OC)OC)C,3.933093911469859,4.847737547758402,300-400,50-75,7-10,7-10,<1,>=4,0.28601834790976266
ClC(Cl)(Cl)Cl,4.5734234124311195,2.475878375626544,<200,<50,<3,<1,<1,2-3,0.6559236212778996
CC1=C(C(=CC=C1)C(=O)OC)S(=O)(=O)NC(=O)NC2=NC(=NC(=N2)OCC(F)(F)F)N(C)C,2.501412132343142,3.6327328488112802,400-500,>=150,7-10,>=10,1-3,3-4,0.353775469967001
C[C@H]1Cn2c(nnc2C(C)(F)F)CN1C(=O)c1cccc(C(F)(F)c2nnc(O)c3ccccc23)c1,2.140108623455699,1.3994968237976466,500-600,75-100,3-5,7-10,1-3,3-4,0.23159682632269116
CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,4.6839492604704605,5.998935073111827,300-400,50-75,7-10,5-7,1-3,>=4,0.41120940958234464
C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4nccs4)c3)c12)C(=O)N1CCOCC1,3.7227172619721203,4.44220292070873,500-600,100-150,7-10,>=10,1-3,3-4,0.22499046764448594
CCNc1ccccc1,2.1475213946284972,4.033634082553319,<200,<50,<3,1-3,1-3,2-3,0.5898065799276112
COc1nc(NC(C)C)nc(NC(C)C)n1,3.3653631423535177,3.0813102946129733,200-300,50-75,5-7,5-7,1-3,2-3,0.0888262083793515
CC(C)(C)OC,3.4167957720859112,2.549878826883233,<200,<50,<3,1-3,<1,0-1,0.27109372722255093
CCC1=C(C(=O)C=CO1)O,4.466049659113388,5.33314527235854,<200,50-75,<3,3-5,1-3,0-1,0.2711495985327588
CCCCCC1=CC=C(C=C1)N,4.028851268651778,3.856642633463877,<200,<50,3-5,1-3,1-3,3-4,0.053851387992055084
CCOP(=S)(OCC)OC1=NN(C=N1)C2=CC=CC=C2,3.890994905202719,4.354627945207949,300-400,50-75,7-10,7-10,<1,3-4,0.14498275708424987
C1COCCO1,1.6224230631937218,2.2891842514700076,<200,<50,<3,1-3,<1,<0,0.20850299062374
CN=C1C=NN(c2cccc(C(F)(F)F)c2)C(=O)C1Cl,2.3244437646046494,3.3747263277487556,300-400,<50,<3,3-5,<1,2-3,0.32843401695536534
CC1=CC=C(C=C1)C(=O)C2=CC=CC=C2,4.357535945747581,5.707865461243779,<200,<50,<3,1-3,<1,3-4,0.42226174417308504
CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,3.019999462690068,3.280747969380977,200-300,<50,<3,1-3,1-3,2-3,0.08153870441421204
CCCOC(=O)c1cc(O)c(O)c(O)c1,4.320576208849508,4.847737547758402,200-300,75-100,3-5,5-7,3-5,1-2,0.16484870090874856
CCC1(C(=O)NC(=O)NC1=O)C2=CCCCCC2,1.88769501118421,4.3146133186036115,200-300,75-100,<3,3-5,1-3,2-3,0.7589219858531584
