SMILES,predict,Clint,MW_range,PSA_range,NRB_range,HBA_range,HBD_range,LogP_range,variance
CC(C)N(C1=CC=CC=C1)C(=O)CCl,5.47055618764524,5.18367899998282,200-300,<50,3-5,1-3,<1,2-3,0.08396092224277366
Cc1ccc(C)c(O)c1C,5.739085323261192,5.600995681169267,<200,<50,<3,1-3,1-3,2-3,0.04041497268111768
CCCCCCOC1=CC=C(C=C1)N,4.313250141731486,5.312037759993743,<200,<50,5-7,1-3,1-3,3-4,0.29231717668901147
C1=C(C=C(C(=C1Br)O)Br)C#N,3.9444078125382545,3.045163365618585,200-300,<50,<3,1-3,1-3,2-3,0.2631836769604485
C1CN(CCC1CC2=CC=C(C=C2)F)CCS(=O)C3=CC4=C(C=C3)NC(=O)O4,3.5465336406523633,2.6748541246582795,400-500,50-75,5-7,3-5,1-3,>=4,0.2551161933068024
CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C,1.2218335380390948,1.474454769386837,200-300,75-100,5-7,3-5,1-3,2-3,0.0739351627603814
c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13,3.3625699566875578,2.7184285063678635,200-300,<50,<3,<1,<1,>=4,0.1885221709830778
C1=Cc2cccc3cccc1c23,3.511721191541463,3.4811919035593912,<200,<50,<3,<1,<1,3-4,0.008935067982492394
C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl,3.1639211259874065,4.970271451552798,200-300,<50,<3,1-3,<1,>=4,0.5286681749211526
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,2.954964309950016,3.274991472994688,500-600,75-100,>=10,7-10,1-3,>=4,0.09366299206609582
CCOC(=O)c1ccc(N)cc1,4.803960586953261,5.819630602548275,<200,50-75,<3,3-5,1-3,1-2,0.29725818179742486
CC(O)=Nc1nc(C)c(-c2cc3c(c(S(C)(=O)=O)c2)C(=O)N([C@@H](C)C2CC2)C3)s1,2.4478166723622357,0.7019681610657231,400-500,75-100,5-7,5-7,1-3,3-4,0.5109609875188775
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,2.34143996885378,1.9378037810571844,500-600,100-150,>=10,>=10,1-3,3-4,0.11813301313396471
CCC1OC=CC(=O)C1=O,5.165425279721118,5.33314527235854,<200,<50,<3,3-5,<1,0-1,0.04908694683998337
FCC(F)(F)F,3.3253746959921746,0.22870748389392712,<200,<50,<3,<1,<1,0-1,0.9063078076207256
COC[C@H](C)CN1[C@H](C)Cc2cc(O)ccc2[C@H]1c1ccc(/C=C/C(=O)O)cc1,5.798981883852295,2.934393959619913,300-400,50-75,7-10,3-5,1-3,>=4,0.8383846966845097
COC(=O)c1c(Cl)c(Cl)c(C(=O)OC)c(Cl)c1Cl,3.7413546927058805,4.597751394682993,300-400,50-75,<3,3-5,<1,>=4,0.25064334145760037
CC(=CC(O)OC)O[P+](O)(OC)OC,3.659411957770864,2.5617295641011073,200-300,75-100,5-7,5-7,1-3,0-1,0.3212609090779963
CCOC1=CC2=C(C=C1)NC(C=C2C)(C)C,2.8021072789817993,3.678111386004775,200-300,<50,<3,1-3,1-3,3-4,0.2563818800421864
COC(C)(C)C,3.121781235986368,2.549878826883233,<200,<50,<3,1-3,<1,0-1,0.16737982581475694
O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,4.6813413833202535,4.800735489267813,300-400,50-75,<3,3-5,1-3,2-3,0.034943312597949416
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,3.120979583761849,4.443699119055233,200-300,<50,<3,1-3,1-3,3-4,0.3871229809407166
CCN1CCN(CC1)C2=CC=C(C=C2)NC3=CC(=NC=N3)N(C)C(=O)NC4=C(C(=CC(=C4Cl)OC)OC)Cl,4.084649708972422,4.309154982576856,500-600,75-100,7-10,7-10,1-3,>=4,0.06570640898214485
CS(=O)(=O)c1ccc(C(CC2CCC(=O)C2)C(=O)Nc2cnccn2)cc1Cl,2.1863145425946358,2.828928766584521,400-500,100-150,5-7,5-7,1-3,1-2,0.18807519458816455
CC1=C(C=C(C=C1)N)O,5.226913334047086,3.73071213771587,<200,<50,<3,1-3,1-3,0-1,0.43789620683445557
CC1=CC(=C(C=C1)O)C(C)(C)C,5.7636803973576525,3.992235606361313,<200,<50,<3,1-3,1-3,3-4,0.5184523020674235
C(=C(Cl)Cl)(Cl)Cl,3.2274262288432998,0.1305260661515327,<200,<50,<3,<1,<1,3-4,0.9063759857384361
CCCCC(C#N)(Cn1cncn1)c1ccc(Cl)cc1,3.5828766845031725,3.7548198047292756,200-300,50-75,5-7,3-5,<1,2-3,0.050322938066695355
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F,2.901538175301844,2.8801992484742773,400-500,75-100,7-10,3-5,1-3,>=4,0.006245306539402705
CC(=O)Nc1ccc(O)cc1,4.500734525774417,0.649946912270624,<200,<50,<3,1-3,1-3,0-1,1.1270177389332408
COc1ccc(C(SC[C@H](N)C(=O)O)(c2ccccc2)c2ccccc2)cc1,2.437253833958223,2.819869414396008,300-400,50-75,7-10,3-5,1-3,>=4,0.11198086979231348
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,3.055563544261182,2.201094789505169,200-300,75-100,3-5,5-7,1-3,2-3,0.25007908527523237
C[C@@H](Nc1cc(F)cc(Cl)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,2.3374647408223876,3.4509902175913845,400-500,75-100,5-7,5-7,1-3,>=4,0.32589773600390165
CC(C)NC1=NC(=NC(=N1)Cl)NC(C)C,3.0663186758553302,3.6414413504985506,200-300,50-75,3-5,5-7,1-3,2-3,0.1683223073930773
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,2.9051134999330217,3.019904653285736,300-400,50-75,5-7,5-7,<1,2-3,0.03359615722441807
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,3.573955166284444,2.630394674066566,300-400,<50,5-7,3-5,1-3,>=4,0.2761537428750954
CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,3.8983460272620127,4.507970292799597,300-400,<50,<3,1-3,1-3,3-4,0.17841995724086673
Cn1c(=O)c2[nH]cnc2n(C)c1=O,2.886316379241245,1.0924268113183644,<200,50-75,<3,5-7,1-3,<0,0.5250212599746074
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,2.599768707356916,2.8816261821451543,400-500,100-150,7-10,5-7,3-5,1-2,0.08249179280189886
CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,2.7993433873228155,3.5866069434349686,400-500,<50,7-10,3-5,1-3,>=4,0.23041000491500807
CCN(CC)C(=O)C1=CC=CC(=C1)C,2.6908948261889742,2.3665647486203745,<200,<50,3-5,1-3,<1,2-3,0.0949223346952697
CCCC1=CC(=C(C=C1)O)OC,4.494053352400455,4.152452765609863,<200,<50,3-5,1-3,1-3,2-3,0.09997692928920132
CC(C)C1(C)N=C(c2ncccc2C(=O)O)NC1=O,1.1722372120040556,0.6859522691495428,200-300,75-100,3-5,3-5,1-3,0-1,0.14232199014333757
C(CCC(=O)NN)CC(=O)NN,2.5174380642782666,0.928677592965336,<200,100-150,5-7,3-5,3-5,<0,0.46498571559920315
CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)=O)cc1,3.2993567999226383,1.8064181702367141,300-400,50-75,3-5,1-3,1-3,3-4,0.436941344906781
CC1(CCC(=CC2=CC=C(C=C2)Cl)C1(CN3C=NC=N3)O)C,2.510784756808057,2.8073540561648045,300-400,50-75,3-5,3-5,1-3,3-4,0.08679753202330902
COC1CCC(n2nc(C)c(C(O)=N[C@@H](C)C(C)(C)C)c2NS(=O)(=O)c2ccc(C)cc2)CC1,2.0930202349997145,2.3184072597381764,400-500,100-150,7-10,5-7,1-3,>=4,0.0659644728561142
C(=C(Cl)Cl)Cl,4.439225802698646,3.3651008019845494,<200,<50,<3,<1,<1,2-3,0.3143663196046774
CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-],2.919772810731113,0.9383807215534246,200-300,75-100,3-5,5-7,<1,<0,0.5798979991663071
Oc1ccccc1Cc1ccccc1O,5.515746563666376,5.363398162503038,200-300,<50,<3,1-3,1-3,3-4,0.044588112314242125
CC(C)CN1[C@H](C)Cc2cc(O)ccc2[C@H]1c1ccc(/C=C/C(=O)O)cc1,4.533956219320089,4.44220292070873,300-400,50-75,5-7,3-5,1-3,>=4,0.02685362204293349
COCCOC[C@H](CC1(CCCC1)C(=O)NC2CCC(CC2)C(=O)O)C(=O)OC3=CC4=C(CCC4)C=C3,4.88158872036681,3.265128731014349,500-600,100-150,>=10,5-7,1-3,3-4,0.4730925891335882
CCCCCCCC1CCC(=O)O1,4.783012439942655,3.222649535457106,<200,<50,5-7,1-3,<1,3-4,0.45667454272517377
C1=CC=C(C=C1)NC2=CC=C(C=C2)O,2.4506674834958386,5.2578959688614875,<200,<50,<3,1-3,1-3,2-3,0.8215971945975677
CN=C1C=NN(c2cccc(C(F)(F)F)c2)C(=O)C1Cl,2.076750607141044,3.374726327748756,300-400,<50,<3,3-5,<1,2-3,0.37988115903866276
C(C(=O)O)OC1=NC(=C(C(=C1Cl)N)Cl)F,2.265788100097777,1.7150298353152096,200-300,75-100,3-5,3-5,1-3,1-2,0.1611915266625838
CN1C(=O)CN=C(C2=C1C=CC(=C2)[N+](=O)[O-])C3=CC=CC=C3F,1.8121489030725642,1.3279465048795942,300-400,75-100,<3,3-5,<1,2-3,0.14171248761781552
C1CN(CCN1CCC2=CC(=O)N(C3=C2C=CC(=C3)F)CC(=O)N)C4=NC=CC5=C4C=CS5,4.01315244346932,2.9424769503830155,400-500,75-100,5-7,7-10,1-3,2-3,0.3133567452844853
C[C@]12CC[C@H]3C(=CCC4=C3C=CC(=C4)O)[C@@H]1CCC2=O,4.672002061087641,3.249656482282344,200-300,<50,<3,1-3,1-3,3-4,0.4162807350333911
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,1.788447936947512,1.5177655078946732,200-300,75-100,<3,5-7,1-3,2-3,0.07922116973948429
CCCCCCCC[Si](OCC)(OCC)OCC,3.0669937319873037,3.3721103594482438,200-300,<50,>=10,3-5,<1,>=4,0.08929909569307018
CCC(C)(C)C1=CC(=C(C=C1O)C(C)(C)CC)O,4.436050196925274,3.4013647009968278,200-300,<50,3-5,1-3,1-3,>=4,0.3028234805884985
CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,3.782544927470415,4.462948686380335,300-400,<50,<3,1-3,<1,3-4,0.19913513361247348
C#CCN1C(=O)COC2=CC(=C(C=C21)N3C(=O)C4=C(C3=O)CCCC4)F,3.7981454045541985,3.100510435676908,300-400,50-75,<3,3-5,<1,2-3,0.2041782264146859
CC#CC1=NC(=NC(=C1)C)NC2=CC=CC=C2,3.573142810600205,3.4843186073711023,200-300,<50,<3,3-5,1-3,3-4,0.02599635781904993
CC1CC2C(CCC3(S(=O)(=O)c4ccc(C(F)(F)F)cc4)c4c(F)ccc(F)c4OCC23)NS1(=O)=O,0.5441755426420509,0.7019681610657231,500-600,75-100,<3,5-7,1-3,>=4,0.04618148230574376
COC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OC,2.048805350152337,1.9853886174483968,300-400,100-150,<3,5-7,3-5,1-2,0.018560302430571357
CC1(CON(C1=O)CC2=CC=CC=C2Cl)C,3.512634676465811,2.166717648208842,200-300,<50,<3,1-3,<1,2-3,0.3939122377610769
CCC1=C(C=C2CC(CC2=C1)NC[C@@H](C3=C4C=CC(=O)NC4=C(C=C3)O)O)CC,2.500326369407515,2.6281924485456436,300-400,75-100,5-7,3-5,3-5,3-4,0.037422821993911684
Cc1cc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2C(=O)OC2COC2)n1,3.627366537539899,2.1866286493522855,400-500,100-150,5-7,7-10,1-3,1-2,0.4216636491315693
CSc1nnc(C(C)(C)C)c(=O)n1N,3.308763295592112,1.312316253610314,200-300,50-75,<3,5-7,1-3,1-2,0.5843041624170495
CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C,4.15922624911142,3.456622659303656,300-400,100-150,5-7,7-10,1-3,2-3,0.20563240267385993
CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O,3.806944386613378,2.779635212312483,200-300,<50,3-5,1-3,1-3,>=4,0.3006646377343315
CN(C)C(=O)C1(CCN(CC1)CCC2(CN(CCO2)C(=O)C3=CC=CC=C3)C4=CC(=C(C=C4)Cl)Cl)N5CCCCC5,3.7822216091699183,3.5724152983529844,>=600,50-75,7-10,5-7,<1,>=4,0.06140443404399474
CN(C)C(=O)NC1=CC=CC=C1,2.342052465109116,2.122623988140148,<200,<50,<3,1-3,1-3,0-1,0.06422057272229445
CCOC1=CC=C(C=C1)N,3.4500238661237352,3.5866069434349686,<200,<50,<3,1-3,1-3,1-2,0.039974043343249825
C(Cl)(Cl)Cl,1.4917059578498617,4.7810847702302395,<200,<50,<3,<1,<1,1-2,0.962709098425376
CC(C)C1CCC(C1(CN2C=NC=N2)O)CC3=CC=C(C=C3)Cl,2.083660797644525,5.552859967556872,300-400,50-75,5-7,3-5,1-3,>=4,1.0153374833430908
CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,2.9559962711009162,2.6766060413572883,200-300,<50,<3,1-3,<1,3-4,0.08176969924321484
CN1CCN2c3ncccc3Cc3ccccc3C2C1,2.4312211426093433,2.8349230581323863,200-300,<50,<3,3-5,<1,1-2,0.11815224979957205
CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,3.8263759641071564,2.885894806844962,200-300,50-75,7-10,5-7,<1,3-4,0.2752525077337434
CC1(OC2=C(O1)C(=CC=C2)OC(=O)NC)C,2.900710318055253,4.02730581590257,200-300,50-75,<3,3-5,1-3,1-2,0.32972296530292683
C=Cc1ccccc1,4.698152089521992,4.703924038629804,<200,<50,<3,<1,<1,2-3,0.0016892879290232273
COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,4.870049652619403,3.65403427632866,300-400,75-100,5-7,5-7,1-3,3-4,0.35589366058240457
CCC(C)N(C)C(=O)C1=CC2=CC=CC=C2C(=N1)C3=CC=CC=C3Cl,3.213888935891681,4.683666307544404,300-400,<50,3-5,1-3,<1,>=4,0.43016269303621557
CC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)OC4=CC=C(C=C4)Cl)Cl,4.74079208945131,4.367618078184806,400-500,50-75,5-7,5-7,<1,>=4,0.1092175867948082
Oc1ccc(Cc2ccccc2O)cc1,5.595877092145413,4.980287695503318,200-300,<50,<3,1-3,1-3,3-4,0.18016578413255782
C(CCl)OP(=O)(OCCCl)OCCCl,3.6492765195860013,1.8229951818212897,200-300,<50,7-10,3-5,<1,1-2,0.5345014242607831
CC(C)C1=CC(=CC=C1)C(C)C,3.8534605153004775,3.0356742842019857,<200,<50,<3,<1,<1,>=4,0.23934313745876784
CCCCCCCCN1C(=O)C=CS1,4.157734777362211,3.507462368162881,200-300,<50,7-10,3-5,<1,2-3,0.190316531022512
C1=NC2=C(N1)C(=S)N=C(N2)N,2.0372000316801135,1.9465596523680775,<200,75-100,<3,3-5,3-5,<0,0.026527901718099142
Clc1ccc(Cl)cc1,4.161705760918196,5.804408801706431,<200,<50,<3,<1,<1,3-4,0.4807731956640904
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,2.1642691064203574,0.6885116631311579,300-400,<50,<3,3-5,<1,2-3,0.43191289260338106
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,2.430428717505272,3.9028862723145594,400-500,75-100,5-7,5-7,1-3,3-4,0.4309471076194674
Nc1cc(Cl)cc(Cl)c1,3.5044491133740125,5.393919458287381,<200,<50,<3,1-3,1-3,2-3,0.5529950777960705
CCC(=O)NC1=CC(=C(C=C1)Cl)Cl,1.4596904334891483,3.3928489637277615,200-300,<50,<3,1-3,1-3,3-4,0.5657813866723872
CN1C2=C(C(=O)N(C1=O)C)NC=N2,1.9471021831507762,1.0924268113183644,<200,50-75,<3,5-7,1-3,<0,0.25013955630963874
CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,2.9468440748709885,3.280747969380977,200-300,<50,<3,1-3,1-3,2-3,0.09772432291305852
Oc1ccc2c(c1)-c1ccccc1C2,4.2848324561758435,3.976139087350835,<200,<50,<3,1-3,1-3,3-4,0.09034590776620184
CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C,2.3261382659301018,2.824560326210862,300-400,50-75,<3,5-7,<1,1-2,0.14587418465827998
CC(C)OC1=CC=CC(=C1)NC(=O)C2=CC=CC=C2C(F)(F)F,3.791449836872337,3.6123420602266383,300-400,<50,3-5,1-3,1-3,3-4,0.052419832439662084
COC(=O)N1CCN(C2CCC(N=c3nc[nH]n4ccc([C@H](C)CC(=N)O)c34)CC2)CC1,1.642030882424748,2.155580485727476,400-500,100-150,5-7,7-10,3-5,1-2,0.1503015930337632
CCCCN(CCCC)N=O,2.0166349947105067,3.3773354706103675,<200,<50,7-10,1-3,<1,2-3,0.3982389390514059
CCOP(=S)(OCC)SCSC(C)(C)C,4.45008095627845,4.4271165088256,200-300,<50,7-10,5-7,<1,>=4,0.006721050923037769
CCNC(=O)OC1CCN(c2nncc3cc(OC)c(OC)cc23)CC1,4.486511842315924,5.107673985224389,300-400,75-100,5-7,7-10,1-3,1-2,0.18179677096619906
C1C[C@H](C2=C(C=CC=N2)[C@H]([C@@H]1C3=C(C(=CC=C3)F)F)N)OC(=O)N4CCC(CC4)N5C6=C(NC5=O)N=CC=C6,2.572734351698832,2.273329614345249,500-600,100-150,3-5,7-10,1-3,3-4,0.08762738535224168
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,3.2503951152320103,2.779635212312483,200-300,<50,3-5,1-3,1-3,>=4,0.1377782455485908
CCNC1=NC(=NC(=N1)Cl)NCC,3.1206363348811843,2.8388001674779244,200-300,50-75,3-5,5-7,1-3,2-3,0.08248555672677568
CCNC(=NS(=O)(=O)c1cccc(Cl)c1)N1CC(C)(C)C=N1,2.512299480900795,3.6006000007279004,300-400,50-75,3-5,3-5,1-3,2-3,0.3185150972321229
O=C(CCl)Nc1ccccc1,2.983146519391827,4.604902850257079,<200,<50,<3,1-3,1-3,1-2,0.4746426800332868
CC(CO)Nc1nc(SCc2cccc(F)c2F)nc2[nH]c(=O)cnc12,4.3756221541963685,4.0956544705840825,300-400,100-150,5-7,7-10,3-5,2-3,0.08193870382583868
C1=CC=C(C=C1)N=NC2=CC=C(C=C2)N,3.357703204278483,3.712242158377881,<200,50-75,<3,3-5,1-3,3-4,0.10376362721528888
CCOC(=O)C1CC(=O)C(=C(C2CC2)O)C(=O)C1,2.230216443516418,2.3720389515434652,200-300,75-100,3-5,5-7,1-3,1-2,0.04150747804578367
COc1ccc(O)c(C(C)(C)C)c1,4.369954118647593,2.9424769503830155,<200,<50,<3,1-3,1-3,3-4,0.4177826076189503
CC(C)N(CCC(C1=CC=CC=C1)(C2=CC=CC=N2)C(=O)N)C(C)C,1.6978337387579066,0.770201180338248,300-400,50-75,7-10,3-5,1-3,2-3,0.27149208252483414
CC1=C(N=C(N=C1OC(=O)N(C)C)N(C)C)C,3.2249146066573635,4.065997881231354,200-300,50-75,<3,5-7,<1,1-2,0.2461615299272363
CON=C(C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F,3.9389756221881282,3.7518379385882503,400-500,75-100,7-10,7-10,<1,>=4,0.05476996142304405
O=C(O)/C=C/c1ccc(C2c3ccc(O)cc3CCN2c2ccccc2)cc1,5.194064047082694,5.14439724347386,300-400,50-75,3-5,3-5,1-3,>=4,0.014536083087775875
C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O)O,4.542821267561676,3.693424609229328,200-300,50-75,<3,3-5,1-3,3-4,0.24859462463580245
CCn1c([C@@H](C)NS(=O)(=O)c2ccc(C#N)nc2)nc2cnc(C3CC3)cc21,0.8854703037378825,0.41135439880839647,300-400,100-150,5-7,7-10,1-3,2-3,0.13876045339195653
CN(C)C(=O)Nc1ccccc1,2.4251794086824248,2.122623988140148,<200,<50,<3,1-3,1-3,0-1,0.08854950212413651
CC(CF)CN1C(C)Cc2cc(O)ccc2C1c1ccc(C=CC(=O)O)cc1,5.037531484955235,5.542948399503669,300-400,50-75,5-7,3-5,1-3,>=4,0.14792138269467056
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,2.6826066575177943,2.8801992484742773,400-500,75-100,7-10,3-5,1-3,>=4,0.05782982014090165
CCCCOC(=O)c1ccccc1C(=O)O,1.3563276766038161,1.0551306388705257,200-300,50-75,5-7,3-5,1-3,2-3,0.08815194150131193
CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,3.2785426307009367,3.7548198047292756,300-400,<50,5-7,3-5,<1,>=4,0.139392996356537
COCC(C)CN1C(C)Cc2cc(O)ccc2C1c1ccc(C=CC(=O)O)cc1,5.475804942840861,2.934393959619913,300-400,50-75,7-10,3-5,1-3,>=4,0.7437998527796384
CCCCOC(=O)c1ccccc1C(=O)OCCCC,5.1184101483601925,4.6925650311110845,200-300,50-75,7-10,3-5,<1,>=4,0.12463294508760571
CCCOC(=O)c1cc(O)c(O)c(O)c1,5.500300733121301,4.847737547758402,200-300,75-100,3-5,5-7,3-5,1-2,0.19098697707962886
CC1=NC=CN1C2=CC=C(C=C2)SC3=CC=CC(=C3)C4(CCOCC4)C(=O)N.CS(=O)(=O)O,2.61097319971688,2.0916908367992866,400-500,100-150,5-7,7-10,1-3,3-4,0.15197941129523684
C1COCCO1,3.6215685841352157,2.2891842514700076,<200,<50,<3,1-3,<1,<0,0.38995159658366824
C=CC(O)=Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,2.939274514340296,3.6006000007279004,500-600,100-150,>=10,7-10,1-3,>=4,0.19355145730546264
COc1nc(C)nc(Cl)c1NC1=NCCN1,2.5944828591370945,2.155580485727476,200-300,50-75,<3,5-7,1-3,0-1,0.12845443845251786
NNC(=O)CCCCC(=O)NN,5.26709633634352,0.928677592965336,<200,100-150,5-7,3-5,3-5,<0,1.2697337203333288
N#Cc1cccnc1N1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,5.523277739376005,5.966859049472992,400-500,100-150,3-5,5-7,1-3,2-3,0.12982383224289937
CC(C)(C)C1=CC=C(C=C1)OC2CCCCC2OS(=O)OCC#C,4.5450689941028,4.128153220694453,300-400,<50,5-7,3-5,<1,>=4,0.1220195761055611
COc1cc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(O)=NC3(C#N)CC3)[C@H](C)C2)ccc1C1CC1,3.6695082729650275,4.168330503120788,400-500,75-100,5-7,5-7,1-3,3-4,0.14599130317869136
CCOP(=S)(OCC)OP(=S)(OCC)OCC,4.502922460575038,5.552859967556872,300-400,<50,>=10,7-10,<1,3-4,0.30728731727253017
