SMILES,predict,Clint,MW_range,PSA_range,NRB_range,HBA_range,HBD_range,LogP_range,variance
CNS(=O)(=O)c1cc(-c2sc(NC(C)=O)nc2C)cc2c1C(=O)N(C(C)C1CC1)C2,1.0787884424128351,0.8207265198063667,400-500,100-150,5-7,5-7,1-3,2-3,0.07508802381468116
CCc1ccc(O)c(C(C)(C)C)c1,4.538123186914389,5.562674259796112,<200,<50,<3,1-3,1-3,3-4,0.2981126180215926
CCOC1=CC2=CC=CC=C2OC1=O,3.6365002795289305,4.206955728268953,<200,<50,<3,3-5,<1,1-2,0.16598486087203862
COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2N=N1,3.0970110311438055,4.431060923804295,300-400,50-75,5-7,7-10,<1,2-3,0.38816718521786614
CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,4.764602489224875,4.364386330371385,300-400,50-75,7-10,5-7,<1,3-4,0.11645050212556159
CCC(C)N(C)C(=O)c1cc2ccccc2c(-c2ccccc2Cl)n1,3.834090944056109,4.683666307544404,300-400,<50,3-5,1-3,<1,>=4,0.24720010794950376
CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2=O,4.441550667966715,3.249656482282344,200-300,<50,<3,1-3,1-3,3-4,0.34680427897038685
CC(C)(C)C1=NN=C(N(C1=O)N)SC,2.9631723872157076,1.312316253610314,200-300,50-75,<3,5-7,1-3,1-2,0.4803479855639391
CCOC1=NC(=NC(=N1)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC)NC,2.0847228392080863,1.3205016404694867,400-500,>=150,7-10,>=10,3-5,1-2,0.22236469057884092
CC(C)(C)NC(=O)NCCN1CCC(CC1)(CNC(=O)C2=CC(=CC(=C2)Cl)Cl)CO,3.4762307336200458,2.9451568267153836,400-500,75-100,7-10,3-5,3-5,2-3,0.15452605237628922
C1=CC=C(C=C1)N(C2=CC=CC=C2)N=O,2.250298717544187,3.0949963717650415,<200,<50,3-5,1-3,<1,3-4,0.24578084568122568
CC(C)N(C1=CC=CC=C1)C(=O)CCl,5.010099255863435,5.18367899998282,200-300,<50,3-5,1-3,<1,2-3,0.050506327429244456
Cc1ccc(C)c(O)c1C,4.881710149271905,5.600995681169267,<200,<50,<3,1-3,1-3,2-3,0.20928980379266127
CCCCCCOC1=CC=C(C=C1)N,4.226324761754568,5.312037759993743,<200,<50,5-7,1-3,1-3,3-4,0.31590884328957025
C1=C(C=C(C(=C1Br)O)Br)C#N,4.315921208558763,3.045163365618585,200-300,<50,<3,1-3,1-3,2-3,0.36975115975902295
C1CN(CCC1CC2=CC=C(C=C2)F)CCS(=O)C3=CC4=C(C=C3)NC(=O)O4,3.648415444705797,2.6748541246582795,400-500,50-75,5-7,3-5,1-3,>=4,0.2832761797882849
CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C,1.849989324029669,1.474454769386837,200-300,75-100,5-7,3-5,1-3,2-3,0.10926892002295671
c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13,3.5045048451815184,2.7184285063678635,200-300,<50,<3,<1,<1,>=4,0.22872385919176133
C1=Cc2cccc3cccc1c23,3.7598967757884756,3.4811919035593912,<200,<50,<3,<1,<1,3-4,0.08109448256385501
C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl,3.5897335422504644,4.970271451552798,200-300,<50,<3,1-3,<1,>=4,0.40169375769877896
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.2296805989111466,3.274991472994688,500-600,75-100,>=10,7-10,1-3,>=4,0.01318406046845319
CCOC(=O)c1ccc(N)cc1,4.063476789307703,5.819630602548275,<200,50-75,<3,3-5,1-3,1-2,0.5109863478462123
CC(O)=Nc1nc(C)c(-c2cc3c(c(S(C)(=O)=O)c2)C(=O)N([C@@H](C)C2CC2)C3)s1,2.9391405365513914,0.7019681610657231,400-500,75-100,5-7,5-7,1-3,3-4,0.6509478458167701
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,2.1971573318330395,1.9378037810571844,500-600,100-150,>=10,>=10,1-3,3-4,0.07546384759280017
CCC1OC=CC(=O)C1=O,4.2953517425713414,5.33314527235854,<200,<50,<3,3-5,<1,0-1,0.3019657626833086
FCC(F)(F)F,2.8496581369559335,0.22870748389392712,<200,<50,<3,<1,<1,0-1,0.7626154337939166
COC[C@H](C)CN1[C@H](C)Cc2cc(O)ccc2[C@H]1c1ccc(/C=C/C(=O)O)cc1,5.398373900720081,2.934393959619913,300-400,50-75,7-10,3-5,1-3,>=4,0.7169418201164274
COC(=O)c1c(Cl)c(Cl)c(C(=O)OC)c(Cl)c1Cl,4.227035988198697,4.597751394682993,300-400,50-75,<3,3-5,<1,>=4,0.10786669722294114
CC(=CC(O)OC)O[P+](O)(OC)OC,3.0765925208469125,2.5617295641011073,200-300,75-100,5-7,5-7,1-3,0-1,0.14980916815217568
CCOC1=CC2=C(C=C1)NC(C=C2C)(C)C,3.2698691374798496,3.678111386004775,200-300,<50,<3,1-3,1-3,3-4,0.11878584554353093
COC(C)(C)C,2.6139345517534496,2.549878826883233,<200,<50,<3,1-3,<1,0-1,0.018638231266129922
O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,3.872317427732757,4.800735489267813,300-400,50-75,<3,3-5,1-3,2-3,0.27014089025769755
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,3.5590489377431656,4.443699119055233,200-300,<50,<3,1-3,1-3,3-4,0.2574057931953015
CCN1CCN(CC1)C2=CC=C(C=C2)NC3=CC(=NC=N3)N(C)C(=O)NC4=C(C(=CC(=C4Cl)OC)OC)Cl,3.4802954647197835,4.309154982576856,500-600,75-100,7-10,7-10,1-3,>=4,0.2411724387203995
CS(=O)(=O)c1ccc(C(CC2CCC(=O)C2)C(=O)Nc2cnccn2)cc1Cl,2.570216270528582,2.828928766584521,400-500,100-150,5-7,5-7,1-3,1-2,0.07527732053142903
CC1=C(C=C(C=C1)N)O,4.913511604438225,3.73071213771587,<200,<50,<3,1-3,1-3,0-1,0.3441579975387436
CC1=CC(=C(C=C1)O)C(C)(C)C,5.860279121327399,3.992235606361313,<200,<50,<3,1-3,1-3,3-4,0.5435427843128
C(=C(Cl)Cl)(Cl)Cl,4.135044180926211,0.1305260661515327,<200,<50,<3,<1,<1,3-4,1.1651906973779407
CCCCC(C#N)(Cn1cncn1)c1ccc(Cl)cc1,3.8056459462239403,3.7548198047292756,200-300,50-75,5-7,3-5,<1,2-3,0.01478883240275478
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F,2.5968376202754153,2.8801992484742773,400-500,75-100,7-10,3-5,1-3,>=4,0.08244945426842162
CC(=O)Nc1ccc(O)cc1,3.119106109226094,0.649946912270624,<200,<50,<3,1-3,1-3,0-1,0.7184488230988019
COc1ccc(C(SC[C@H](N)C(=O)O)(c2ccccc2)c2ccccc2)cc1,2.908712445992546,2.819869414396008,300-400,50-75,7-10,3-5,1-3,>=4,0.025850569525758108
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,3.33978671996226,2.201094789505169,200-300,75-100,3-5,5-7,1-3,2-3,0.3313240710917813
C[C@@H](Nc1cc(F)cc(Cl)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,2.8080017480663684,3.4509902175913845,400-500,75-100,5-7,5-7,1-3,>=4,0.1870897225929976
CC(C)NC1=NC(=NC(=N1)Cl)NC(C)C,3.190318072164945,3.6414413504985506,200-300,50-75,3-5,5-7,1-3,2-3,0.13126289661310048
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,3.5431458111086886,3.019904653285736,300-400,50-75,5-7,5-7,<1,2-3,0.15224696507956034
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,2.921360244532981,2.630394674066566,300-400,<50,5-7,3-5,1-3,>=4,0.08466196587146879
CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,2.973595711558547,4.507970292799597,300-400,<50,<3,1-3,1-3,3-4,0.44645546283309573
Cn1c(=O)c2[nH]cnc2n(C)c1=O,3.662611184972582,1.0924268113183644,<200,50-75,<3,5-7,1-3,<0,0.7478440194037054
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,2.9200322773581098,2.8816261821451543,400-500,100-150,7-10,5-7,3-5,1-2,0.011174983751388307
CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,3.016846177776703,3.5866069434349686,400-500,<50,7-10,3-5,1-3,>=4,0.16578272961896653
CCN(CC)C(=O)C1=CC=CC(=C1)C,3.1865493470891786,2.3665647486203745,<200,<50,3-5,1-3,<1,2-3,0.23859011215455475
CCCC1=CC(=C(C=C1)O)OC,4.643508344059507,4.152452765609863,<200,<50,3-5,1-3,1-3,2-3,0.1428819587041032
CC(C)C1(C)N=C(c2ncccc2C(=O)O)NC1=O,1.7552026219734937,0.6859522691495428,200-300,75-100,3-5,3-5,1-3,0-1,0.31111872354425607
C(CCC(=O)NN)CC(=O)NN,3.2937201365833855,0.928677592965336,<200,100-150,5-7,3-5,3-5,<0,0.6881541028768376
CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)=O)cc1,3.5778036136808815,1.8064181702367141,300-400,50-75,3-5,1-3,1-3,3-4,0.515418280306113
CC1(CCC(=CC2=CC=C(C=C2)Cl)C1(CN3C=NC=N3)O)C,2.798692690788825,2.8073540561648045,300-400,50-75,3-5,3-5,1-3,3-4,0.0025201889649212636
COC1CCC(n2nc(C)c(C(O)=N[C@@H](C)C(C)(C)C)c2NS(=O)(=O)c2ccc(C)cc2)CC1,2.40669582554347,2.3184072597381764,400-500,100-150,7-10,5-7,1-3,>=4,0.025689237159801603
C(=C(Cl)Cl)Cl,4.4641545294705045,3.3651008019845494,<200,<50,<3,<1,<1,2-3,0.31979058215778383
CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-],2.809576632984427,0.9383807215534246,200-300,75-100,3-5,5-7,<1,<0,0.5444600340117877
Oc1ccccc1Cc1ccccc1O,5.0603848477959374,5.363398162503038,200-300,<50,<3,1-3,1-3,3-4,0.08816748616412083
CC(C)CN1[C@H](C)Cc2cc(O)ccc2[C@H]1c1ccc(/C=C/C(=O)O)cc1,4.136148482701423,4.44220292070873,300-400,50-75,5-7,3-5,1-3,>=4,0.08905235881981086
COCCOC[C@H](CC1(CCCC1)C(=O)NC2CCC(CC2)C(=O)O)C(=O)OC3=CC4=C(CCC4)C=C3,4.501306976327009,3.265128731014349,500-600,100-150,>=10,5-7,1-3,3-4,0.3596895682466762
CCCCCCCC1CCC(=O)O1,5.221336831533153,3.222649535457106,<200,<50,5-7,1-3,<1,3-4,0.5815560768130819
C1=CC=C(C=C1)NC2=CC=C(C=C2)O,4.114435222863271,5.2578959688614875,<200,<50,<3,1-3,1-3,2-3,0.33271164865961134
CN=C1C=NN(c2cccc(C(F)(F)F)c2)C(=O)C1Cl,2.6035614229458472,3.374726327748756,300-400,<50,<3,3-5,<1,2-3,0.22438509390317826
C(C(=O)O)OC1=NC(=C(C(=C1Cl)N)Cl)F,2.2774017229784036,1.7150298353152096,200-300,75-100,3-5,3-5,1-3,1-2,0.16363279505576567
CN1C(=O)CN=C(C2=C1C=CC(=C2)[N+](=O)[O-])C3=CC=CC=C3F,2.0941972464840566,1.3279465048795942,300-400,75-100,<3,3-5,<1,2-3,0.22295522467044815
C1CN(CCN1CCC2=CC(=O)N(C3=C2C=CC(=C3)F)CC(=O)N)C4=NC=CC5=C4C=CS5,2.901207475304989,2.9424769503830155,400-500,75-100,5-7,7-10,1-3,2-3,0.012008138574569267
C[C@]12CC[C@H]3C(=CCC4=C3C=CC(=C4)O)[C@@H]1CCC2=O,4.531525057624459,3.249656482282344,200-300,<50,<3,1-3,1-3,3-4,0.37298403863851365
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,1.9005360434708487,1.5177655078946732,200-300,75-100,<3,5-7,1-3,2-3,0.11137436627848213
CCCCCCCC[Si](OCC)(OCC)OCC,3.119059973623854,3.3721103594482438,200-300,<50,>=10,3-5,<1,>=4,0.07362982188608931
CCC(C)(C)C1=CC(=C(C=C1O)C(C)(C)CC)O,3.8029645450217617,3.4013647009968278,200-300,<50,3-5,1-3,1-3,>=4,0.11685311163903041
CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,4.124228519421924,4.462948686380335,300-400,<50,<3,1-3,<1,3-4,0.09855707384568804
C#CCN1C(=O)COC2=CC(=C(C=C21)N3C(=O)C4=C(C3=O)CCCC4)F,3.9603378823644393,3.100510435676908,300-400,50-75,<3,3-5,<1,2-3,0.2501831465149734
CC#CC1=NC(=NC(=C1)C)NC2=CC=CC=C2,3.538917575434613,3.4843186073711023,200-300,<50,<3,3-5,1-3,3-4,0.015886608038884458
CC1CC2C(CCC3(S(=O)(=O)c4ccc(C(F)(F)F)cc4)c4c(F)ccc(F)c4OCC23)NS1(=O)=O,0.9399069926175154,0.7019681610657231,500-600,75-100,<3,5-7,1-3,>=4,0.06923282780173537
COC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OC,2.2829621703027567,1.9853886174483968,300-400,100-150,<3,5-7,3-5,1-2,0.08658468400788158
CC1(CON(C1=O)CC2=CC=CC=C2Cl)C,3.6021624734938733,2.166717648208842,200-300,<50,<3,1-3,<1,2-3,0.4176699690408398
CCC1=C(C=C2CC(CC2=C1)NC[C@@H](C3=C4C=CC(=O)NC4=C(C=C3)O)O)CC,3.035204825704792,2.6281924485456436,300-400,75-100,5-7,3-5,3-5,3-4,0.1184279910818198
Cc1cc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2C(=O)OC2COC2)n1,3.453611739638722,2.1866286493522855,400-500,100-150,5-7,7-10,1-3,1-2,0.3686528236918655
CSc1nnc(C(C)(C)C)c(=O)n1N,2.765079029166524,1.312316253610314,200-300,50-75,<3,5-7,1-3,1-2,0.42270895599889147
CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C,3.613578266912096,3.456622659303656,300-400,100-150,5-7,7-10,1-3,2-3,0.0456692187786362
CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O,3.176775242941058,2.779635212312483,200-300,<50,3-5,1-3,1-3,>=4,0.11555544412135672
CN(C)C(=O)C1(CCN(CC1)CCC2(CN(CCO2)C(=O)C3=CC=CC=C3)C4=CC(=C(C=C4)Cl)Cl)N5CCCCC5,3.974758395285337,3.5724152983529844,>=600,50-75,7-10,5-7,<1,>=4,0.11706937520650633
CN(C)C(=O)NC1=CC=CC=C1,3.0016531703319016,2.122623988140148,<200,<50,<3,1-3,1-3,0-1,0.25577025660956487
CCOC1=CC=C(C=C1)N,3.1141290004564617,3.5866069434349686,<200,<50,<3,1-3,1-3,1-2,0.1374764423823309
C(Cl)(Cl)Cl,1.1314692102712203,4.7810847702302395,<200,<50,<3,<1,<1,1-2,1.0619250500529471
CC(C)C1CCC(C1(CN2C=NC=N2)O)CC3=CC=C(C=C3)Cl,2.5231564799046886,5.552859967556872,300-400,50-75,5-7,3-5,1-3,>=4,0.8815498440626879
CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,2.9533624818402493,2.6766060413572883,200-300,<50,<3,1-3,<1,3-4,0.0805275492949849
CN1CCN2c3ncccc3Cc3ccccc3C2C1,2.938974448383328,2.8349230581323863,200-300,<50,<3,3-5,<1,1-2,0.030275730685878303
CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,3.8917390399364518,2.885894806844962,200-300,50-75,7-10,5-7,<1,3-4,0.2926695072461666
CC1(OC2=C(O1)C(=CC=C2)OC(=O)NC)C,3.2318559848279587,4.02730581590257,200-300,50-75,<3,3-5,1-3,1-2,0.23145125501602135
C=Cc1ccccc1,4.362569838695495,4.703924038629804,<200,<50,<3,<1,<1,2-3,0.099323495830091
COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,4.392022438080582,3.65403427632866,300-400,75-100,5-7,5-7,1-3,3-4,0.21473168960724515
CCC(C)N(C)C(=O)C1=CC2=CC=CC=C2C(=N1)C3=CC=CC=C3Cl,3.2795328852674124,4.683666307544404,300-400,<50,3-5,1-3,<1,>=4,0.4085593209026249
CC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)OC4=CC=C(C=C4)Cl)Cl,4.238943033509569,4.367618078184806,400-500,50-75,5-7,5-7,<1,>=4,0.03744045119613934
Oc1ccc(Cc2ccccc2O)cc1,5.183651057114757,4.980287695503318,200-300,<50,<3,1-3,1-3,3-4,0.05917243731846317
C(CCl)OP(=O)(OCCCl)OCCCl,2.947262617054508,1.8229951818212897,200-300,<50,7-10,3-5,<1,1-2,0.32712698990310635
CC(C)C1=CC(=CC=C1)C(C)C,3.7907854842000837,3.0356742842019857,<200,<50,<3,<1,<1,>=4,0.21971396320507935
CCCCCCCCN1C(=O)C=CS1,3.7749602344621875,3.507462368162881,200-300,<50,7-10,3-5,<1,2-3,0.0778335910706544
C1=NC2=C(N1)C(=S)N=C(N2)N,2.6400216512263457,1.9465596523680775,<200,75-100,<3,3-5,3-5,<0,0.20177595578194327
Clc1ccc(Cl)cc1,3.96280078535441,5.804408801706431,<200,<50,<3,<1,<1,3-4,0.5358508732806059
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,2.597591291473605,0.6885116631311579,300-400,<50,<3,3-5,<1,2-3,0.5554830218625489
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,3.05359742943613,3.9028862723145594,400-500,75-100,5-7,5-7,1-3,3-4,0.2471167393294467
Nc1cc(Cl)cc(Cl)c1,4.220443395181035,5.393919458287381,<200,<50,<3,1-3,1-3,2-3,0.34144517595824103
CCC(=O)NC1=CC(=C(C=C1)Cl)Cl,2.557012630252362,3.3928489637277615,200-300,<50,<3,1-3,1-3,3-4,0.24320247589910587
CN1C2=C(C(=O)N(C1=O)C)NC=N2,2.358976849434774,1.0924268113183644,<200,50-75,<3,5-7,1-3,<0,0.3685268189278634
CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,3.2667086641840126,3.280747969380977,200-300,<50,<3,1-3,1-3,2-3,0.004085002825383212
Oc1ccc2c(c1)-c1ccccc1C2,4.247247810997556,3.976139087350835,<200,<50,<3,1-3,1-3,3-4,0.07888423868172231
CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C,2.5358716364243934,2.824560326210862,300-400,50-75,<3,5-7,<1,1-2,0.08399946413935652
CC(C)OC1=CC=CC(=C1)NC(=O)C2=CC=CC=C2C(F)(F)F,4.158911419761735,3.6123420602266383,300-400,<50,3-5,1-3,1-3,3-4,0.1590347489882558
COC(=O)N1CCN(C2CCC(N=c3nc[nH]n4ccc([C@H](C)CC(=N)O)c34)CC2)CC1,1.7033445441742492,2.155580485727476,400-500,100-150,5-7,7-10,3-5,1-2,0.13158664713579987
CCCCN(CCCC)N=O,2.4945221415609273,3.3773354706103675,<200,<50,7-10,1-3,<1,2-3,0.2568713260990049
CCOP(=S)(OCC)SCSC(C)(C)C,4.489759050543972,4.4271165088256,200-300,<50,7-10,5-7,<1,>=4,0.018227038754315472
CCNC(=O)OC1CCN(c2nncc3cc(OC)c(OC)cc23)CC1,4.014523593567888,5.107673985224389,300-400,75-100,5-7,7-10,1-3,1-2,0.3180728943374693
C1C[C@H](C2=C(C=CC=N2)[C@H]([C@@H]1C3=C(C(=CC=C3)F)F)N)OC(=O)N4CCC(CC4)N5C6=C(NC5=O)N=CC=C6,3.2192591199923966,2.273329614345249,500-600,100-150,3-5,7-10,1-3,3-4,0.2752361779283367
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,2.820540666585517,2.779635212312483,200-300,<50,3-5,1-3,1-3,>=4,0.011902219798958152
CCNC1=NC(=NC(=N1)Cl)NCC,2.7855004921419604,2.8388001674779244,200-300,50-75,3-5,5-7,1-3,2-3,0.015508554111815814
CCNC(=NS(=O)(=O)c1cccc(Cl)c1)N1CC(C)(C)C=N1,2.472155047967833,3.6006000007279004,300-400,50-75,3-5,3-5,1-3,2-3,0.3283425180692691
O=C(CCl)Nc1ccccc1,3.3801649681273735,4.604902850257079,<200,<50,<3,1-3,1-3,1-2,0.35636077702302754
CC(CO)Nc1nc(SCc2cccc(F)c2F)nc2[nH]c(=O)cnc12,4.116124154990067,4.0956544705840825,300-400,100-150,5-7,7-10,3-5,2-3,0.005956043939498475
C1=CC=C(C=C1)N=NC2=CC=C(C=C2)N,2.8019823437709337,3.712242158377881,<200,50-75,<3,3-5,1-3,3-4,0.26485740300781785
CCOC(=O)C1CC(=O)C(=C(C2CC2)O)C(=O)C1,2.482251547704405,2.3720389515434652,200-300,75-100,3-5,5-7,1-3,1-2,0.032068450709911364
COc1ccc(O)c(C(C)(C)C)c1,4.3507591245221,2.9424769503830155,<200,<50,<3,1-3,1-3,3-4,0.409766479151605
CC(C)N(CCC(C1=CC=CC=C1)(C2=CC=CC=N2)C(=O)N)C(C)C,1.9431933903866092,0.770201180338248,300-400,50-75,7-10,3-5,1-3,2-3,0.34130438970983284
CC1=C(N=C(N=C1OC(=O)N(C)C)N(C)C)C,3.056499174274606,4.065997881231354,200-300,50-75,<3,5-7,<1,1-2,0.29373284591253424
CON=C(C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F,4.2513930025876,3.7518379385882503,400-500,75-100,7-10,7-10,<1,>=4,0.14535504565518376
O=C(O)/C=C/c1ccc(C2c3ccc(O)cc3CCN2c2ccccc2)cc1,4.5635523926993455,5.14439724347386,300-400,50-75,3-5,3-5,1-3,>=4,0.16900785496394838
C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O)O,4.313761693289122,3.693424609229328,200-300,50-75,<3,3-5,1-3,3-4,0.18049887124201444
CCn1c([C@@H](C)NS(=O)(=O)c2ccc(C#N)nc2)nc2cnc(C3CC3)cc21,1.1817863589556545,0.41135439880839647,300-400,100-150,5-7,7-10,1-3,2-3,0.22417182971758093
CN(C)C(=O)Nc1ccccc1,3.052322241390221,2.122623988140148,<200,<50,<3,1-3,1-3,0-1,0.2705133863819364
CC(CF)CN1C(C)Cc2cc(O)ccc2C1c1ccc(C=CC(=O)O)cc1,4.2794678083473965,5.542948399503669,300-400,50-75,5-7,3-5,1-3,>=4,0.3676337049646999
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,3.134727624144499,2.8801992484742773,400-500,75-100,7-10,3-5,1-3,>=4,0.07405987113791528
CCCCOC(=O)c1ccccc1C(=O)O,3.2964561623386164,1.0551306388705257,200-300,50-75,5-7,3-5,1-3,2-3,0.6521562832005589
CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,3.430223941981674,3.7548198047292756,300-400,<50,5-7,3-5,<1,>=4,0.0944473389408437
COCC(C)CN1C(C)Cc2cc(O)ccc2C1c1ccc(C=CC(=O)O)cc1,4.5909824072822385,2.934393959619913,300-400,50-75,7-10,3-5,1-3,>=4,0.4820159113473043
CCCCOC(=O)c1ccccc1C(=O)OCCCC,5.165510907398875,4.6925650311110845,200-300,50-75,7-10,3-5,<1,>=4,0.13761259647711682
CCCOC(=O)c1cc(O)c(O)c(O)c1,5.26773116223034,4.847737547758402,200-300,75-100,3-5,5-7,3-5,1-2,0.12220512893556357
CC1=NC=CN1C2=CC=C(C=C2)SC3=CC=CC(=C3)C4(CCOCC4)C(=O)N.CS(=O)(=O)O,3.274941839217323,2.0916908367992866,400-500,100-150,5-7,7-10,1-3,3-4,0.3442893804360266
C1COCCO1,2.7263048236200853,2.2891842514700076,<200,<50,<3,1-3,<1,<0,0.12718854296666152
C=CC(O)=Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.175183011036557,3.6006000007279004,500-600,100-150,>=10,7-10,1-3,>=4,0.12378316308921769
COc1nc(C)nc(Cl)c1NC1=NCCN1,2.796614743263943,2.155580485727476,200-300,50-75,<3,5-7,1-3,0-1,0.18652110745267383
NNC(=O)CCCCC(=O)NN,4.964896700043307,0.928677592965336,<200,100-150,5-7,3-5,3-5,<0,1.174414703930231
N#Cc1cccnc1N1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,4.495352530959528,5.966859049472992,400-500,100-150,3-5,5-7,1-3,2-3,0.428162804452531
CC(C)(C)C1=CC=C(C=C1)OC2CCCCC2OS(=O)OCC#C,4.274802207164087,4.128153220694453,300-400,<50,5-7,3-5,<1,>=4,0.04267031136252843
COc1cc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(O)=NC3(C#N)CC3)[C@H](C)C2)ccc1C1CC1,3.8115900572165193,4.168330503120788,400-500,75-100,5-7,5-7,1-3,3-4,0.10380041668746467
CCOP(=S)(OCC)OP(=S)(OCC)OCC,3.7768798446001823,5.552859967556872,300-400,<50,>=10,7-10,<1,3-4,0.5167551896849647
