SMILES,predict,Clint,MW_range,PSA_range,NRB_range,HBA_range,HBD_range,LogP_range,variance
Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,3.808746247162602,2.7234519298767377,300-400,<50,<3,1-3,<1,3-4,0.3364863043603351
COc1ccc(S(=O)(=O)N2C(=O)C(c3ccccc3OC)(N3CC(O)CC3C(=O)N(C)C)c3cc(Cl)ccc32)c(OC)c1,2.6731304179558224,4.508811146322521,>=600,100-150,7-10,7-10,1-3,2-3,0.5691372510070026
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,3.16972831270379,2.8801992484742773,400-500,75-100,7-10,3-5,1-3,>=4,0.08976603238016764
CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)=O)cc1,2.3640961781825127,1.8064181702367141,300-400,50-75,3-5,1-3,1-3,3-4,0.17290333960837323
CC(C)N(C(=O)COc1nnc(C(F)(F)F)s1)c1ccc(F)cc1,3.5118440464824463,4.3146133186036115,300-400,50-75,5-7,5-7,<1,3-4,0.24889180872669933
CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NC(=N2)C3=NC=CC=N3)OCCO)OC4=CC=CC=C4OC,3.546917643872962,1.9378037810571844,500-600,100-150,>=10,>=10,1-3,3-4,0.498892114673488
C1=CC=C2C(=C1)N=C(S2)SCSC#N,2.9349323858798666,4.334820764847144,200-300,<50,3-5,5-7,<1,3-4,0.4340235267551002
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,2.45261992554633,3.2104082761500496,300-400,50-75,3-5,3-5,1-3,>=4,0.23494585525853892
CCOP(=S)(OCC)OC1=NN(C=N1)C2=CC=CC=C2,3.7283599739238684,4.354627945207949,300-400,50-75,7-10,7-10,<1,3-4,0.1941690763880769
CC1=CC(=NC(=N1)NC2=CC=CC=C2)C,3.3569945394292966,4.724457218962176,<200,<50,<3,3-5,1-3,2-3,0.4239702134785082
COc1ccc(C(CCCN)(c2ccccc2)c2ccccc2)cc1,3.9603406905785916,0.8207265198063666,300-400,<50,7-10,1-3,1-3,>=4,0.9734107629739119
CON=C(C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F,3.985751939163677,3.75183793858825,400-500,75-100,7-10,7-10,<1,>=4,0.07252305327517443
CC1=C2CC3C(CC=C4CC(O)CCC43C)C2CCC12OC1CC(C)CNC1C2C,4.0705556137993115,4.32813021826007,400-500,<50,<3,3-5,1-3,>=4,0.0798588229677858
C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C=C(C=C3)N,2.702495908524952,4.374050408992255,200-300,50-75,<3,3-5,1-3,3-4,0.5182513051443346
CCCc1ccc(N)cc1,4.2220446255598185,3.8070266456797297,<200,<50,<3,1-3,1-3,2-3,0.1286728070613863
O=C(NO)C1(NS(=O)(=O)c2ccc(Oc3ccc(F)cc3)cc2)CCOCC1,2.6251157322421865,1.9133221677657113,400-500,100-150,5-7,5-7,3-5,2-3,0.22068556166140224
C1=CC=C(C(=C1)[N+](=O)[O-])[N+](=O)[O-],3.1965205310078795,4.136318852594417,<200,75-100,<3,3-5,<1,1-2,0.29137650408557836
CC(C)(C)C1=CC=C(C=C1)OC2CCCCC2OS(=O)OCC#C,4.315929850056647,4.128153220694453,300-400,<50,5-7,3-5,<1,>=4,0.05821855238064643
Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC(C)C(C)(C)C)c(C)nn2-c2ccccc2)cc1,2.781768305571904,2.9330404196098288,400-500,75-100,5-7,5-7,1-3,>=4,0.04690063680853985
CC1(CCC(=CC2=CC=C(C=C2)Cl)C1(CN3C=NC=N3)O)C,2.3369499314773816,2.8073540561648045,300-400,50-75,3-5,3-5,1-3,3-4,0.14584481181820966
COc1nn(CSP(=S)(OC)OC)c(=O)s1,3.576809922783871,2.396424482625675,300-400,50-75,5-7,7-10,<1,2-3,0.3659685010356149
CC(C)(C)c1ccc(N)cc1,2.683743131403129,3.3401730341327074,<200,<50,<3,1-3,1-3,2-3,0.203520527586906
CC(=O)SC(C(=O)NC1Cc2ccccc2C2CCCC(C(=O)O)N2C1=O)C(C)C,1.8533759906343876,2.7160755781097237,400-500,100-150,5-7,5-7,1-3,2-3,0.26747269504618676
CCCCOC(=O)c1ccccc1C(=O)O,4.053683959372677,1.0551306388705257,200-300,50-75,5-7,3-5,1-3,2-3,0.9296760419481853
CCOC1=CC2=C(C=C1)NC(C=C2C)(C)C,3.705439501957603,3.6781113860047756,200-300,<50,<3,1-3,1-3,3-4,0.008472850724118908
COc1ccc(CO)cc1,4.856118000344318,5.438354614501398,<200,<50,<3,1-3,1-3,1-2,0.18051752731087656
COC(=O)c1ccccc1C(=O)OC,4.3245745059349465,4.054149419800121,<200,50-75,<3,3-5,<1,1-2,0.08384300589299512
O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,2.5599090278435015,2.63587911300258,400-500,<50,>=10,3-5,<1,3-4,0.023553880997964346
C=CC(O)=Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.035668078433625,3.6006000007279004,500-600,100-150,>=10,7-10,1-3,>=4,0.17515235426954776
CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1,3.9938908930312937,2.7685205208186097,300-400,50-75,3-5,3-5,1-3,>=4,0.3799156979367929
NC1c2cccnc2C(OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CCC1c1cccc(F)c1F,2.8703712191612416,2.273329614345249,500-600,100-150,3-5,7-10,1-3,3-4,0.18510768918085227
CC(C)C1=NC(=CS1)CN(C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC2=CC=CC=C2)C[C@@H]([C@H](CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O,3.0606905246681415,3.126629742319561,>=600,100-150,>=10,7-10,3-5,3-4,0.020443895546624957
O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,3.6552592130467927,4.910786435386997,300-400,75-100,5-7,5-7,1-3,3-4,0.38926557371605136
CC1CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1,2.2047142197505143,1.6914016046041185,200-300,75-100,3-5,3-5,1-3,0-1,0.159148225602157
CC(CF)CN1C(c2ccc(C=CC(=O)O)cc2)c2ccc(O)cc2CC1(C)C,4.005028545142213,3.6006000007279004,300-400,50-75,5-7,3-5,1-3,>=4,0.12538964234893105
COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2N=N1,2.9121450907415793,4.431060923804295,300-400,50-75,5-7,7-10,<1,2-3,0.47092698004706457
CN(C)CC/C=C/1\C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,3.377468627052734,3.6006000007279004,300-400,<50,3-5,1-3,<1,>=4,0.06917999119590487
CNCC(O)CC12CCC(c3ccccc31)c1ccccc12,4.06907661113749,2.1664261485194816,200-300,<50,3-5,1-3,1-3,3-4,0.5899006494909933
CC(C)n1nc(-c2c[nH]c(=N)nc2-c2ccccc2)ccc1=O,3.3292349394442007,3.274991472994688,300-400,75-100,3-5,5-7,1-3,2-3,0.016817727017069427
Cc1c(O)ccc2c1CCN(CC(C)C)[C@@H]2c1ccc(/C=C/C(=O)O)cc1,3.1235337103058516,3.1738240641526563,300-400,50-75,5-7,3-5,1-3,>=4,0.015592097960306235
CO/N=C(\C1=CC=CC=C1OC2=C(C(=NC=N2)OC3=CC=CC=C3Cl)F)/C4=NOCCO4,3.1857291386497026,3.75183793858825,400-500,75-100,7-10,7-10,<1,>=4,0.17551723520820015
C=CCOC(=O)C1=CC=CC=C1C(=O)OCC=C,4.129864434396741,3.086667844147708,200-300,50-75,5-7,3-5,<1,3-4,0.3234342609035717
CC1CC2C(CCC3(S(=O)(=O)c4ccc(C(F)(F)F)cc4)c4c(F)ccc(F)c4OCC23)NS1(=O)=O,1.726478450095635,0.7019681610657231,500-600,75-100,<3,5-7,1-3,>=4,0.3176407315915316
C1CN(CCC1C(=O)C2=CC=C(C=C2)F)CCN3C(=O)C4=CC=CC=C4NC3=O,2.813916082038872,4.910786435386997,300-400,75-100,5-7,5-7,1-3,3-4,0.6501168804471087
CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,3.0277958481575977,3.0612578074341883,200-300,50-75,<3,3-5,1-3,2-3,0.010374596857554784
C(F)(F)(Cl)Cl,1.8645743121891636,0.49602543124307913,<200,<50,<3,<1,<1,2-3,0.42430698102027004
COc1cc(N2CCN(C(=O)C3CCCCC3C(=O)NC3(C#N)CC3)C(C)C2)ccc1C1CC1,3.6682387746757734,4.168330503120788,400-500,75-100,5-7,5-7,1-3,3-4,0.1550492017376998
CC(C)(C)C1=CC(=C(C=C1)O)C(C)(C)C,3.909938070352185,2.003051197665122,200-300,<50,<3,1-3,1-3,>=4,0.5912141125260306
C1=CC=C2C=C3C=CC=CC3=CC2=C1,2.802135851732959,3.5529314008588653,<200,<50,<3,<1,<1,>=4,0.2327777964297787
CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,2.386488012128832,1.3279465048795942,300-400,75-100,<3,3-5,<1,2-3,0.3281918223593689
CN(C(=O)Cc1cccc2occc12)C1CCC2(CCCO2)CC1N1CCCC1,2.013424943013175,2.2564205189442124,300-400,<50,3-5,3-5,<1,3-4,0.07533871874076092
