SMILES,predict,Clint,MW_range,PSA_range,NRB_range,HBA_range,HBD_range,LogP_range,variance
COc1cccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)c1C,3.7250977926300344,3.742838616914527,300-400,50-75,3-5,3-5,1-3,3-4,0.004762513179411063
CN(CCCC(=O)c1cccnc1)N=O,3.72509644754697,2.5294045518741006,200-300,50-75,5-7,3-5,<1,1-2,0.3209827412943077
CCCC1=CC(=C(C=C1)O)OC,3.7250967838177362,4.152452765609863,<200,<50,3-5,1-3,1-3,2-3,0.11472344593166552
C1CN(CCN1CCC2=CC(=O)N(C3=C2C=CC(=C3)F)CC(=O)N)C4=NC=CC5=C4C=CS5,3.725097456359268,2.942476950383015,400-500,75-100,5-7,7-10,1-3,2-3,0.2100939851733544
CCOP(=O)(NC(C)C)OC1=CC(=C(C=C1)SC)C,3.725097120088502,5.069070685216515,300-400,<50,7-10,3-5,1-3,3-4,0.36078886268532373
CCN(CC)c1nc(C)cc(OP(=S)(OC)OC)n1,3.72509644754697,4.847737547758402,300-400,50-75,7-10,7-10,<1,>=4,0.3013723009577972
CCCCC(CN1C=NC=N1)(C#N)C2=CC=C(C=C2)Cl,3.725097120088502,3.7548198047292756,200-300,50-75,5-7,3-5,<1,2-3,0.007979036095459044
CC1=CC=C(C=C1)O,3.725097456359268,4.624060024270084,<200,<50,<3,1-3,1-3,1-2,0.24132593890887175
CN1C2=C(C(=C(C1=O)F)NC3=C(C=C(C=C3)I)F)C(=O)N(C=N2)C[C@H](CO)O,3.7250977926300344,1.8001302529231387,500-600,100-150,5-7,7-10,3-5,0-1,0.5167563316551285
C1CSC(=NC#N)N1CC2=CN=C(C=C2)Cl,3.725097120088502,2.021418839744629,200-300,50-75,<3,3-5,<1,0-1,0.4573513684314225
Cc1ccc(C(SCC(N)C(=O)O)(c2ccccc2)c2ccccc2)cc1C,3.725097456359268,3.0492716186800624,300-400,50-75,7-10,3-5,1-3,>=4,0.18142502328638596
CC(C)(C)C1=CC(=C(C=C1)O)C(C)(C)C,3.725097120088502,2.003051197665122,200-300,<50,<3,1-3,1-3,>=4,0.46228215045572907
COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2N=N1,3.7250967838177362,4.431060923804295,300-400,50-75,5-7,7-10,<1,2-3,0.18951563168440205
CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,3.7250977926300344,2.3885175298036643,200-300,<50,<3,3-5,1-3,2-3,0.3588041353081567
CC1=CC=C(C=C1)C2=C(N3C=C(C=CC3=N2)C)CC(=O)N(C)C,3.725097120088502,2.232420674799882,300-400,<50,3-5,3-5,<1,3-4,0.40070805782668606
C1=CC=C(C=C1)C(=O)C2=C(C(=C(C=C2)O)O)O,3.725097456359268,5.482381695498671,200-300,75-100,<3,3-5,3-5,2-3,0.4717418545308671
c1ccc2c(c1)-c1cccc3cccc-2c13,3.725097120088502,3.0688542512034256,200-300,<50,<3,<1,<1,>=4,0.17616798756592292
CCNC(=NS(=O)(=O)c1cccc(Cl)c1)N1CC2(C=N1)CCNCC2,3.7250967838177362,2.155580485727476,300-400,75-100,3-5,3-5,1-3,1-2,0.4213356682355045
CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O,3.7250967838177362,4.3146133186036115,200-300,75-100,<3,3-5,1-3,2-3,0.15825534492512908
C=CC(O)=Nc1cc(Nc2ncc(Cl)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.7250981289008003,3.2749914729946883,500-600,75-100,>=10,7-10,1-3,>=4,0.12083085016333088
CCNc1nc(NC(C)CC)nc(OC)n1,3.7250967838177362,2.868709879930809,200-300,50-75,5-7,5-7,1-3,3-4,0.2298965285396372
Fc1ccc(CN2CCN(C3=Nn4c(nnc4C(F)(F)F)CC3)CC2)cc1,3.7250977926300344,2.343142412490957,300-400,<50,<3,5-7,<1,2-3,0.3709850571612629
C=C(Cl)Cl,3.7250967838177362,5.753274138748763,<200,<50,<3,<1,<1,2-3,0.5444629419775792
CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,3.7250977926300344,3.5866069434349686,400-500,<50,7-10,3-5,1-3,>=4,0.037177781817943165
CC#Cc1cc(C)nc(Nc2ccccc2)n1,3.7250967838177362,3.484318607371102,200-300,<50,<3,3-5,1-3,3-4,0.0646367508213252
COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,3.725097456359268,1.9853886174483968,300-400,100-150,<3,5-7,3-5,1-2,0.4670237493357791
C[C@@H]1C[C@@H]2[C@@H](CC[C@@]3(S(=O)(=O)c4ccc(C(F)(F)F)cc4)c4c(F)ccc(F)c4OC[C@@H]23)NS1(=O)=O,3.7250967838177362,0.7019681610657231,500-600,75-100,<3,5-7,1-3,>=4,0.811556987320847
CN1CCN(c2cc(Cl)c3nc(Nc4ccc(Br)cn4)[nH]c3c2)CC1,3.7250977926300344,3.1738240641526563,400-500,50-75,3-5,5-7,1-3,3-4,0.14798908749868658
CC(CO)Nc1nc(SCc2ccco2)nc2[nH]c(=O)sc12,3.725097120088502,4.25503651548135,300-400,100-150,5-7,7-10,3-5,2-3,0.1422618991302275
C1=CC=C(C=C1)N=NC2=CC=C(C=C2)N,3.725097120088502,3.7122421583778804,<200,50-75,<3,3-5,1-3,3-4,0.003450906428354368
Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)nc1O,3.72509644754697,1.965984476132442,200-300,100-150,3-5,7-10,1-3,0-1,0.4722325081165815
C[C@H](CO)NC1=NC(=NC2=C1SC(=N2)N)SCC3=C(C(=CC=C3)F)F,3.725097456359268,3.0111742796952568,300-400,75-100,5-7,7-10,3-5,3-4,0.19165223010079682
CO/N=C(\C1=CC=CC=C1OC2=C(C(=NC=N2)OC3=CC=CC=C3Cl)F)/C4=NOCCO4,3.725097120088502,3.7518379385882503,400-500,75-100,7-10,7-10,<1,>=4,0.007178555995541376
CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,3.725097120088502,1.327946504879594,300-400,75-100,<3,3-5,<1,2-3,0.6435135828466003
CCN(C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C#N)C(=O)C,3.725097120088502,2.1082045054813006,300-400,50-75,3-5,5-7,<1,1-2,0.4340538107629129
CC(C)N(C(=O)CCl)c1ccccc1,3.7250967838177362,5.18367899998282,200-300,<50,3-5,1-3,<1,2-3,0.39155548334993884
Cc1ccc(-c2c(Cl)nc(C#N)n2S(=O)(=O)N(C)C)cc1,3.7250967838177362,3.2749914729946883,300-400,75-100,3-5,5-7,<1,0-1,0.1208304890766239
CON=C(C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F,3.725097456359268,3.7518379385882503,400-500,75-100,7-10,7-10,<1,>=4,0.007178465723864663
C[C@H](CF)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CC1(C)C,3.725097120088502,3.6006000007279004,300-400,50-75,5-7,3-5,1-3,>=4,0.033421173799227336
CCC1=CC=CC2=C1OC(=C2)C(CNC(C)(C)C)O,3.725097120088502,3.7184368000437407,200-300,<50,3-5,3-5,1-3,3-4,0.0017879587489065486
CC1=CC(=C(C=C1)OC)N,3.725097456359268,3.925732183746517,<200,<50,<3,1-3,1-3,1-2,0.053860267037566904
COC1=C(C=C(C=C1)C(=CC(=O)N2CCOCC2)C3=CC=C(C=C3)Cl)OC,3.725097120088502,3.9636527532089056,300-400,<50,5-7,3-5,<1,2-3,0.0640401104559596
CC(C)C1(C(=O)NC(=N1)C2=C(C=CC=N2)C(=O)O)C,3.725097456359268,0.6859522691495428,200-300,75-100,3-5,3-5,1-3,0-1,0.8158566240285628
CCCCCC(O)CC(=O)CCc1ccc(O)c(OC)c1,3.7250967838177362,5.920150591130186,200-300,50-75,>=10,3-5,1-3,3-4,0.5892608212111046
COC(=O)c1cccc(C)c1S(=O)(=O)NC(=O)Nc1nc(OCC(F)(F)F)nc(N(C)C)n1,3.7250977926300344,3.6327328488112802,400-500,>=150,7-10,>=10,1-3,3-4,0.024795311378902028
CCc1cc2c(cc1CC)CC(NCC(O)c1ccc(O)c3[nH]c(=O)ccc13)C2,3.725097456359268,2.6281924485456436,300-400,75-100,5-7,3-5,3-5,3-4,0.2944634630557028
CCN(CC)C(=S)SSC(=S)N(CC)CC,3.7250967838177362,4.296070764077701,200-300,<50,3-5,3-5,<1,3-4,0.15327760776402152
O=C(c1ccc(O)cc1)c1ccc(O)cc1O,3.7250967838177362,4.001584511406435,200-300,75-100,<3,3-5,3-5,2-3,0.07422295748330042
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,3.725097120088502,1.0436381581317689,200-300,50-75,<3,3-5,1-3,<0,0.7198359806501033
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,3.7250977926300344,3.2104082761500496,300-400,50-75,3-5,3-5,1-3,>=4,0.13816807867734038
CCOc1ncc(C)c2c1C(c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2,3.725097456359268,2.557794902195457,300-400,100-150,5-7,5-7,1-3,3-4,0.3133616403283354
COC(=O)c1c(Cl)c(Cl)c(C(=O)OC)c(Cl)c1Cl,3.7250967838177362,4.597751394682993,300-400,50-75,<3,3-5,<1,>=4,0.23426358429988237
O=C(NC(Cc1ccccc1)C(O)C(=O)N1CC(O)C(O)C1)c1cc2cc(Cl)ccc2[nH]1,3.7250977926300344,1.84333733145567,400-500,100-150,5-7,5-7,5-7,0-1,0.5051574184561008
CC(C)C1=CC(=CC=C1)O,3.7250967838177362,3.944133307106349,<200,<50,<3,1-3,1-3,3-4,0.05880021763398219
C1=CC=C(C=C1)OCCO,3.725097120088502,3.839829166306212,<200,<50,3-5,1-3,1-3,1-2,0.03079974602365392
CC(=O)Nc1ccc(O)cc1,3.725097120088502,0.649946912270624,<200,<50,<3,1-3,1-3,0-1,0.8255221492838455
C(=C(Cl)Cl)Cl,3.725097120088502,3.365100801984549,<200,<50,<3,<1,<1,2-3,0.09664078635896238
C/C(=C\C(=O)N(C)C)/OP(=O)(OC)OC,3.725097120088502,1.7580465376935106,200-300,50-75,5-7,5-7,<1,0-1,0.5280534981349839
CCOC1=CC=CC=C1C(=O)N,3.725097120088502,1.4603785829915767,<200,50-75,3-5,1-3,1-3,1-2,0.6079622743351675
CN(C)C(=O)Nc1ccc(Cl)cc1,3.725096111276204,2.180610638099671,<200,<50,<3,1-3,1-3,1-2,0.4146161589482523
CCC(C)c1ccc(O)cc1,3.7250967838177362,3.9003153171265224,<200,<50,<3,1-3,1-3,3-4,0.04703730563915228
Cc1ccccc1O,3.725097120088502,4.261515311874514,<200,<50,<3,1-3,1-3,1-2,0.14400112796843523
C1=CC=C2C(=C1)C=CC3=CC4=CC=CC=C4C=C32,3.725097456359268,3.8604004147232507,200-300,<50,<3,<1,<1,>=4,0.03632199451888129
C1=CC(=CC(=C1)N(CC2=CN=CC=C2)C3=CC(=C(C=C3)OC(F)F)OC(F)F)C(=O)O,3.7250977926300344,3.0236230349030824,400-500,50-75,7-10,5-7,1-3,>=4,0.1883104598256469
C(Cl)(Cl)(Cl)Cl,3.725096111276204,2.475878375626544,<200,<50,<3,<1,<1,2-3,0.33535171954698906
C[C@H](Nc1c(C(=N)O)nnc2ccc(-c3ccc(OCCCN(C)C)nc3)cc12)C1CCOCC1,3.7250977926300344,2.094827567388932,400-500,100-150,>=10,7-10,3-5,3-4,0.4376450219677199
CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-],3.725097120088502,2.885894806844962,200-300,50-75,7-10,5-7,<1,3-4,0.22528333593316666
CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)c1cnoc1C1CC1,3.7250981289008003,3.969435055988471,300-400,75-100,3-5,5-7,<1,2-3,0.06559209520433609
CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,3.725097456359268,2.630394674066566,200-300,<50,5-7,1-3,1-3,2-3,0.29387227699246016
Cc1cn2c(-c3cn[nH]c3)cnc2c(=Nc2cc(C(NC(C)(C)C)c3ccccn3)ns2)[nH]1,3.725097456359268,3.434720483957125,400-500,100-150,5-7,7-10,3-5,>=4,0.07795151656349583
CC(O)=Nc1nc(C)c(-c2cc3c(c(NS(C)(=O)=O)c2)C(=O)N([C@@H](C)C2CC2)C3)s1,3.725097456359268,2.267022161991698,400-500,100-150,5-7,5-7,1-3,3-4,0.39141940051055807
CC(C)CC1=C(C(=NC(=C1C(=O)OC)C(F)F)C(F)(F)F)C2=NCCS2,3.7250977926300344,4.668975156893465,300-400,50-75,5-7,5-7,<1,3-4,0.2533832878882465
CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,3.725097120088502,4.360494395961876,200-300,50-75,3-5,3-5,1-3,3-4,0.17057200116422827
CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)=O)cc1,3.725097456359268,1.8064181702367141,300-400,50-75,3-5,1-3,1-3,3-4,0.5150682539147338
CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,3.72509644754697,2.6766060413572883,200-300,<50,<3,1-3,<1,3-4,0.2814665935409355
ClC=C(Cl)Cl,3.725097120088502,3.365100801984549,<200,<50,<3,<1,<1,2-3,0.09664078635896238
CCNc1nc(Cl)nc(NCC)n1,3.72509644754697,2.8388001674779244,200-300,50-75,3-5,5-7,1-3,2-3,0.23792568186256446
C(C(CCl)OP(=O)(OC(CCl)CCl)OC(CCl)CCl)Cl,3.725097120088502,2.63587911300258,400-500,<50,>=10,3-5,<1,3-4,0.292399892519816
COC(=O)CCCC(=O)OC,3.725097120088502,4.777450581970629,<200,50-75,3-5,3-5,<1,0-1,0.282503628424605
CCCCC1(C(=O)NC(=O)NC1=O)CC,3.7250967838177362,1.763732010547893,200-300,75-100,3-5,3-5,1-3,1-2,0.526527146232733
CCOP(=O)(OCC)Oc1cc(C)nc(C(C)C)n1,3.725097120088502,4.489575995561223,200-300,50-75,7-10,5-7,<1,2-3,0.20522387581521145
NCCNCCN,3.7250967838177362,1.8076710230351158,<200,50-75,3-5,3-5,3-5,<0,0.5147317458215118
CC(C)CN1C(C)Cc2cc(O)ccc2C1c1ccc(C=CC(=O)O)cc1,3.725097456359268,4.44220292070873,300-400,50-75,5-7,3-5,1-3,>=4,0.19250651323891924
N#CSCSc1nc2ccccc2s1,3.725097456359268,4.334820764847144,200-300,<50,3-5,5-7,<1,3-4,0.16367984068281927
CCCOC(=O)c1cc(O)c(O)c(O)c1,3.725097120088502,4.847737547758402,200-300,75-100,3-5,5-7,3-5,1-2,0.30137212041444367
C1=CC=C2C(=C1)N=C(S2)SCSC#N,3.7250967838177362,4.334820764847144,200-300,<50,3-5,5-7,<1,3-4,0.1636800212261727
C1=CC=C(C=C1)NC(=O)CCl,3.725097456359268,4.604902850257079,<200,<50,<3,1-3,1-3,1-2,0.2361832075309979
C1CC2=CC=CC3=C2C1=CC=C3,3.7250967838177362,2.589992962855732,<200,<50,<3,<1,<1,3-4,0.3047179105458366
CCOC(=O)c1ccc(N)cc1,3.7250967838177362,5.819630602548275,<200,50-75,<3,3-5,1-3,1-2,0.5622762931678353
CCCCCCCCCCCCN1CCCC1=O,3.7250967838177362,3.9039128064932873,200-300,<50,>=10,1-3,<1,>=4,0.04800304940884767
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,3.725097456359268,3.9028862723145594,400-500,75-100,5-7,5-7,1-3,3-4,0.04772729640747824
CC(C)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CC1(C)C,3.725097456359268,2.7890647440831073,300-400,50-75,5-7,3-5,1-3,>=4,0.2512773959703651
Clc1ccccc1CN1CCc2sccc2C1,3.7250967838177362,4.970271451552798,200-300,<50,<3,1-3,<1,>=4,0.33426636049490943
COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,3.725097120088502,3.4905428381232975,300-400,<50,3-5,1-3,<1,>=4,0.06296595024184014
C=CCOC(=O)c1ccccc1C(=O)OCC=C,3.7250967838177362,3.086667844147708,200-300,50-75,5-7,3-5,<1,3-4,0.17138584941364313
CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C=C(C4=CC(=O)[C@@H]5C[C@@H]5[C@]34C)Cl)C)OC(=O)C,3.725097120088502,2.5134599304809226,400-500,50-75,<3,3-5,<1,3-4,0.32526324547471497
CC(CF)CN1C(C)Cc2cc(O)ccc2C1c1ccc(C=CC(=O)O)cc1,3.725097456359268,5.542948399503669,300-400,50-75,5-7,3-5,1-3,>=4,0.48800094832671903
CCOC(=O)CC(C(=O)OCC)SP(=O)(OC)OC,3.7250967838177362,4.964426385618068,300-400,75-100,7-10,7-10,<1,1-2,0.3326972562017671
CCOC(=O)C1=CC=CC=C1C(=O)OCC,3.725097456359268,4.6925650311110845,200-300,50-75,3-5,3-5,<1,2-3,0.2597160651343536
C=CC(O)=Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.725097120088502,3.6006000007279004,500-600,100-150,>=10,7-10,1-3,>=4,0.033421173799227336
CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2=O,3.725097120088502,3.249656482282344,200-300,<50,<3,1-3,1-3,3-4,0.1276317417538865
CC1=C(C(=CC=C1)C)O,3.725097120088502,3.974228231548844,<200,<50,<3,1-3,1-3,2-3,0.06687909099964036
CC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)OC4=CC=C(C=C4)Cl)Cl,3.725097120088502,4.367618078184806,400-500,50-75,5-7,5-7,<1,>=4,0.17248434919995617
C[Si](CN1C=NC=N1)(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F,3.7250977926300344,2.9288327648106827,300-400,<50,3-5,3-5,<1,3-4,0.21375684852527438
C1=CC=C(C=C1)C(CCC2=CC=C(C=C2)Cl)(CN3C=NC=N3)C#N,3.725097120088502,4.029117982204077,300-400,50-75,5-7,3-5,<1,3-4,0.08161421022060214
CCOc1ccc(NC(C)=O)cc1,3.7250967838177362,3.209997642178729,<200,<50,3-5,1-3,1-3,1-2,0.13827804229499308
C1=CC=C(C=C1)C2=NC(=NC(=N2)N)N,3.725096111276204,1.3868626995849844,<200,75-100,<3,5-7,1-3,1-2,0.6276972964245366
CCOC1=CC=C(C=C1)CC2=C(C=CC(=C2)[C@@]34[C@@H]([C@H]([C@@H]([C@@](O3)(CO4)CO)O)O)O)Cl,3.725097456359268,2.5216684127124465,400-500,100-150,5-7,7-10,3-5,1-2,0.3230597738270751
COC1=C(C=C(C=C1)OC(F)(F)F)CN[C@H]2CCCN[C@H]2C3=CC=CC=C3,3.725097456359268,2.8180476535328345,300-400,<50,5-7,3-5,1-3,>=4,0.24349695206209315
COCCOC[C@H](CC1(CCCC1)C(=O)NC2CCC(CC2)C(=O)O)C(=O)OC3=CC4=C(CCC4)C=C3,3.7250977926300344,3.265128731014348,500-600,100-150,>=10,5-7,1-3,3-4,0.1234784068055329
CN(C)c1ccc(C(=N)c2ccc(N(C)C)cc2)cc1,3.72509644754697,3.136955669224982,200-300,<50,3-5,3-5,1-3,3-4,0.15788602396315712
NC(=O)Cn1c(=O)cc(CCN2CCN(c3nccc4sccc34)CC2)c2ccc(F)cc21,3.725097456359268,2.942476950383015,400-500,75-100,5-7,7-10,1-3,2-3,0.2100939851733544
O=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,3.725097120088502,3.840922478681181,300-400,50-75,<3,5-7,1-3,1-2,0.03109324504667026
CCC(=O)Nc1ccc(Cl)c(Cl)c1,3.725097120088502,3.3928489637277615,200-300,<50,<3,1-3,1-3,3-4,0.08919180969996948
C[C@H](CO)NC1=NC(=NC2=C1N=CC(=O)N2)SCC3=C(C(=CC=C3)F)F,3.7250977926300344,4.0956544705840825,300-400,100-150,5-7,7-10,3-5,2-3,0.09947570835350371
CC(Nc1cc(F)cc(F)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,3.725097456359268,2.4138759891326176,400-500,75-100,5-7,5-7,1-3,3-4,0.3519965824954487
CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,3.725097456359268,4.448174329147284,400-500,<50,<3,3-5,1-3,>=4,0.19410953409816545
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.725097456359268,3.2749914729946883,500-600,75-100,>=10,7-10,1-3,>=4,0.12083066961997734
Oc1ccccc1O,3.72509644754697,4.687891364891228,<200,<50,<3,1-3,1-3,0-1,0.25846169317679907
CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl,3.72509644754697,2.084755199163509,200-300,75-100,<3,3-5,1-3,2-3,0.44034858182922876
C=Cc1ccccc1,3.725097120088502,4.703924038629804,<200,<50,<3,<1,<1,2-3,0.2627654738675303
C1=CC(=C(C(=C1)Cl)C#N)Cl,3.7250967838177362,2.939251590002979,<200,<50,<3,1-3,<1,2-3,0.210959650606036
CCC1=CC(=C(N=C1)C2=NC(C(=O)N2)(C)C(C)C)C(=O)O,3.725097456359268,1.9432851782606186,200-300,75-100,3-5,3-5,1-3,1-2,0.47832639124321297
C[C@H](CO)NC1=NC(=NC2=C1SC(=O)N2)SCC3=CC=CO3,3.725097456359268,4.25503651548135,300-400,100-150,5-7,7-10,3-5,2-3,0.14226180885855078
CC(C)(C)OC,3.7250967838177362,2.549878826883233,<200,<50,<3,1-3,<1,0-1,0.31548652524976034
CCC1=CC=CC(=C1N(COCC)C(=O)CCl)C,3.725097120088502,5.377718266768763,200-300,<50,5-7,1-3,<1,3-4,0.44364511284393815
COc1nc(C)nc(Cl)c1NC1=NCCN1,3.725097120088502,2.155580485727476,200-300,50-75,<3,5-7,1-3,0-1,0.42133575850718125
CN1CCN(c2cc(Cl)c3[nH]c(Nc4ccc(Br)cn4)nc3c2)CC1,3.725097456359268,3.1738240641526563,400-500,50-75,3-5,5-7,1-3,3-4,0.14798899722700976
COC1CCC(n2nc(C)c(C(=O)NC(C)C(C)(C)C)c2NS(=O)(=O)c2ccc(C)cc2)CC1,3.7250977926300344,2.3184072597381764,400-500,100-150,7-10,5-7,1-3,>=4,0.37762519344189976
CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,3.725097120088502,1.3346668003452398,200-300,50-75,<3,3-5,1-3,1-2,0.6417095237334817
COC(=O)C1=C(C(=C(C(=C1Cl)Cl)C(=O)OC)Cl)Cl,3.725097120088502,4.597751394682993,300-400,50-75,<3,3-5,<1,>=4,0.23426349402820565
N#Cc1cc(Br)c(O)c(Br)c1,3.725097456359268,3.045163365618585,200-300,<50,<3,1-3,1-3,2-3,0.18252788125036146
CC1=CC(=CC(=C1)C(=O)N(C(C)(C)C)NC(=O)C2=C(C(=CC=C2)OC)C)C,3.7250977926300344,3.742838616914527,300-400,50-75,3-5,3-5,1-3,3-4,0.004762513179411063
C(C(F)(F)F)(Cl)Cl,3.72509644754697,4.882654669320898,<200,<50,<3,<1,<1,2-3,0.3107457803949305
CCCc1ccc(N)cc1,3.7250967838177362,3.8070266456797297,<200,<50,<3,1-3,1-3,2-3,0.021994020156444666
CC(C)c1cccc(C(C)C)c1N1C(=O)c2ccc(O)cc2C1=O,3.725097120088502,4.792330848733125,300-400,50-75,3-5,3-5,1-3,>=4,0.28649822672697856
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,3.725097456359268,1.0586675377293866,300-400,50-75,<3,3-5,1-3,2-3,0.7158014433721125
