SMILES,predict,Clint,MW_range,PSA_range,NRB_range,HBA_range,HBD_range,LogP_range,variance
CNC(=O)N(C)c1nnc(C(C)(C)C)s1,2.9294021364453604,2.669932366488085,200-300,50-75,<3,3-5,1-3,1-2,0.07214130317314123
CCC1CC2C(CCC3(S(=O)(=O)c4ccc(C(F)(F)F)cc4)c4c(F)ccc(F)c4OCC23)NS1(=O)=O,1.0253455091619248,0.567181382230949,500-600,75-100,3-5,5-7,1-3,>=4,0.12738500207337275
C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,3.8479428838127614,2.630394674066566,300-400,<50,5-7,3-5,1-3,>=4,0.3385192600343335
CCS(=O)(=O)C1=CC2=C(C=C1)OC(=N2)C3=CC4=CC=CC=C4C=C3,3.097235884610162,2.0630085059282193,300-400,50-75,3-5,3-5,<1,3-4,0.2875499172321408
CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,3.0509118964159683,4.101565892209391,300-400,100-150,3-5,7-10,1-3,2-3,0.29211706802332355
CC(=O)Nc1nc(C)c(-c2cc3c(c(S(C)(=O)=O)c2)C(=O)N(C(C)C2CC2)C3)s1,1.95692120430273,0.7019681610657231,400-500,75-100,5-7,5-7,1-3,3-4,0.34891905895289665
N#Cc1cccnc1N1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,5.20560617377856,5.966859049472992,400-500,100-150,3-5,5-7,1-3,2-3,0.21165384509317003
COc1cccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)c1C,3.750906237656212,3.742838616914527,300-400,50-75,3-5,3-5,1-3,3-4,0.0022430692943831935
CN(CCCC(=O)c1cccnc1)N=O,2.4765062795389303,2.5294045518741006,200-300,50-75,5-7,3-5,<1,1-2,0.014707494836470861
CCCC1=CC(=C(C=C1)O)OC,5.385466309621588,4.152452765609863,<200,<50,3-5,1-3,1-3,2-3,0.3428191419362108
C1CN(CCN1CCC2=CC(=O)N(C3=C2C=CC(=C3)F)CC(=O)N)C4=NC=CC5=C4C=CS5,2.649815356452494,2.942476950383015,400-500,75-100,5-7,7-10,1-3,2-3,0.08136974406827029
CCOP(=O)(NC(C)C)OC1=CC(=C(C=C1)SC)C,4.457061731872646,5.069070685216515,300-400,<50,7-10,3-5,1-3,3-4,0.17015902644507225
CCN(CC)c1nc(C)cc(OP(=S)(OC)OC)n1,2.827239042459861,4.847737547758402,300-400,50-75,7-10,7-10,<1,>=4,0.561766387104062
CCCCC(CN1C=NC=N1)(C#N)C2=CC=C(C=C2)Cl,3.8905820169522074,3.7548198047292756,200-300,50-75,5-7,3-5,<1,2-3,0.03774645082177999
CC1=CC=C(C=C1)O,4.745892427089777,4.624060024270084,<200,<50,<3,1-3,1-3,1-2,0.03387349635980719
CN1C2=C(C(=C(C1=O)F)NC3=C(C=C(C=C3)I)F)C(=O)N(C=N2)C[C@H](CO)O,2.3829887069494498,1.8001302529231387,500-600,100-150,5-7,7-10,3-5,0-1,0.16205420942048163
C1CSC(=NC#N)N1CC2=CN=C(C=C2)Cl,3.197959907852205,2.021418839744629,200-300,50-75,<3,3-5,<1,0-1,0.3271178985666654
Cc1ccc(C(SCC(N)C(=O)O)(c2ccccc2)c2ccccc2)cc1C,2.568207653720792,3.0492716186800624,300-400,50-75,7-10,3-5,1-3,>=4,0.13375192550374795
CC(C)(C)C1=CC(=C(C=C1)O)C(C)(C)C,4.594535610192324,2.003051197665122,200-300,<50,<3,1-3,1-3,>=4,0.7205196301032623
COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2N=N1,3.8150125602316916,4.431060923804295,300-400,50-75,5-7,7-10,<1,2-3,0.1712821180406745
CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,2.8737651293844713,2.3885175298036643,200-300,<50,<3,3-5,1-3,2-3,0.1349151163203414
CC1=CC=C(C=C1)C2=C(N3C=C(C=CC3=N2)C)CC(=O)N(C)C,2.8165136863756133,2.232420674799882,300-400,<50,3-5,3-5,<1,3-4,0.16239745784773416
C1=CC=C(C=C1)C(=O)C2=C(C(=C(C=C2)O)O)O,5.191114921384938,5.482381695498671,200-300,75-100,<3,3-5,3-5,2-3,0.08098193735270819
c1ccc2c(c1)-c1cccc3cccc-2c13,3.0040784580111572,3.0688542512034256,200-300,<50,<3,<1,<1,>=4,0.018009844213195205
CCNC(=NS(=O)(=O)c1cccc(Cl)c1)N1CC2(C=N1)CCNCC2,1.9664312778383504,2.155580485727476,300-400,75-100,3-5,3-5,1-3,1-2,0.05258982714454871
CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O,1.4107389609585017,4.3146133186036115,200-300,75-100,<3,3-5,1-3,2-3,0.8073745178333543
C=CC(O)=Nc1cc(Nc2ncc(Cl)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.266806807552553,3.2749914729946883,500-600,75-100,>=10,7-10,1-3,>=4,0.002275611648821471
CCNc1nc(NC(C)CC)nc(OC)n1,3.4214126725919103,2.868709879930809,200-300,50-75,5-7,5-7,1-3,3-4,0.1536699236160413
Fc1ccc(CN2CCN(C3=Nn4c(nnc4C(F)(F)F)CC3)CC2)cc1,4.829435872486442,2.343142412490957,300-400,<50,<3,5-7,<1,2-3,0.6912730153669422
C=C(Cl)Cl,5.323267987372868,5.753274138748763,<200,<50,<3,<1,<1,2-3,0.11955613996124503
CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,3.8978558898933695,3.5866069434349686,400-500,<50,7-10,3-5,1-3,>=4,0.08653765181382629
CC#Cc1cc(C)nc(Nc2ccccc2)n1,4.481979395639468,3.484318607371102,200-300,<50,<3,3-5,1-3,3-4,0.2773831780182883
COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,2.4845364254330153,1.9853886174483968,300-400,100-150,<3,5-7,3-5,1-2,0.13877984071114166
C[C@@H]1C[C@@H]2[C@@H](CC[C@@]3(S(=O)(=O)c4ccc(C(F)(F)F)cc4)c4c(F)ccc(F)c4OC[C@@H]23)NS1(=O)=O,1.0476619924515493,0.7019681610657231,500-600,75-100,<3,5-7,1-3,>=4,0.09611448570365674
CN1CCN(c2cc(Cl)c3nc(Nc4ccc(Br)cn4)[nH]c3c2)CC1,3.4707388861857016,3.1738240641526563,400-500,50-75,3-5,5-7,1-3,3-4,0.08255228420795303
CC(CO)Nc1nc(SCc2ccco2)nc2[nH]c(=O)sc12,4.253473321962436,4.25503651548135,300-400,100-150,5-7,7-10,3-5,2-3,0.00043462025493303614
C1=CC=C(C=C1)N=NC2=CC=C(C=C2)N,3.363335516716933,3.7122421583778804,<200,50-75,<3,3-5,1-3,3-4,0.09700775477362766
Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)nc1O,2.7955361071749976,1.965984476132442,200-300,100-150,3-5,7-10,1-3,0-1,0.23064319100706382
C[C@H](CO)NC1=NC(=NC2=C1SC(=N2)N)SCC3=C(C(=CC=C3)F)F,3.128944536498049,3.0111742796952568,300-400,75-100,5-7,7-10,3-5,3-4,0.032744083452141255
CO/N=C(\C1=CC=CC=C1OC2=C(C(=NC=N2)OC3=CC=CC=C3Cl)F)/C4=NOCCO4,4.044441697161624,3.7518379385882503,400-500,75-100,7-10,7-10,<1,>=4,0.08135366389818051
CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,2.069095583400698,1.327946504879594,300-400,75-100,<3,3-5,<1,2-3,0.20606431484827392
CCN(C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C#N)C(=O)C,3.3714485533548575,2.1082045054813006,300-400,50-75,3-5,5-7,<1,1-2,0.35122423646622997
CC(C)N(C(=O)CCl)c1ccccc1,4.791969928812431,5.18367899998282,200-300,<50,3-5,1-3,<1,2-3,0.10890826651453693
Cc1ccc(-c2c(Cl)nc(C#N)n2S(=O)(=O)N(C)C)cc1,3.185239793583547,3.2749914729946883,300-400,75-100,3-5,5-7,<1,0-1,0.024953978707283962
CON=C(C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F,4.360529828135989,3.7518379385882503,400-500,75-100,7-10,7-10,<1,>=4,0.1692367713977862
C[C@H](CF)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CC1(C)C,5.274708134854983,3.6006000007279004,300-400,50-75,5-7,3-5,1-3,>=4,0.46545823996595104
CCC1=CC=CC2=C1OC(=C2)C(CNC(C)(C)C)O,4.425554506173643,3.7184368000437407,200-300,<50,3-5,3-5,1-3,3-4,0.19660245131991005
CC1=CC(=C(C=C1)OC)N,3.754755865386341,3.925732183746517,<200,<50,<3,1-3,1-3,1-2,0.04753715402098663
COC1=C(C=C(C=C1)C(=CC(=O)N2CCOCC2)C3=CC=C(C=C3)Cl)OC,4.126444349908092,3.9636527532089056,300-400,<50,5-7,3-5,<1,2-3,0.04526152674143706
CC(C)C1(C(=O)NC(=N1)C2=C(C=CC=N2)C(=O)O)C,2.165048428878159,0.6859522691495428,200-300,75-100,3-5,3-5,1-3,0-1,0.41123836699273675
CCCCCC(O)CC(=O)CCc1ccc(O)c(OC)c1,5.3114063723700236,5.920150591130186,200-300,50-75,>=10,3-5,1-3,3-4,0.16925132067487125
COC(=O)c1cccc(C)c1S(=O)(=O)NC(=O)Nc1nc(OCC(F)(F)F)nc(N(C)C)n1,3.10850347730472,3.6327328488112802,400-500,>=150,7-10,>=10,1-3,3-4,0.14575335704173667
CCc1cc2c(cc1CC)CC(NCC(O)c1ccc(O)c3[nH]c(=O)ccc13)C2,4.045353999750009,2.6281924485456436,300-400,75-100,5-7,3-5,3-5,3-4,0.394018467459957
CCN(CC)C(=S)SSC(=S)N(CC)CC,3.9377174265049617,4.296070764077701,200-300,<50,3-5,3-5,<1,3-4,0.09963425324344656
O=C(c1ccc(O)cc1)c1ccc(O)cc1O,4.293467349255865,4.001584511406435,200-300,75-100,<3,3-5,3-5,2-3,0.08115322374471519
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,2.0903635324078267,1.0436381581317689,200-300,50-75,<3,3-5,1-3,<0,0.2910247794072609
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,2.4042563196858127,3.2104082761500496,300-400,50-75,3-5,3-5,1-3,>=4,0.22413729624257825
CCOc1ncc(C)c2c1C(c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2,2.8014954976915374,2.557794902195457,300-400,100-150,5-7,5-7,1-3,3-4,0.06775694350078887
COC(=O)c1c(Cl)c(Cl)c(C(=O)OC)c(Cl)c1Cl,3.9909783443327016,4.597751394682993,300-400,50-75,<3,3-5,<1,>=4,0.16870326970968452
O=C(NC(Cc1ccccc1)C(O)C(=O)N1CC(O)C(O)C1)c1cc2cc(Cl)ccc2[nH]1,3.282665673151839,1.84333733145567,400-500,100-150,5-7,5-7,5-7,0-1,0.40018157907603463
CC(C)C1=CC(=CC=C1)O,5.332091059733379,3.944133307106349,<200,<50,<3,1-3,1-3,3-4,0.3858988314525646
C1=CC=C(C=C1)OCCO,4.93027069694591,3.839829166306212,<200,<50,3-5,1-3,1-3,1-2,0.30317933787591456
CC(=O)Nc1ccc(O)cc1,3.446696198952231,0.649946912270624,<200,<50,<3,1-3,1-3,0-1,0.7775901532690551
C(=C(Cl)Cl)Cl,0.6482553391891845,3.365100801984549,<200,<50,<3,<1,<1,2-3,0.7553742088658983
C/C(=C\C(=O)N(C)C)/OP(=O)(OC)OC,3.0000294217167403,1.7580465376935106,200-300,50-75,5-7,5-7,<1,0-1,0.3453129194469377
CCOC1=CC=CC=C1C(=O)N,4.204350215911359,1.4603785829915767,<200,50-75,3-5,1-3,1-3,1-2,0.7629161944436174
CN(C)C(=O)Nc1ccc(Cl)cc1,2.8634917212098405,2.180610638099671,<200,<50,<3,1-3,1-3,1-2,0.18986385680291634
CCC(C)c1ccc(O)cc1,4.715660003865,3.9003153171265224,<200,<50,<3,1-3,1-3,3-4,0.22669318374273703
Cc1ccccc1O,5.136263442833621,4.261515311874514,<200,<50,<3,1-3,1-3,1-2,0.24320933465987424
C1=CC=C2C(=C1)C=CC3=CC4=CC=CC=C4C=C32,3.1288080105670186,3.8604004147232507,200-300,<50,<3,<1,<1,>=4,0.2034072386779103
C1=CC(=CC(=C1)N(CC2=CN=CC=C2)C3=CC(=C(C=C3)OC(F)F)OC(F)F)C(=O)O,3.257055964148417,3.0236230349030824,400-500,50-75,7-10,5-7,1-3,>=4,0.06490218772712915
C(Cl)(Cl)(Cl)Cl,2.148528623088135,2.475878375626544,<200,<50,<3,<1,<1,2-3,0.09101421620489605
C[C@H](Nc1c(C(=N)O)nnc2ccc(-c3ccc(OCCCN(C)C)nc3)cc12)C1CCOCC1,3.6723527141574674,2.094827567388932,400-500,100-150,>=10,7-10,3-5,3-4,0.4386049284085088
CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-],3.365942960237148,2.885894806844962,200-300,50-75,7-10,5-7,<1,3-4,0.13346949580012626
CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)c1cnoc1C1CC1,2.7644966341116177,3.969435055988471,300-400,75-100,3-5,5-7,<1,2-3,0.3350133158552448
CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,2.6744049880870002,2.630394674066566,200-300,<50,5-7,1-3,1-3,2-3,0.012236344168401908
Cc1cn2c(-c3cn[nH]c3)cnc2c(=Nc2cc(C(NC(C)(C)C)c3ccccn3)ns2)[nH]1,3.845344855873997,3.434720483957125,400-500,100-150,5-7,7-10,3-5,>=4,0.1141673548699469
CC(O)=Nc1nc(C)c(-c2cc3c(c(NS(C)(=O)=O)c2)C(=O)N([C@@H](C)C2CC2)C3)s1,1.2368942047145663,2.267022161991698,400-500,100-150,5-7,5-7,1-3,3-4,0.2864101405157718
CC(C)CC1=C(C(=NC(=C1C(=O)OC)C(F)F)C(F)(F)F)C2=NCCS2,3.2529776722973507,4.668975156893465,300-400,50-75,5-7,5-7,<1,3-4,0.3936948178798405
CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,3.685240627538401,4.360494395961876,200-300,50-75,3-5,3-5,1-3,3-4,0.18774320736733702
CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)=O)cc1,3.081679326429586,1.8064181702367141,300-400,50-75,3-5,1-3,1-3,3-4,0.35456539584163976
CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,2.7615767950497108,2.6766060413572883,200-300,<50,<3,1-3,<1,3-4,0.023624720922151024
ClC=C(Cl)Cl,4.855664992240991,3.365100801984549,<200,<50,<3,<1,<1,2-3,0.41442686431650183
CCNc1nc(Cl)nc(NCC)n1,2.0351223160386187,2.8388001674779244,200-300,50-75,3-5,5-7,1-3,2-3,0.22344941202117105
C(C(CCl)OP(=O)(OC(CCl)CCl)OC(CCl)CCl)Cl,3.6199654277800137,2.63587911300258,400-500,<50,>=10,3-5,<1,3-4,0.273609018864078
COC(=O)CCCC(=O)OC,3.2567930004093393,4.777450581970629,<200,50-75,3-5,3-5,<1,0-1,0.42279383695454165
CCCCC1(C(=O)NC(=O)NC1=O)CC,2.6199701490148617,1.763732010547893,200-300,75-100,3-5,3-5,1-3,1-2,0.23806293560025432
CCOP(=O)(OCC)Oc1cc(C)nc(C(C)C)n1,5.2047113572700106,4.489575995561223,200-300,50-75,7-10,5-7,<1,2-3,0.19883162862233486
NCCNCCN,2.773079945415911,1.8076710230351158,<200,50-75,3-5,3-5,3-5,<0,0.26841607701350517
CC(C)CN1C(C)Cc2cc(O)ccc2C1c1ccc(C=CC(=O)O)cc1,3.3168322962044163,4.44220292070873,300-400,50-75,5-7,3-5,1-3,>=4,0.31289079809906595
N#CSCSc1nc2ccccc2s1,4.13403196347401,4.334820764847144,200-300,<50,3-5,5-7,<1,3-4,0.05582602472733551
CCCOC(=O)c1cc(O)c(O)c(O)c1,5.341142123673295,4.847737547758402,200-300,75-100,3-5,5-7,3-5,1-2,0.1371830294679515
C1=CC=C2C(=C1)N=C(S2)SCSC#N,3.0746442057323433,4.334820764847144,200-300,<50,3-5,5-7,<1,3-4,0.3503713716544176
C1=CC=C(C=C1)NC(=O)CCl,4.384206316505194,4.604902850257079,<200,<50,<3,1-3,1-3,1-2,0.06136104237991861
C1CC2=CC=CC3=C2C1=CC=C3,3.913728542594064,2.589992962855732,<200,<50,<3,<1,<1,3-4,0.36804291226180746
CCOC(=O)c1ccc(N)cc1,3.7241569070265315,5.819630602548275,<200,50-75,<3,3-5,1-3,1-2,0.5826120059568736
CCCCCCCCCCCCN1CCCC1=O,3.228972479254298,3.9039128064932873,200-300,<50,>=10,1-3,<1,>=4,0.18765606019978584
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,3.2870015484097252,3.9028862723145594,400-500,75-100,5-7,5-7,1-3,3-4,0.17123662072171658
CC(C)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CC1(C)C,4.857627468431857,2.7890647440831073,300-400,50-75,5-7,3-5,1-3,>=4,0.5751298529091627
Clc1ccccc1CN1CCc2sccc2C1,4.478312026664556,4.970271451552798,200-300,<50,<3,1-3,<1,>=4,0.13678122898706394
COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,3.897018239415054,3.4905428381232975,300-400,<50,3-5,1-3,<1,>=4,0.1130138018075914
C=CCOC(=O)c1ccccc1C(=O)OCC=C,4.443881935466751,3.086667844147708,200-300,50-75,5-7,3-5,<1,3-4,0.37735106193229623
CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C=C(C4=CC(=O)[C@@H]5C[C@@H]5[C@]34C)Cl)C)OC(=O)C,4.618620331271555,2.5134599304809226,400-500,50-75,<3,3-5,<1,3-4,0.5853052350820499
CC(CF)CN1C(C)Cc2cc(O)ccc2C1c1ccc(C=CC(=O)O)cc1,3.939685955569617,5.542948399503669,300-400,50-75,5-7,3-5,1-3,>=4,0.44576076069671905
CCOC(=O)CC(C(=O)OCC)SP(=O)(OC)OC,3.309650057047012,4.964426385618068,300-400,75-100,7-10,7-10,<1,1-2,0.460083349296679
CCOC(=O)C1=CC=CC=C1C(=O)OCC,3.7408117255291375,4.6925650311110845,200-300,50-75,3-5,3-5,<1,2-3,0.2646193572967375
C=CC(O)=Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.3361106992240095,3.6006000007279004,500-600,100-150,>=10,7-10,1-3,>=4,0.07353690138541528
CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2=O,4.600690037753193,3.249656482282344,200-300,<50,<3,1-3,1-3,3-4,0.3756326655639235
CC1=C(C(=CC=C1)C)O,4.569527825860192,3.974228231548844,<200,<50,<3,1-3,1-3,2-3,0.16551326391176274
CC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)OC4=CC=C(C=C4)Cl)Cl,3.761043119899813,4.367618078184806,400-500,50-75,5-7,5-7,<1,>=4,0.16864819346808152
C[Si](CN1C=NC=N1)(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F,3.6378052644623,2.9288327648106827,300-400,<50,3-5,3-5,<1,3-4,0.19711814616095302
C1=CC=C(C=C1)C(CCC2=CC=C(C=C2)Cl)(CN3C=NC=N3)C#N,3.6660775653915745,4.029117982204077,300-400,50-75,5-7,3-5,<1,3-4,0.10093741855818802
CCOc1ccc(NC(C)=O)cc1,4.646185791050521,3.209997642178729,<200,<50,3-5,1-3,1-3,1-2,0.3993085000942219
C1=CC=C(C=C1)C2=NC(=NC(=N2)N)N,2.867961432232628,1.3868626995849844,<200,75-100,<3,5-7,1-3,1-2,0.41179514946532186
CCOC1=CC=C(C=C1)CC2=C(C=CC(=C2)[C@@]34[C@@H]([C@H]([C@@H]([C@@](O3)(CO4)CO)O)O)O)Cl,3.140768152904327,2.5216684127124465,400-500,100-150,5-7,7-10,3-5,1-2,0.17213050313703065
COC1=C(C=C(C=C1)OC(F)(F)F)CN[C@H]2CCCN[C@H]2C3=CC=CC=C3,3.592618880269768,2.8180476535328345,300-400,<50,5-7,3-5,1-3,>=4,0.2153567936119189
COCCOC[C@H](CC1(CCCC1)C(=O)NC2CCC(CC2)C(=O)O)C(=O)OC3=CC4=C(CCC4)C=C3,4.243376792210765,3.265128731014348,500-600,100-150,>=10,5-7,1-3,3-4,0.271985788452076
CN(C)c1ccc(C(=N)c2ccc(N(C)C)cc2)cc1,4.085171821162011,3.136955669224982,200-300,<50,3-5,3-5,1-3,3-4,0.2636359098858503
NC(=O)Cn1c(=O)cc(CCN2CCN(c3nccc4sccc34)CC2)c2ccc(F)cc21,3.273814185911594,2.942476950383015,400-500,75-100,5-7,7-10,1-3,2-3,0.09212287028563527
O=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,4.128541334405392,3.840922478681181,300-400,50-75,<3,5-7,1-3,1-2,0.07996769362584644
CCC(=O)Nc1ccc(Cl)c(Cl)c1,3.890724259486261,3.3928489637277615,200-300,<50,<3,1-3,1-3,3-4,0.13842603961010744
C[C@H](CO)NC1=NC(=NC2=C1N=CC(=O)N2)SCC3=C(C(=CC=C3)F)F,4.2499370985862965,4.0956544705840825,300-400,100-150,5-7,7-10,3-5,2-3,0.04289574790500409
CC(Nc1cc(F)cc(F)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,3.2091888294086637,2.4138759891326176,400-500,75-100,5-7,5-7,1-3,3-4,0.22112365820994753
CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,4.352955665400714,4.448174329147284,400-500,<50,<3,3-5,1-3,>=4,0.02647398381019042
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.325773399603823,3.2749914729946883,500-600,75-100,>=10,7-10,1-3,>=4,0.01411907970562047
Oc1ccccc1O,4.524464516768047,4.687891364891228,<200,<50,<3,1-3,1-3,0-1,0.045438147954679355
CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl,2.6159579343693307,2.084755199163509,200-300,75-100,<3,3-5,1-3,2-3,0.14769218615792937
C=Cc1ccccc1,4.215339544546983,4.703924038629804,<200,<50,<3,<1,<1,2-3,0.1358428849693298
C1=CC(=C(C(=C1)Cl)C#N)Cl,3.376111620068144,2.939251590002979,<200,<50,<3,1-3,<1,2-3,0.12146174823505662
CCC1=CC(=C(N=C1)C2=NC(C(=O)N2)(C)C(C)C)C(=O)O,2.312229771673148,1.9432851782606186,200-300,75-100,3-5,3-5,1-3,1-2,0.10257897778167854
C[C@H](CO)NC1=NC(=NC2=C1SC(=O)N2)SCC3=CC=CO3,4.415250161088533,4.25503651548135,300-400,100-150,5-7,7-10,3-5,2-3,0.04454476982858228
CC(C)(C)OC,2.857114009860292,2.549878826883233,<200,<50,<3,1-3,<1,0-1,0.08542169087463684
CCC1=CC=CC(=C1N(COCC)C(=O)CCl)C,3.975130239397931,5.377718266768763,200-300,<50,5-7,1-3,<1,3-4,0.38996653878499404
COc1nc(C)nc(Cl)c1NC1=NCCN1,2.4349413633617396,2.155580485727476,200-300,50-75,<3,5-7,1-3,0-1,0.07767169860075301
CN1CCN(c2cc(Cl)c3[nH]c(Nc4ccc(Br)cn4)nc3c2)CC1,3.390191277044079,3.1738240641526563,400-500,50-75,3-5,5-7,1-3,3-4,0.06015734590005577
COC1CCC(n2nc(C)c(C(=O)NC(C)C(C)(C)C)c2NS(=O)(=O)c2ccc(C)cc2)CC1,2.8297092875075136,2.3184072597381764,400-500,100-150,7-10,5-7,1-3,>=4,0.1421591216750349
CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,2.9860886445671975,1.3346668003452398,200-300,50-75,<3,3-5,1-3,1-2,0.45915069007993214
COC(=O)C1=C(C(=C(C(=C1Cl)Cl)C(=O)OC)Cl)Cl,4.101973926260162,4.597751394682993,300-400,50-75,<3,3-5,<1,>=4,0.13784277321320765
N#Cc1cc(Br)c(O)c(Br)c1,4.770776800050756,3.045163365618585,200-300,<50,<3,1-3,1-3,2-3,0.47977844183357105
CC1=CC(=CC(=C1)C(=O)N(C(C)(C)C)NC(=O)C2=C(C(=CC=C2)OC)C)C,4.038213962573749,3.742838616914527,300-400,50-75,3-5,3-5,1-3,3-4,0.08212425811524048
C(C(F)(F)F)(Cl)Cl,0.6095349164053753,4.882654669320898,<200,<50,<3,<1,<1,2-3,1.1880706860031396
CCCc1ccc(N)cc1,4.098175411686478,3.8070266456797297,<200,<50,<3,1-3,1-3,2-3,0.08094912713892378
CC(C)c1cccc(C(C)C)c1N1C(=O)c2ccc(O)cc2C1=O,5.20771425521114,4.792330848733125,300-400,50-75,3-5,3-5,1-3,>=4,0.115490526178664
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,2.365960291625724,1.0586675377293866,300-400,50-75,<3,3-5,1-3,2-3,0.363471254899619
