SMILES,predict,Clint,MW_range,PSA_range,NRB_range,HBA_range,HBD_range,LogP_range,variance
O=C(NC(Cc1ccccc1)C(O)C(=O)N1CC(O)C(O)C1)c1cc2cc(Cl)ccc2[nH]1,2.751928177958464,1.84333733145567,400-500,100-150,5-7,5-7,5-7,0-1,0.24729172005427172
CC(C)C1=CC(=CC=C1)O,4.926712615969976,3.944133307106349,<200,<50,<3,1-3,1-3,3-4,0.26742920459068986
C1=CC=C(C=C1)OCCO,5.131198532554864,3.839829166306212,<200,<50,3-5,1-3,1-3,1-2,0.3514727812130143
CC(=O)Nc1ccc(O)cc1,3.7317707497122043,0.649946912270624,<200,<50,<3,1-3,1-3,0-1,0.8387818572007166
C(=C(Cl)Cl)Cl,1.3258786792418524,3.365100801984549,<200,<50,<3,<1,<1,2-3,0.5550163181224763
C/C(=C\C(=O)N(C)C)/OP(=O)(OC)OC,3.234751124234068,1.7580465376935106,200-300,50-75,5-7,5-7,<1,0-1,0.40191558017916235
CCOC1=CC=CC=C1C(=O)N,4.178803389541194,1.4603785829915767,<200,50-75,3-5,1-3,1-3,1-2,0.739875323240766
CN(C)C(=O)Nc1ccc(Cl)cc1,4.056720960455945,2.180610638099671,<200,<50,<3,1-3,1-3,1-2,0.5106220807889579
CCC(C)c1ccc(O)cc1,4.767682772732018,3.9003153171265224,<200,<50,<3,1-3,1-3,3-4,0.23607192482884048
Cc1ccccc1O,5.0172367061997765,4.261515311874514,<200,<50,<3,1-3,1-3,1-2,0.20568514882560185
C1=CC=C2C(=C1)C=CC3=CC4=CC=CC=C4C=C32,3.4912204660063435,3.8604004147232507,200-300,<50,<3,<1,<1,>=4,0.10047992985968418
C1=CC(=CC(=C1)N(CC2=CN=CC=C2)C3=CC(=C(C=C3)OC(F)F)OC(F)F)C(=O)O,4.195199952095448,3.0236230349030824,400-500,50-75,7-10,5-7,1-3,>=4,0.31886879792321393
C(Cl)(Cl)(Cl)Cl,3.6408084986741955,2.475878375626544,<200,<50,<3,<1,<1,2-3,0.3170597359419935
C[C@H](Nc1c(C(=N)O)nnc2ccc(-c3ccc(OCCCN(C)C)nc3)cc12)C1CCOCC1,3.1636917310282704,2.094827567388932,400-500,100-150,>=10,7-10,3-5,3-4,0.2909134056854378
CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-],4.060558482438496,2.885894806844962,200-300,50-75,7-10,5-7,<1,3-4,0.3197089228236076
CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)c1cnoc1C1CC1,2.8869555183194975,3.969435055988471,300-400,75-100,3-5,5-7,<1,2-3,0.29461911026735194
CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,2.6697348596876265,2.630394674066566,200-300,<50,5-7,1-3,1-3,2-3,0.010707242106754432
Cc1cn2c(-c3cn[nH]c3)cnc2c(=Nc2cc(C(NC(C)(C)C)c3ccccn3)ns2)[nH]1,3.837763295181868,3.434720483957125,400-500,100-150,5-7,7-10,3-5,>=4,0.10969640562295646
CC(O)=Nc1nc(C)c(-c2cc3c(c(NS(C)(=O)=O)c2)C(=O)N([C@@H](C)C2CC2)C3)s1,1.7986573858699115,2.267022161991698,400-500,100-150,5-7,5-7,1-3,3-4,0.12747512430462765
CC(C)CC1=C(C(=NC(=C1C(=O)OC)C(F)F)C(F)(F)F)C2=NCCS2,4.4193022238198445,4.668975156893465,300-400,50-75,5-7,5-7,<1,3-4,0.06795363315448151
CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,3.5664839163297226,4.360494395961876,200-300,50-75,3-5,3-5,1-3,3-4,0.21610631232432154
CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)=O)cc1,3.1720769788513397,1.8064181702367141,300-400,50-75,3-5,1-3,1-3,3-4,0.37169218365941326
CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,2.7814211417686234,2.6766060413572883,200-300,<50,<3,1-3,<1,3-4,0.02852758925334448
ClC=C(Cl)Cl,2.6960907535209886,3.365100801984549,<200,<50,<3,<1,<1,2-3,0.1820848693941105
CCNc1nc(Cl)nc(NCC)n1,2.495158378256692,2.8388001674779244,200-300,50-75,3-5,5-7,1-3,2-3,0.09352919354859988
C(C(CCl)OP(=O)(OC(CCl)CCl)OC(CCl)CCl)Cl,3.244676828436568,2.63587911300258,400-500,<50,>=10,3-5,<1,3-4,0.16569684230724752
COC(=O)CCCC(=O)OC,3.1056862008264687,4.777450581970629,<200,50-75,3-5,3-5,<1,0-1,0.4550051224154978
CCCCC1(C(=O)NC(=O)NC1=O)CC,2.326101613315643,1.763732010547893,200-300,75-100,3-5,3-5,1-3,1-2,0.15306047481103124
CCOP(=O)(OCC)Oc1cc(C)nc(C(C)C)n1,4.9832478022470745,4.489575995561223,200-300,50-75,7-10,5-7,<1,2-3,0.13436295411464805
NCCNCCN,3.080562907486187,1.8076710230351158,<200,50-75,3-5,3-5,3-5,<0,0.3464437538201204
CC(C)CN1C(C)Cc2cc(O)ccc2C1c1ccc(C=CC(=O)O)cc1,3.5391945348497114,4.44220292070873,300-400,50-75,5-7,3-5,1-3,>=4,0.24577233836553017
N#CSCSc1nc2ccccc2s1,4.541437783686135,4.334820764847144,200-300,<50,3-5,5-7,<1,3-4,0.056235078944329525
CCCOC(=O)c1cc(O)c(O)c(O)c1,5.027063210526283,4.847737547758402,200-300,75-100,3-5,5-7,3-5,1-2,0.048807174061273356
C1=CC=C2C(=C1)N=C(S2)SCSC#N,3.932319608167782,4.334820764847144,200-300,<50,3-5,5-7,<1,3-4,0.10954898317783941
C1=CC=C(C=C1)NC(=O)CCl,4.293778735985259,4.604902850257079,<200,<50,<3,1-3,1-3,1-2,0.08467883829644499
C1CC2=CC=CC3=C2C1=CC=C3,3.8670151528527454,2.589992962855732,<200,<50,<3,<1,<1,3-4,0.34756790157786754
CCOC(=O)c1ccc(N)cc1,3.9311991539751903,5.819630602548275,<200,50-75,<3,3-5,1-3,1-2,0.5139755291611142
CCCCCCCCCCCCN1CCCC1=O,2.415757284292033,3.9039128064932873,200-300,<50,>=10,1-3,<1,>=4,0.40503218826151743
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,3.295346107470099,3.9028862723145594,400-500,75-100,5-7,5-7,1-3,3-4,0.1653545740029425
CC(C)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CC1(C)C,4.741565294871809,2.7890647440831073,300-400,50-75,5-7,3-5,1-3,>=4,0.5314132554492627
Clc1ccccc1CN1CCc2sccc2C1,4.325151453377828,4.970271451552798,200-300,<50,<3,1-3,<1,>=4,0.1755826999624154
COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,3.5853345829348573,3.4905428381232975,300-400,<50,3-5,1-3,<1,>=4,0.02579952649932858
C=CCOC(=O)c1ccccc1C(=O)OCC=C,4.600092484601861,3.086667844147708,200-300,50-75,5-7,3-5,<1,3-4,0.4119096994548848
CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C=C(C4=CC(=O)[C@@H]5C[C@@H]5[C@]34C)Cl)C)OC(=O)C,4.151714425437769,2.5134599304809226,400-500,50-75,<3,3-5,<1,3-4,0.4458847164308021
CC(CF)CN1C(C)Cc2cc(O)ccc2C1c1ccc(C=CC(=O)O)cc1,3.6493998804768744,5.542948399503669,300-400,50-75,5-7,3-5,1-3,>=4,0.5153682453204366
CCOC(=O)CC(C(=O)OCC)SP(=O)(OC)OC,3.35755283648797,4.964426385618068,300-400,75-100,7-10,7-10,<1,1-2,0.43734374543126353
CCOC(=O)C1=CC=CC=C1C(=O)OCC,4.601397551445033,4.6925650311110845,200-300,50-75,3-5,3-5,<1,2-3,0.024813108063334807
C=CC(O)=Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.335958872973123,3.6006000007279004,500-600,100-150,>=10,7-10,1-3,>=4,0.0720275357510769
CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2=O,4.862404867205612,3.249656482282344,200-300,<50,<3,1-3,1-3,3-4,0.4389427030411947
CC1=C(C(=CC=C1)C)O,5.276164859813658,3.974228231548844,<200,<50,<3,1-3,1-3,2-3,0.3543488793052405
CC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)OC4=CC=C(C=C4)Cl)Cl,3.456657884126702,4.367618078184806,400-500,50-75,5-7,5-7,<1,>=4,0.24793658681098008
C[Si](CN1C=NC=N1)(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F,4.394903089574325,2.9288327648106827,300-400,<50,3-5,3-5,<1,3-4,0.3990212467215419
C1=CC=C(C=C1)C(CCC2=CC=C(C=C2)Cl)(CN3C=NC=N3)C#N,3.217556591151897,4.029117982204077,300-400,50-75,5-7,3-5,<1,3-4,0.22088315449732396
CCOc1ccc(NC(C)=O)cc1,4.040594087056092,3.209997642178729,<200,<50,3-5,1-3,1-3,1-2,0.2260639366060954
C1=CC=C(C=C1)C2=NC(=NC(=N2)N)N,2.936770837742558,1.3868626995849844,<200,75-100,<3,5-7,1-3,1-2,0.421839435083855
CCOC1=CC=C(C=C1)CC2=C(C=CC(=C2)[C@@]34[C@@H]([C@H]([C@@H]([C@@](O3)(CO4)CO)O)O)O)Cl,3.1602713529310473,2.5216684127124465,400-500,100-150,5-7,7-10,3-5,1-2,0.17380894835801922
COC1=C(C=C(C=C1)OC(F)(F)F)CN[C@H]2CCCN[C@H]2C3=CC=CC=C3,3.9542192418089996,2.8180476535328345,300-400,<50,5-7,3-5,1-3,>=4,0.30923250814495495
COCCOC[C@H](CC1(CCCC1)C(=O)NC2CCC(CC2)C(=O)O)C(=O)OC3=CC4=C(CCC4)C=C3,3.853476555539439,3.265128731014348,500-600,100-150,>=10,5-7,1-3,3-4,0.1601309831339482
CN(C)c1ccc(C(=N)c2ccc(N(C)C)cc2)cc1,3.872227685997813,3.136955669224982,200-300,<50,3-5,3-5,1-3,3-4,0.20011942937284208
NC(=O)Cn1c(=O)cc(CCN2CCN(c3nccc4sccc34)CC2)c2ccc(F)cc21,3.0178860719373306,2.942476950383015,400-500,75-100,5-7,7-10,1-3,2-3,0.020524146208082024
O=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,4.542846085654494,3.840922478681181,300-400,50-75,<3,5-7,1-3,1-2,0.1910429725142465
CCC(=O)Nc1ccc(Cl)c(Cl)c1,3.644555227549903,3.3928489637277615,200-300,<50,<3,1-3,1-3,3-4,0.06850704601371996
C[C@H](CO)NC1=NC(=NC2=C1N=CC(=O)N2)SCC3=C(C(=CC=C3)F)F,4.040870501625812,4.0956544705840825,300-400,100-150,5-7,7-10,3-5,2-3,0.014910585955423106
CC(Nc1cc(F)cc(F)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,3.431329970025258,2.4138759891326176,400-500,75-100,5-7,5-7,1-3,3-4,0.27692106516311193
CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,4.061263305964208,4.448174329147284,400-500,<50,<3,3-5,1-3,>=4,0.1053058071178873
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.216648323812704,3.2749914729946883,500-600,75-100,>=10,7-10,1-3,>=4,0.0158792901888997
Oc1ccccc1O,5.080809703340248,4.687891364891228,<200,<50,<3,1-3,1-3,0-1,0.10694082174602429
CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl,3.114978370905667,2.084755199163509,200-300,75-100,<3,3-5,1-3,2-3,0.2803964635572654
C=Cc1ccccc1,4.797215416492575,4.703924038629804,<200,<50,<3,<1,<1,2-3,0.02539117071970935
C1=CC(=C(C(=C1)Cl)C#N)Cl,3.6222359279926124,2.939251590002979,<200,<50,<3,1-3,<1,2-3,0.18588826022370145
CCC1=CC(=C(N=C1)C2=NC(C(=O)N2)(C)C(C)C)C(=O)O,3.0919866979515915,1.9432851782606186,200-300,75-100,3-5,3-5,1-3,1-2,0.31264278715410004
C[C@H](CO)NC1=NC(=NC2=C1SC(=O)N2)SCC3=CC=CO3,4.238791404044444,4.25503651548135,300-400,100-150,5-7,7-10,3-5,2-3,0.004421441802070082
CC(C)(C)OC,2.7240654548222794,2.549878826883233,<200,<50,<3,1-3,<1,0-1,0.04740847984469296
CCC1=CC=CC(=C1N(COCC)C(=O)CCl)C,4.471134327162494,5.377718266768763,200-300,<50,5-7,1-3,<1,3-4,0.2467454989908079
COc1nc(C)nc(Cl)c1NC1=NCCN1,2.434057811923854,2.155580485727476,200-300,50-75,<3,5-7,1-3,0-1,0.07579334224671287
CN1CCN(c2cc(Cl)c3[nH]c(Nc4ccc(Br)cn4)nc3c2)CC1,3.3757215459794865,3.1738240641526563,400-500,50-75,3-5,5-7,1-3,3-4,0.054950559702154546
COC1CCC(n2nc(C)c(C(=O)NC(C)C(C)(C)C)c2NS(=O)(=O)c2ccc(C)cc2)CC1,2.5743297992881162,2.3184072597381764,400-500,100-150,7-10,5-7,1-3,>=4,0.06965459232784313
CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,2.477809328757506,1.3346668003452398,200-300,50-75,<3,3-5,1-3,1-2,0.3111297931366395
COC(=O)C1=C(C(=C(C(=C1Cl)Cl)C(=O)OC)Cl)Cl,2.202353130719832,4.597751394682993,300-400,50-75,<3,3-5,<1,>=4,0.6519569938333568
N#Cc1cc(Br)c(O)c(Br)c1,5.2658070476767405,3.045163365618585,200-300,<50,<3,1-3,1-3,2-3,0.6043939336143467
CC1=CC(=CC(=C1)C(=O)N(C(C)(C)C)NC(=O)C2=C(C(=CC=C2)OC)C)C,4.500386857374903,3.742838616914527,300-400,50-75,3-5,3-5,1-3,3-4,0.2061823626427624
C(C(F)(F)F)(Cl)Cl,0.8814005623212648,4.882654669320898,<200,<50,<3,<1,<1,2-3,1.0890237495817825
CCCc1ccc(N)cc1,4.611018258062695,3.8070266456797297,<200,<50,<3,1-3,1-3,2-3,0.21882288326000596
CC(C)c1cccc(C(C)C)c1N1C(=O)c2ccc(O)cc2C1=O,4.736530312691234,4.792330848733125,300-400,50-75,3-5,3-5,1-3,>=4,0.015187265633219512
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,2.6346495449021075,1.0586675377293866,300-400,50-75,<3,3-5,1-3,2-3,0.42893597577876036
