SMILES,predict,Clint,MW_range,PSA_range,NRB_range,HBA_range,HBD_range,LogP_range,variance
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,3.6898104613231286,4.244144362112037,300-400,<50,<3,1-3,<1,2-3,0.15023370600314975
CN1CCN(c2cc(Cl)c3[nH]c(Nc4ccc(Br)cn4)nc3c2)CC1,3.6898100913874954,3.1738240641526563,400-500,50-75,3-5,5-7,1-3,3-4,0.139840794522959
FC(F)(F)C(Cl)Cl,3.6898123110012953,4.882654669320898,<200,<50,<3,<1,<1,2-3,0.32328011675427515
COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,3.689811201194395,4.120746704603301,300-400,50-75,5-7,5-7,<1,2-3,0.11679068812734658
CC1=C(C=C(C=C1)N)O,3.689810831258762,3.7307121377158694,<200,<50,<3,1-3,1-3,0-1,0.011084934261961664
Oc1c(Cl)cc(Cl)cc1Cl,3.689811201194395,3.8863167732990154,<200,<50,<3,1-3,1-3,3-4,0.05325627804024245
CCS(=O)(=O)c1ccc(C(NC(C)=O)C(=O)Nc2cc(-c3cc(C#N)cc(F)c3OC)cs2)cc1,3.6898104613231286,2.6730991333599206,500-600,100-150,7-10,7-10,1-3,>=4,0.2755456783680672
COCC(C)CN1C(c2c(F)cc(C=CC(=O)O)cc2F)c2ccc(O)cc2CC1(C)C,3.689809351516229,5.415648744666953,400-500,50-75,7-10,3-5,1-3,>=4,0.46773117723859814
C1=CC=C(C=C1)N(C2=CC=CC=C2)N=O,3.689810831258762,3.0949963717650415,<200,<50,3-5,1-3,<1,3-4,0.16120461062696398
Cc1ncc([N+](=O)[O-])n1CCO,3.6898123110012953,2.155580485727476,<200,75-100,3-5,5-7,1-3,<0,0.41580233980067416
CCOCN(C(=O)CCl)c1c(C)cccc1CC,3.689811201194395,5.377718266768763,200-300,<50,5-7,1-3,<1,3-4,0.45745088562913455
CCNc1nc(NC(C)CC)nc(OC)n1,3.6898104613231286,2.8687098799308086,200-300,50-75,5-7,5-7,1-3,3-4,0.22253191292892588
CCCCc1ccc(N)cc1,3.689811201194395,4.221997544129426,<200,<50,3-5,1-3,1-3,3-4,0.14423134949821323
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,3.6898104613231286,2.7638794249233287,300-400,75-100,<3,5-7,3-5,1-2,0.2509427096262894
C1=CC(=CC=C1C(=O)C2=C(C=C(C=C2)O)O)O,3.6898100913874954,4.001584511406435,200-300,75-100,<3,3-5,3-5,2-3,0.08449605281179492
COc1ccc(C)cc1N,3.689811201194395,3.925732183746517,<200,<50,<3,1-3,1-3,1-2,0.0639385097723017
C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,3.689809351516229,2.630394674066566,300-400,<50,5-7,3-5,1-3,>=4,0.28711899625998677
CCOC(=O)CC(C(=O)OCC)SP(=O)(OC)OC,3.689811201194395,4.964426385618068,300-400,75-100,7-10,7-10,<1,1-2,0.34544191255727746
C[C@H](CO)NC1=NC(=NC2=C1SC(=N2)N)SCC3=C(C(=CC=C3)F)F,3.689809721451862,3.0111742796952568,300-400,75-100,5-7,7-10,3-5,3-4,0.18392149081101183
Cc1nc(Nc2nc3cnc(N4CCN(C)CC4)cc3[nH]2)cc(C2CC2)c1F,3.689809721451862,3.3928489637277615,300-400,50-75,3-5,5-7,1-3,3-4,0.08048130397022944
O=C(c1ccccc1)c1ccc(O)c(O)c1O,3.6898115711300283,5.482381695498671,200-300,75-100,<3,3-5,3-5,2-3,0.4858163151688249
CC(C)N(C(=O)CCl)c1ccccc1,3.6898115711300283,5.18367899998282,200-300,<50,3-5,1-3,<1,2-3,0.40486291708761063
CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3,3.689809351516229,1.9378037810571844,300-400,50-75,<3,3-5,1-3,2-3,0.47482264644762534
CC(C)c1nc(CN(C)C(=O)NC(C(=O)NC(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,3.6898104613231286,3.126629742319561,>=600,100-150,>=10,7-10,3-5,3-4,0.15263134086696195
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC(C)(C)C)CC[C@@H]4[C@@]3(C=CC(=O)N4)C,3.689809721451862,2.5216684127124465,300-400,50-75,<3,1-3,1-3,3-4,0.316585721525483
CC12C=CC3=C4CCC(=O)C=C4CCC3C1CCC2O,3.689810831258762,4.565980400356549,200-300,<50,<3,1-3,1-3,2-3,0.23745652442582355
CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,3.6898104613231286,3.505936003984402,300-400,<50,<3,1-3,1-3,3-4,0.049833035876033
C=CC#N,3.6898115711300283,4.415189045335467,<200,<50,<3,1-3,<1,0-1,0.19658935895134003
Cc1ccc2ncccc2c1,3.689810831258762,5.834624169952441,<200,<50,<3,1-3,<1,2-3,0.5812800842567335
CC(C)(c1ccccc1)c1ccc(O)cc1,3.689811201194395,4.251418963806454,200-300,<50,<3,1-3,1-3,3-4,0.1522050435257
O=C(Nc1ccccc1)Nc1ccnc(Cl)c1,3.689811201194395,4.239387333544537,200-300,50-75,<3,1-3,1-3,3-4,0.14894427163183768
FCC(F)(F)F,3.689811941065662,0.22870748389392712,<200,<50,<3,<1,<1,0-1,0.9380168680373336
CN1C(=NC(=N1)CO)NCCCOC2=CC=CC(=C2)CN3CCCCC3,3.6898100913874954,3.3668578030321905,300-400,75-100,7-10,7-10,1-3,1-2,0.08752544102528419
CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,3.6898100913874954,1.9378037810571844,300-400,50-75,<3,3-5,1-3,2-3,0.47482284696504307
CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC,3.6898104613231286,1.931554990749573,300-400,100-150,5-7,7-10,1-3,2-3,0.4765164733180662
CC(C)(C)C1=CC(=CC=C1)O,3.689811201194395,4.637452073382107,<200,<50,<3,1-3,1-3,3-4,0.25682643617178147
Cc1cccc(C)c1O,3.689810831258762,3.974228231548844,<200,<50,<3,1-3,1-3,2-3,0.0770818455024127
O=C(C=Cc1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,3.689811201194395,1.0228141710742014,300-400,75-100,5-7,3-5,3-5,2-3,0.7228005488463316
CC(Cl)CCl,3.6898123110012953,4.987083563286031,<200,<50,<3,<1,<1,1-2,0.3515820837309733
CCC(C)(C(=O)CCl)NC(=O)C1=CC(=C(C(=C1)Cl)C)Cl,3.689809351516229,2.455343930372117,300-400,<50,5-7,1-3,1-3,3-4,0.33456065899502324
CC[C@@]12CCCN3[C@@H]1C4=C(CC3)C5=CC=CC=C5N4C(=C2)C(=O)OCC,3.689809721451862,0.0023786338062618405,300-400,<50,3-5,3-5,<1,>=4,0.9993551488368733
CCC(C)c1ccc(O)cc1,3.6898115711300283,3.9003153171265224,<200,<50,<3,1-3,1-3,3-4,0.05705001596256656
C1=CC=C(C=C1)C[N+]2=CC=CC3=CC=CC=C32.[Cl-],3.6898104613231286,2.97547002364752,200-300,<50,<3,<1,<1,3-4,0.1935981384995353
CC1=C(C(=CC=C1)C)O,3.689811201194395,3.974228231548844,<200,<50,<3,1-3,1-3,2-3,0.07708174524370386
CC(CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)sc12,3.689809721451862,3.0111742796952568,300-400,75-100,5-7,7-10,3-5,3-4,0.18392149081101183
CN1C(=O)CC(=O)N(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,3.6898100913874954,4.244144362112037,300-400,<50,<3,1-3,<1,2-3,0.1502338062618586
COC1=C(C=C(C=C1)C(=CC(=O)N2CCOCC2)C3=CC=C(C=C3)Cl)OC,3.6898100913874954,3.963652753208905,300-400,<50,5-7,3-5,<1,2-3,0.07421591551346238
CC1(C)CCC(=Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,3.689809351516229,2.8073540561648045,300-400,50-75,3-5,3-5,1-3,3-4,0.2391600607757766
Clc1ccccc1CN1CCc2sccc2C1,3.689811201194395,4.970271451552798,200-300,<50,<3,1-3,<1,>=4,0.3470260226323741
CC(Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4nccs4)c3)c12)C(=O)N1CCOCC1,3.689809351516229,4.44220292070873,500-600,100-150,7-10,>=10,1-3,3-4,0.20391116998592274
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,3.689810831258762,1.6220079968531347,400-500,100-150,7-10,5-7,3-5,1-2,0.5604089568660037
CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,3.689810831258762,2.3885175298036643,200-300,<50,<3,3-5,1-3,2-3,0.35267212594511604
CCCCSP(=O)(SCCCC)SCCCC,3.689811201194395,5.766105825364386,300-400,<50,>=10,3-5,<1,>=4,0.5627103731154598
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CC(N(C)C)C1,3.689809351516229,2.655377710446548,500-600,75-100,7-10,7-10,1-3,>=4,0.2803481779188486
CC(C)N(C1=CC=C(C=C1)F)C(=O)COC2=NN=C(S2)C(F)(F)F,3.689809721451862,4.3146133186036115,300-400,50-75,5-7,5-7,<1,3-4,0.16933216566877618
CCC1CC2C(CCC3(S(=O)(=O)c4ccc(C(F)(F)F)cc4)c4c(F)ccc(F)c4OCC23)NS1(=O)=O,3.6898100913874954,0.567181382230949,500-600,75-100,3-5,5-7,1-3,>=4,0.8462843112802213
CC#Cc1cncc(-c2cc(Cl)c([C@]3(C)CC(=O)N(C)C(=N)N3)s2)c1,3.689809721451862,2.0630085059282193,300-400,50-75,<3,3-5,1-3,3-4,0.4408901840402035
CN(C)C(=S)SC(=S)N(C)C,3.689810831258762,3.849084441010271,200-300,<50,<3,3-5,<1,0-1,0.04316579705375184
Cc1ccc(C)c(O)c1C,3.689810831258762,5.600995681169267,<200,<50,<3,1-3,1-3,2-3,0.5179628784212973
CC1=C(C(=CC=C1)C(=O)OC)S(=O)(=O)NC(=O)NC2=NC(=NC(=N2)OCC(F)(F)F)N(C)C,3.689809351516229,3.6327328488112802,400-500,>=150,7-10,>=10,1-3,3-4,0.015468681447878028
CCCCCCCCn1sccc1=O,3.689811941065662,3.507462368162881,200-300,<50,7-10,3-5,<1,2-3,0.04941976683419268
CCOC(=O)C1=CC2(CC)CCCN3CCc4c(n1c1ccccc41)C32,3.6898100913874954,0.0023786338062618405,300-400,<50,3-5,3-5,<1,>=4,0.9993552490955822
CC(C)(C)C(/C(=C\C1=C(C=C(C=C1)Cl)Cl)/N2C=NC=N2)O,3.6898104613231286,2.025790746886462,300-400,50-75,3-5,3-5,1-3,>=4,0.45097701621052566
CC(C)OC1=CC=CC=C1OC(=O)NC,3.6898104613231286,2.9206382762063954,200-300,<50,3-5,3-5,1-3,1-2,0.20845845393935497
CC(C)CC1=C(C(=NC(=C1C(=O)OC)C(F)F)C(F)(F)F)C2=NCCS2,3.689809351516229,4.668975156893465,300-400,50-75,5-7,5-7,<1,3-4,0.2653702173437856
CC1=CC=C(C=C1)C(=O)C2=CC=CC=C2,3.6898100913874954,5.707865461243779,<200,<50,<3,1-3,<1,3-4,0.5469265666443849
CN(C)C(=O)NC1=CC=C(C=C1)Cl,3.6898115711300283,2.180610638099671,<200,<50,<3,1-3,1-3,1-2,0.40901855172466256
CN(C)c1nc(=O)n(C2CCCCC2)c(=O)n1C,3.689811201194395,2.8439957281910964,200-300,50-75,<3,5-7,<1,1-2,0.2292300595782635
COP(=S)(OC)OC1=CC=C(C=C1)[N+](=O)[O-],3.6898115711300283,3.613714458122686,200-300,50-75,5-7,5-7,<1,2-3,0.020623583163438926
CC(C)(C)NC(=O)NCCN1CCC(CC1)(CNC(=O)C2=CC(=CC(=C2)Cl)Cl)CO,3.689809721451862,2.9451568267153836,400-500,75-100,7-10,3-5,3-5,2-3,0.20181331847650374
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)C(=O)O)C,3.6898100913874954,2.155580485727476,300-400,100-150,3-5,5-7,3-5,0-1,0.4158017382484209
CN1C2=C(C(=O)N(C1=O)C)NC=N2,3.6898104613231286,1.0924268113183644,<200,50-75,<3,5-7,1-3,<0,0.703934165124782
C[C@@]12CCN([C@@H]1N(C3=C2C=C(C=C3)OC(=O)NC)C)C,3.689809351516229,1.643385516382693,200-300,<50,<3,3-5,1-3,1-2,0.5546148925182992
CN1CCN(c2cc(Cl)c3nc(Nc4ccc(Br)cn4)[nH]c3c2)CC1,3.6898100913874954,3.1738240641526563,400-500,50-75,3-5,5-7,1-3,3-4,0.139840794522959
CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C#N,3.689810831258762,2.201094789505169,200-300,75-100,3-5,5-7,1-3,2-3,0.40346680551321834
CC1=C(C(=C(C=C1)C)O)C,3.689811201194395,5.600995681169267,<200,<50,<3,1-3,1-3,2-3,0.5179627781625885
CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C,3.689809721451862,2.824560326210862,300-400,50-75,<3,5-7,<1,1-2,0.23449697570190636
CCC1=C(C=C2CC(CC2=C1)NC[C@@H](C3=C4C=CC(=O)NC4=C(C=C3)O)O)CC,3.6898100913874954,2.6281924485456436,300-400,75-100,5-7,3-5,3-5,3-4,0.28771603651784255
CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2=O,3.6898100913874954,3.249656482282344,200-300,<50,<3,1-3,1-3,3-4,0.11928894807339145
CC(=O)N1CCN(CCOc2ccc(C3CCN(c4ccc5nnc(C(F)(F)F)n5n4)CC3)cc2)CC1,3.6898104613231286,3.4509902175913845,500-600,75-100,5-7,7-10,<1,3-4,0.0647242577683485
CC1Cc2cc(O)ccc2C(c2c(F)cc(C=CC(=O)O)cc2F)N1CC(C)(C)F,3.689809721451862,5.295590652439659,400-500,50-75,5-7,3-5,1-3,>=4,0.43519333735165266
Cc1nccn1-c1ccc(Sc2cccc(C3(C(N)=O)CCOCC3)c2)cc1,3.689809721451862,2.0916908367992866,300-400,50-75,5-7,5-7,1-3,3-4,0.4331167953706011
CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c([N+](=O)[O-])c1,3.689810831258762,0.642480563453373,300-400,100-150,3-5,7-10,<1,0-1,0.8258771814179743
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,3.6898104613231286,2.630394674066566,300-400,<50,5-7,3-5,1-3,>=4,0.2871192970361133
NCCNCCN,3.689810831258762,1.8076710230351154,<200,50-75,3-5,3-5,3-5,<0,0.5100911890885275
CC(C)(C)NC(=O)NCCN1CCC(CO)(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,3.689809351516229,2.9451568267153836,400-500,75-100,7-10,3-5,3-5,2-3,0.20181321821779488
CC1Cn2c(nnc2C(C)(F)F)CN1C(=O)c1cccc(C(F)(F)c2n[nH]c(=O)c3ccccc23)c1,3.6898104613231286,1.3994968237976466,500-600,75-100,3-5,5-7,1-3,3-4,0.6207130849932183
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,3.689809721451862,2.988368376495352,300-400,50-75,>=10,7-10,1-3,2-3,0.19010226985338088
COC1=C(C=C(C=C1)CC=C)OC,3.6898100913874954,4.227951485327458,<200,<50,3-5,1-3,<1,2-3,0.14584526735644898
CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl,3.689809721451862,2.084755199163509,200-300,75-100,<3,3-5,1-3,2-3,0.4349964685135117
Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,3.6898104613231286,2.7234519298767377,300-400,<50,<3,1-3,<1,3-4,0.26189923311624674
COc1ccc(S(=O)(=O)N2C(=O)C(c3ccccc3OC)(N3CC(O)CC3C(=O)N(C)C)c3cc(Cl)ccc32)c(OC)c1,3.689809721451862,4.508811146322521,>=600,100-150,7-10,7-10,1-3,2-3,0.22196300660138388
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,3.689809351516229,2.8801992484742773,400-500,75-100,7-10,3-5,1-3,>=4,0.21941780220275875
CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)=O)cc1,3.689809721451862,1.8064181702367141,300-400,50-75,3-5,1-3,1-3,3-4,0.5104304322564253
CC(C)N(C(=O)COc1nnc(C(F)(F)F)s1)c1ccc(F)cc1,3.6898104613231286,4.3146133186036115,300-400,50-75,5-7,5-7,<1,3-4,0.16933196515135848
CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NC(=N2)C3=NC=CC=N3)OCCO)OC4=CC=CC=C4OC,3.6898104613231286,1.9378037810571844,500-600,100-150,>=10,>=10,1-3,3-4,0.4748229472237519
C1=CC=C2C(=C1)N=C(S2)SCSC#N,3.689809721451862,4.334820764847144,200-300,<50,3-5,5-7,<1,3-4,0.17480871966214528
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,3.689809721451862,3.2104082761500496,300-400,50-75,3-5,3-5,1-3,>=4,0.12992576439661743
CCOP(=S)(OCC)OC1=NN(C=N1)C2=CC=CC=C2,3.6898104613231286,4.354627945207949,300-400,50-75,7-10,7-10,<1,3-4,0.18017659442722714
CC1=CC(=NC(=N1)NC2=CC=CC=C2)C,3.6898104613231286,4.724457218962176,<200,<50,<3,3-5,1-3,2-3,0.2804064780866582
COc1ccc(C(CCCN)(c2ccccc2)c2ccccc2)cc1,3.689811201194395,0.8207265198063666,300-400,<50,7-10,1-3,1-3,>=4,0.7775696631729696
CON=C(C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F,3.689809721451862,3.75183793858825,400-500,75-100,7-10,7-10,<1,>=4,0.016810678408636977
CC1=C2CC3C(CC=C4CC(O)CCC43C)C2CCC12OC1CC(C)CNC1C2C,3.689809351516229,4.32813021826007,400-500,<50,<3,3-5,1-3,>=4,0.17299557052814626
C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C=C(C=C3)N,3.6898100913874954,4.374050408992255,200-300,50-75,<3,3-5,1-3,3-4,0.1854405053781479
CCCc1ccc(N)cc1,3.689811201194395,3.8070266456797297,<200,<50,<3,1-3,1-3,2-3,0.03176733481531036
O=C(NO)C1(NS(=O)(=O)c2ccc(Oc3ccc(F)cc3)cc2)CCOCC1,3.689809351516229,1.9133221677657113,400-500,100-150,5-7,5-7,3-5,2-3,0.4814575707928253
C1=CC=C(C(=C1)[N+](=O)[O-])[N+](=O)[O-],3.6898115711300283,4.136318852594417,<200,75-100,<3,3-5,<1,1-2,0.12101089894794466
CC(C)(C)C1=CC=C(C=C1)OC2CCCCC2OS(=O)OCC#C,3.6898100913874954,4.128153220694453,300-400,<50,5-7,3-5,<1,>=4,0.11879827793876799
Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC(C)C(C)(C)C)c(C)nn2-c2ccccc2)cc1,3.6898104613231286,2.9330404196098288,400-500,75-100,5-7,5-7,1-3,>=4,0.20509726682229676
CC1(CCC(=CC2=CC=C(C=C2)Cl)C1(CN3C=NC=N3)O)C,3.689809351516229,2.8073540561648045,300-400,50-75,3-5,3-5,1-3,3-4,0.2391600607757766
COc1nn(CSP(=S)(OC)OC)c(=O)s1,3.689810831258762,2.396424482625675,300-400,50-75,5-7,7-10,<1,2-3,0.35052921023320993
CC(C)(C)c1ccc(N)cc1,3.6898115711300283,3.3401730341327074,<200,<50,<3,1-3,1-3,2-3,0.09475785821482624
CC(=O)SC(C(=O)NC1Cc2ccccc2C2CCCC(C(=O)O)N2C1=O)C(C)C,3.6898104613231286,2.7160755781097237,400-500,100-150,5-7,5-7,1-3,2-3,0.2638983471180501
CCCCOC(=O)c1ccccc1C(=O)O,3.6898123110012953,1.0551306388705257,200-300,50-75,5-7,3-5,1-3,2-3,0.7140425494083386
CCOC1=CC2=C(C=C1)NC(C=C2C)(C)C,3.6898104613231286,3.6781113860047756,200-300,<50,<3,1-3,1-3,3-4,0.0031706439735776676
COc1ccc(CO)cc1,3.6898115711300283,5.438354614501398,<200,<50,<3,1-3,1-3,1-2,0.47388424402306245
COC(=O)c1ccccc1C(=O)OC,3.689810831258762,4.054149419800121,<200,50-75,<3,3-5,<1,1-2,0.09874181665351302
O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,3.6898104613231286,2.63587911300258,400-500,<50,>=10,3-5,<1,3-4,0.28563292287510184
C=CC(O)=Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.689809721451862,3.6006000007279004,500-600,100-150,>=10,7-10,1-3,>=4,0.02417731792479781
CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1,3.6898104613231286,2.7685205208186097,300-400,50-75,3-5,3-5,1-3,>=4,0.24968489545459296
NC1c2cccnc2C(OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CCC1c1cccc(F)c1F,3.6898089815805957,2.273329614345249,500-600,100-150,3-5,7-10,1-3,3-4,0.3838894653816214
CC(C)C1=NC(=CS1)CN(C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC2=CC=CC=C2)C[C@@H]([C@H](CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O,3.6898104613231286,3.126629742319561,>=600,100-150,>=10,7-10,3-5,3-4,0.15263134086696195
O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,3.689809721451862,4.910786435386997,300-400,75-100,5-7,5-7,1-3,3-4,0.3309049950164862
CC1CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1,3.689809351516229,1.6914016046041185,200-300,75-100,3-5,3-5,1-3,0-1,0.5416017340753233
CC(CF)CN1C(c2ccc(C=CC(=O)O)cc2)c2ccc(O)cc2CC1(C)C,3.6898104613231286,3.6006000007279004,300-400,50-75,5-7,3-5,1-3,>=4,0.02417751844221551
COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2N=N1,3.6898104613231286,4.431060923804295,300-400,50-75,5-7,7-10,<1,2-3,0.2008912027509225
CN(C)CC/C=C/1\C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,3.6898104613231286,3.6006000007279004,300-400,<50,3-5,1-3,<1,>=4,0.02417751844221551
CNCC(O)CC12CCC(c3ccccc31)c1ccccc12,3.6898100913874954,2.1664261485194816,200-300,<50,3-5,1-3,1-3,3-4,0.41286238326222113
CC(C)n1nc(-c2c[nH]c(=N)nc2-c2ccccc2)ccc1=O,3.689810831258762,3.274991472994688,300-400,75-100,3-5,5-7,1-3,2-3,0.11242294477239939
Cc1c(O)ccc2c1CCN(CC(C)C)[C@@H]2c1ccc(/C=C/C(=O)O)cc1,3.6898100913874954,3.1738240641526563,300-400,50-75,5-7,3-5,1-3,>=4,0.139840794522959
CO/N=C(\C1=CC=CC=C1OC2=C(C(=NC=N2)OC3=CC=CC=C3Cl)F)/C4=NOCCO4,3.689809721451862,3.75183793858825,400-500,75-100,7-10,7-10,<1,>=4,0.016810678408636977
C=CCOC(=O)C1=CC=CC=C1C(=O)OCC=C,3.6898100913874954,3.086667844147708,200-300,50-75,5-7,3-5,<1,3-4,0.16346157960201443
CC1CC2C(CCC3(S(=O)(=O)c4ccc(C(F)(F)F)cc4)c4c(F)ccc(F)c4OCC23)NS1(=O)=O,3.6898100913874954,0.7019681610657231,500-600,75-100,<3,5-7,1-3,>=4,0.8097548526348873
C1CN(CCC1C(=O)C2=CC=C(C=C2)F)CCN3C(=O)C4=CC=CC=C4NC3=O,3.6898100913874954,4.910786435386997,300-400,75-100,5-7,5-7,1-3,3-4,0.33090489475777735
CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,3.689810831258762,3.0612578074341883,200-300,50-75,<3,3-5,1-3,2-3,0.17034832265221844
C(F)(F)(Cl)Cl,3.689811201194395,0.49602543124307913,<200,<50,<3,<1,<1,2-3,0.8655690581381633
COc1cc(N2CCN(C(=O)C3CCCCC3C(=O)NC3(C#N)CC3)C(C)C2)ccc1C1CC1,3.689809351516229,4.168330503120788,400-500,75-100,5-7,5-7,1-3,3-4,0.12968719016487476
CC(C)(C)C1=CC(=C(C=C1)O)C(C)(C)C,3.689811201194395,2.003051197665122,200-300,<50,<3,1-3,1-3,>=4,0.4571400127386168
C1=CC=C2C=C3C=CC=CC3=CC2=C1,3.689811201194395,3.5529314008588653,<200,<50,<3,<1,<1,>=4,0.03709670228018156
CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,3.6898104613231286,1.3279465048795942,300-400,75-100,<3,3-5,<1,2-3,0.6401044113426773
CN(C(=O)Cc1cccc2occc12)C1CCC2(CCCO2)CC1N1CCCC1,3.689809721451862,2.2564205189442124,300-400,<50,3-5,3-5,<1,3-4,0.3884723119606334
