Clint,predict
3.550293,0.42021033
0.53765535,1.9432994
0.10597965,2.9106324
1.6756654,2.6666074
3.9845245,3.5342605
3.3252707,1.9396733
2.464955,0.60897464
0.45902357,0.99653417
5.397872,3.0412333
4.880039,2.486922
3.9332786,2.52718
1.6201993,1.902321
4.6689487,3.009853
0.44521284,2.4596891
2.8973103,1.867475
0.9683224,2.4296813
2.578868,2.2610419
3.8052406,2.0846658
6.213697,1.8116856
1.3490072,2.174726
3.68971,1.9977697
3.2494729,2.4649332
0.55977046,2.0533803
0.39586473,1.6040324
0.95693415,1.2911539
0.44120508,2.0215065
4.6596565,2.0475216
3.9941597,3.4131289
0.19346307,2.4376485
0.48079664,2.2537744
0.90533584,0.9577727
3.549055,2.2938704
3.1036851,3.2021322
3.3736405,2.1803393
3.2732239,1.689987
0.8807954,1.8645818
0.5868071,1.0711946
2.3878007,2.4570036
0.97221595,2.9805675
4.499703,1.3765086
0.6626794,2.2994542
2.9317307,2.3989275
2.2299771,1.121102
3.4003522,2.540999
0.6516494,2.6820593
4.478348,1.1165956
5.369348,3.4834123
1.7967042,0.6370575
0.2774865,2.7651298
0.41404414,2.2013226
2.7495615,1.338795
0.2269923,1.8650073
3.402513,1.8507901
1.3576335,0.17245325
0.73320866,0.03900099
0.55110955,1.1979033
1.9011862,2.6634605
0.3674493,0.44573686
1.4081397,2.3463497
1.7446395,1.1598296
3.933331,2.5095165
3.9392614,2.279973
3.3192677,1.415921
0.68724024,1.2893139
4.0951095,2.4700298
3.1598353,2.3086767
0.12259839,2.745182
3.013417,1.9370106
2.578703,2.7711267
1.6500942,2.7823083
0.058856007,1.4077137
5.3486266,3.1118124
0.2080368,0.5269873
2.1924386,2.9911509
5.1601257,2.3534136
3.0113773,3.3510606
0.6182825,1.6604784
4.907833,1.5913286
1.7625327,2.5646849
4.501601,3.3989394
5.6523156,1.693358
4.8526835,3.0285733
0.22493233,1.4418192
4.0418043,1.795003
2.979262,2.658746
4.5022116,2.4211166
1.402881,1.6890333
1.0197074,1.24029
3.4700694,3.1270504
0.577215,0.78598654
1.0861931,0.95883936
2.96516,2.9166467
3.1425116,3.3093202
3.9941845,2.972424
2.3060923,1.9404624
1.396025,0.72168
0.3931323,2.0086653
2.4524736,2.7041523
4.1298757,2.390635
0.85331243,1.8171401
3.7633982,3.077925
1.7134312,2.4045718
3.0447648,1.9186624
0.9003094,0.671807
2.6162145,3.3065045
2.9086378,1.8867403
0.58179075,2.631191
1.401703,2.1402154
2.644829,3.0833213
2.224329,1.7292547
1.9219117,2.4967988
1.6318834,2.4644384
5.040206,1.5046425
3.3827367,2.9449556
0.9453379,1.7016399
1.5223657,1.9784303
0.8589355,1.7858012
4.404353,0.4058192
0.53308445,0.5269873
0.88720083,0.379665
3.6226053,1.7346961
3.6446676,2.11085
1.7203189,2.9532337
0.5306927,1.0670044
2.315094,3.080677
1.1995274,1.7314914
4.319429,3.0518765
3.7788782,1.3429364
2.5465899,1.7165645
2.5221007,2.1240728
3.2295973,2.0893006
0.22521555,2.661595
0.032644607,0.96149004
0.58059824,1.7645842
2.0461116,2.7022612
5.5175066,1.9152273
1.1964375,3.149514
5.6292844,3.4580555
0.660338,1.9831871
1.1447034,2.3177214
2.5495322,2.4547887
3.978999,2.7596474
3.226478,1.9692603
6.207966,0.36302382
3.6303084,3.637568
2.176836,2.6026561
3.3976736,2.4534857
3.6327045,1.875852
4.45022,2.5786028
3.2742207,2.7697544
0.29772648,1.4052069
5.107127,1.9154501
3.2455637,2.2734628
0.15969162,0.6771196
5.470508,2.3730989
0.7548643,1.7248551
1.3183583,1.3429619
4.4843063,2.5421822
5.5896735,3.2142045
0.6474931,0.8500812
0.013415862,0.8675539
0.15873027,2.350643
0.68304867,2.1683753
3.9918675,2.4724019
3.86974,1.0784023
3.055043,2.9588203
1.1679044,2.4035788
0.729067,1.1663076
1.4779264,1.4055469
3.539057,2.6704273
1.529594,1.9086741
0.48656973,0.717635
0.8050839,0.9877193
0.9705454,2.1029994
0.73993886,0.8473643
0.6595117,0.9767096
5.434484,0.37341413
0.39905357,1.7771617
2.0409644,1.8022505
2.484549,2.185892
4.465811,1.9602253
5.7530136,3.1939685
1.9470274,1.3395185
3.3198295,2.521174
0.4550532,0.41508093
0.87770665,2.1651487
0.27743748,2.0508385
3.978999,2.2982342
5.096219,2.6921403
5.3480573,2.545933
2.5367343,1.6649253
0.21960548,1.4479301
4.9160523,2.9882414
1.8084955,2.5703056
5.374095,2.1317334
1.0537331,2.6313288
0.9668009,1.2967623
3.2721376,2.937367
2.1521208,1.920532
3.215609,2.5819876
4.835324,2.69953
2.046771,3.4989088
1.6867596,2.0877128
2.368589,2.0872848
4.5827627,2.7995381
0.5956443,1.7299237
2.5490017,1.2739577
4.2415805,2.726988
3.8240688,2.1474068
4.1881146,2.6826842
5.647876,1.1264743
3.6239347,2.3319461
3.8498344,3.8321655
