SMILES,predict,Clint,MW_range,PSA_range,NRB_range,HBA_range,HBD_range,LogP_range,variance
CN(C)C(=O)Nc1ccc(Cl)cc1,3.415306728244572,2.180610638099671,<200,<50,<3,1-3,1-3,1-2,0.3615183359084116
CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,3.415307441388174,4.367618078184806,400-500,50-75,5-7,5-7,<1,>=4,0.2788360305265037
CC1(C)CON(Cc2ccccc2Cl)C1=O,3.415306728244572,2.166717648208842,200-300,<50,<3,1-3,<1,2-3,0.3655861957050158
COP(=O)(OC)C(O)C(Cl)(Cl)Cl,3.4153060151009695,4.402494604306242,200-300,50-75,3-5,3-5,1-3,0-1,0.28904827580314063
CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1,3.415306728244572,2.7685205208186097,300-400,50-75,3-5,3-5,1-3,>=4,0.1893786456954808
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,3.415307084816373,3.4630211273793248,200-300,<50,<3,1-3,1-3,2-3,0.013970645411857682
C1[C@@H]([C@H](C(=O)O1)CC2=CC(=CC=C2)O)CC3=CC(=CC=C3)O,3.415306728244572,5.871153098958999,200-300,50-75,3-5,3-5,1-3,2-3,0.7190704662255776
FC(F)(Cl)Cl,3.415307441388174,0.4960254312430792,<200,<50,<3,<1,<1,2-3,0.8547641664850183
CN1CCN(c2ccc3nc(Nc4ccc(Br)cn4)[nH]c3c2)CC1,3.415307084816373,3.5795362960314794,300-400,50-75,3-5,5-7,1-3,3-4,0.04808622269069355
C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=C(C=C2Cl)O)Cl,3.415307084816373,0.016652946765891796,300-400,50-75,3-5,3-5,3-5,3-4,0.9951240618021657
CCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1,3.415306728244572,1.9432851782606186,200-300,75-100,3-5,3-5,1-3,1-2,0.431007099981232
C1=CC=C2C(=C1)C=CC3=CC4=CC=CC=C4C=C32,3.415307441388174,3.8604004147232507,200-300,<50,<3,<1,<1,>=4,0.13032297771813633
CC(=O)N1CCN(C2CCC(N=c3nc[nH]n4ccc(C5CCOCC5)c34)CC2)CC1,3.415307084816373,1.3994968237976466,400-500,75-100,3-5,5-7,1-3,2-3,0.5902281353989435
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,3.415306371672771,2.9531536328672403,200-300,50-75,3-5,3-5,1-3,3-4,0.13531806766220708
C1COCCN1C=O,3.415306371672771,0.7039836928957144,<200,<50,<3,1-3,<1,<0,0.7938737886723083
CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,3.415307084816373,3.6123420602266383,300-400,<50,3-5,1-3,1-3,3-4,0.05769173239846767
CC1CC2=CC=CC=C2N1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N,3.415307441388174,2.600247446345537,300-400,75-100,3-5,3-5,1-3,1-2,0.23864911813137096
CC12CC1(C(=O)N(C2=O)C3=CC(=CC(=C3)Cl)Cl)C,3.415307084816373,2.6766060413572883,200-300,<50,<3,1-3,<1,3-4,0.21629125911769487
CC1=C(C=CC=C1[N+](=O)[O-])[N+](=O)[O-],3.415306728244572,4.490147048307164,<200,75-100,<3,3-5,<1,2-3,0.3147126543752889
C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C)O,3.415306371672771,2.7638794249233287,300-400,75-100,<3,5-7,3-5,1-2,0.19073745161622546
CCCC(C)C1(C(=O)NC(=O)NC1=O)CC,3.415306728244572,1.0436381581317689,200-300,75-100,3-5,3-5,1-3,2-3,0.6944232525210636
CO/C=C(\C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N)/C(=O)OC,3.415307084816373,4.4237667316091045,400-500,100-150,7-10,7-10,<1,2-3,0.29527642976216684
CC1=CC(=C(C=C1)C(C)(C)C)O,3.415306371672771,4.528232984567794,<200,<50,<3,1-3,1-3,3-4,0.3258642999628968
CCOC1=CC=C(C=C1)N,3.415306728244572,3.5866069434349686,<200,<50,<3,1-3,1-3,1-2,0.0501566087644428
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)O,3.4153077979599753,4.243413982861241,200-300,<50,<3,1-3,1-3,>=4,0.24246903534442624
CC1=NC2=NC(=NN2C=C1)S(=O)(=O)NC3=C(C=CC=C3F)F,3.4153077979599753,3.002493380670819,300-400,75-100,3-5,5-7,1-3,1-2,0.12087183426640793
C#CCN1C(=O)COc2cc(F)c(N3C(=O)C4=C(CCCC4)C3=O)cc21,3.4153077979599753,3.100510435676909,300-400,50-75,<3,3-5,<1,2-3,0.0921724944861335
C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O,3.415307084816373,2.232420674799882,200-300,50-75,<3,3-5,1-3,2-3,0.3463484900706623
COc1cc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(O)=NC3(C#N)CC3)[C@H](C)C2)ccc1C1CC1,3.415306728244572,4.168330503120788,400-500,75-100,5-7,5-7,1-3,3-4,0.22048494699677185
CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=CN(N=C5)C(C)(C)C(=O)N)C(C)C,3.415306728244572,1.5093646169833679,400-500,100-150,5-7,7-10,1-3,>=4,0.5580588015955018
COC(=O)C1=CC=C(C=C1)O,3.415307084816373,5.614995886547655,<200,<50,<3,3-5,1-3,1-2,0.6440676709561258
c1ccc2cc3c(ccc4ccccc43)cc2c1,3.415306728244572,3.8604004147232507,200-300,<50,<3,<1,<1,>=4,0.13032318652619065
CC(C)(C)C1=NN=C(S1)N(C)C(=O)NC,3.415306728244572,2.669932366488085,200-300,50-75,<3,3-5,1-3,1-2,0.21824520304375114
CCCOC(=O)C1=CC(=C(C(=C1)O)O)O,3.415306371672771,4.847737547758402,200-300,75-100,3-5,5-7,3-5,1-2,0.41941506028502323
CCN1CCC2(CC1)COC3=C2C=C4C(=C3)CCN4C(=O)C5=CC=C(C=C5)C6=C(C=C(C=C6)C7=NN=C(O7)C)C.Cl,3.415307084816373,2.5518637282315644,500-600,50-75,3-5,5-7,<1,>=4,0.2528157397721086
O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,3.415307441388174,3.6677707242370072,300-400,75-100,<3,3-5,1-3,2-3,0.0739211103217907
CCCCCCCCN(C)C,3.415307441388174,4.5043184018182485,<200,<50,7-10,1-3,<1,2-3,0.3188618100787039
CC(C)C1CCC(C1(CN2C=NC=N2)O)CC3=CC=C(C=C3)Cl,3.415307084816373,5.552859967556872,300-400,50-75,5-7,3-5,1-3,>=4,0.6258743080606042
CC(C)CN1C(C)Cc2cc(O)ccc2C1(C)c1ccc(C=CC(=O)O)cc1,3.415307441388174,3.845827645824779,300-400,50-75,5-7,3-5,1-3,>=4,0.1260560790020846
C1=CC=C(C=C1)N(C2=CC=CC=C2)N=O,3.415306728244572,3.0949963717650415,<200,<50,3-5,1-3,<1,3-4,0.09378669615380426
CC(C)(C1=CC=CC=C1)C2=CC=C(C=C2)O,3.4153081545317763,4.251418963806454,200-300,<50,<3,1-3,1-3,3-4,0.24481278495710093
CC1=C(N=CN1)CSCCNC(=NC)NC#N,3.415307441388174,2.6994482165547997,200-300,75-100,5-7,3-5,3-5,0-1,0.20960318719084564
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,3.4153077979599753,4.985693299246046,200-300,50-75,3-5,3-5,1-3,0-1,0.45980801080613326
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.415307084816373,3.6006000007279,500-600,75-100,>=10,7-10,1-3,>=4,0.054253663837301944
CC(Nc1cc(F)cc(F)c1)c1cc(C(=O)N(C)C)cn2c(=O)cc(N3CCOCC3)nc12,3.415307441388174,3.3668578030321905,400-500,75-100,5-7,7-10,1-3,2-3,0.014186027455358581
CC(c1ccc(O)cc1)(c1ccc(O)cc1)c1ccc(O)cc1,3.415306728244572,4.374050408992255,300-400,50-75,3-5,3-5,3-5,3-4,0.2807196222561385
C[C@@H](Nc1cc(F)cc(Cl)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,3.4153077979599753,3.4509902175913854,400-500,75-100,5-7,5-7,1-3,>=4,0.010447792836874624
CN(C)c1nc(=O)n(C2CCCCC2)c(=O)n1C,3.415307084816373,2.8439957281910964,200-300,50-75,<3,5-7,<1,1-2,0.16727965090462713
C[C@H]1C[C@@H](C(=O)[C@@H](C1)[C@@H](CC2CC(=O)NC(=O)C2)O)C,3.415307084816373,1.6914016046041185,200-300,75-100,3-5,3-5,1-3,0-1,0.5047585761744701
C[C@H]1C[C@@H]2[C@H]([C@H]([C@]3(O2)CC[C@H]4[C@@H]5CC=C6C[C@H](CC[C@@]6([C@H]5CC4=C3C)C)O)C)NC1,3.4153060151009695,4.32813021826007,400-500,<50,<3,3-5,1-3,>=4,0.26727442448147026
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,3.4153077979599753,2.630394674066566,300-400,<50,5-7,3-5,1-3,>=4,0.2298221308446168
CCC(C)=O,3.4153060151009695,4.870630406879055,<200,<50,<3,1-3,<1,0-1,0.4261181812447384
C(CCC(=O)NN)CC(=O)NN,3.415306371672771,0.928677592965336,<200,100-150,5-7,3-5,3-5,<0,0.7280835383505408
CCOC(=O)COc1cc(-c2nn(C)c(OC(F)F)c2Cl)c(F)cc1Cl,3.415307441388174,5.210424947008923,400-500,50-75,7-10,5-7,<1,3-4,0.5256094180357455
O=C(C=Cc1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,3.415307084816373,1.0228141710742014,300-400,75-100,5-7,3-5,3-5,2-3,0.7005206088789272
COc1ccc2c(c1)CC(C)N(CC(C)C)C2c1ccc(C=CC(=O)O)cc1,3.415307084816373,4.966201228338529,300-400,<50,5-7,3-5,1-3,>=4,0.4541009519763131
C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,3.415307084816373,1.951993394257078,200-300,<50,<3,1-3,1-3,2-3,0.4284574435324475
COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,3.415307084816373,4.120746704603301,300-400,50-75,5-7,5-7,<1,2-3,0.2065523325657434
COC1=C(C=CC(=C1)CC=C)O,3.415306371672771,5.578179492765007,<200,<50,3-5,1-3,1-3,2-3,0.6332880599196954
COC1=CC=CC(=C1OC)[C@@H](C2CCN(CC2)CCC3=CC=C(C=C3)F)O,3.4153077979599753,2.7014991363254537,300-400,<50,7-10,3-5,1-3,3-4,0.2090027834143688
O=c1[nH]c2ccc(S(=O)CCN3CCC(Cc4ccc(F)cc4)CC3)cc2o1,3.415307441388174,2.6748541246582795,400-500,50-75,5-7,3-5,1-3,>=4,0.21680432376734932
CN(C)C(=O)NC1=CC=CC=C1,3.415306728244572,2.122623988140148,<200,<50,<3,1-3,1-3,0-1,0.37849679511436096
O=C(c1ccc(O)cc1O)c1ccc(O)cc1O,3.415306728244572,3.909029730045853,200-300,75-100,<3,5-7,3-5,2-3,0.14456182329852335
CCCCC(C#N)(Cn1cncn1)c1ccc(Cl)cc1,3.415306728244572,3.754819804729276,200-300,50-75,5-7,3-5,<1,2-3,0.09940924200666335
CC(C)OC(=O)NC1=CC(=CC=C1)Cl,3.415307441388174,5.296865463046069,200-300,<50,<3,1-3,1-3,3-4,0.5509191535749147
C1CN(CCC1CC2=CC=C(C=C2)F)CCS(=O)C3=CC4=C(C=C3)NC(=O)O4,3.4153060151009695,2.6748541246582795,400-500,50-75,5-7,3-5,1-3,>=4,0.21680390615124057
C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4,3.415307084816373,3.0199046532857357,300-400,50-75,5-7,5-7,<1,2-3,0.11577361441577087
CC1=C(N=C(N=C1OC(=O)N(C)C)N(C)C)C,3.415307084816373,4.065997881231354,200-300,50-75,<3,5-7,<1,1-2,0.19052190720329906
Nc1cc(Cl)cc(Cl)c1,3.415307084816373,5.393919458287381,<200,<50,<3,1-3,1-3,2-3,0.5793366143899306
COC(=O)C=C(C)OP(=O)(OC)OC,3.415306728244572,2.5617295641011073,200-300,50-75,5-7,5-7,<1,0-1,0.2499269240533124
C1CC1CN2CC[C@]34[C@@H]5C(=O)CC[C@]3([C@H]2CC6=C4C(=C(C=C6)O)O5)O,3.415306371672771,3.8409224786811804,300-400,50-75,<3,5-7,1-3,1-2,0.12462016197316948
COc1nn(CSP(=S)(OC)OC)c(=O)s1,3.415306728244572,2.396424482625675,300-400,50-75,5-7,7-10,<1,2-3,0.29832816096432363
C1=CC=C(C=C1)OCCO,3.415307441388174,3.8398291663062114,<200,<50,3-5,1-3,1-3,1-2,0.1242997274991988
CN1CCN(c2cc(Cl)c3[nH]c(Nc4ccc(Br)cn4)nc3c2)CC1,3.415307084816373,3.1738240641526567,400-500,50-75,3-5,5-7,1-3,3-4,0.07070609559493937
CCOC1=CC=CC=C1C(=O)N,3.415306728244572,1.4603785829915767,<200,50-75,3-5,1-3,1-3,1-2,0.5724018853979191
COC(=O)c1ccccc1C(=O)OC,3.415306728244572,4.054149419800121,<200,50-75,<3,3-5,<1,1-2,0.1870527886188645
CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,3.415306371672771,3.8260609395371987,200-300,50-75,3-5,5-7,<1,2-3,0.1202687114881036
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,3.415307441388174,3.3580417635815003,400-500,50-75,3-5,5-7,<1,3-4,0.01676735895624832
CC1=CC2=C(C=C1)N=CC=C2,3.415307084816373,5.834624169952441,<200,<50,<3,1-3,<1,2-3,0.708374711505352
CCN(CC)C(=O)C1=CC=CC(=C1)C,3.415306728244572,2.3665647486203745,<200,<50,3-5,1-3,<1,2-3,0.30707107465330863
CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,3.415306728244572,2.5134599304809226,400-500,50-75,<3,3-5,<1,3-4,0.26406024622106133
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CC(N(C)C)C1,3.4153077979599753,2.655377710446548,500-600,75-100,7-10,7-10,1-3,>=4,0.22250711153733901
Cc1c(O)ccc2c1CCN(CC(C)C)C2c1ccc(C=CC(=O)O)cc1,3.415307084816373,3.1738240641526567,300-400,50-75,5-7,3-5,1-3,>=4,0.07070609559493937
B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,3.415306371672771,3.0196562688825606,300-400,100-150,7-10,5-7,3-5,1-2,0.11584613242431394
C1=CC(=CC=C1C(=O)C2=C(C=C(C=C2)O)O)O,3.415306728244572,4.001584511406435,200-300,75-100,<3,3-5,3-5,2-3,0.17166181236054232
CCOCN(C(=O)CCl)c1c(C)cccc1CC,3.4153060151009695,5.377718266768763,200-300,<50,5-7,1-3,<1,3-4,0.5745932276386821
CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O,3.415307084816373,4.896058916611654,200-300,<50,5-7,1-3,1-3,>=4,0.4335633216924972
CC1=CC(=C(C=C1)C)C,3.415306371672771,3.207324403353169,<200,<50,<3,<1,<1,3-4,0.06089700589967404
Nc1nc(N)nc(-c2ccccc2)n1,3.415307084816373,1.3868626995849844,<200,75-100,<3,5-7,1-3,1-2,0.5939274000175637
CC(C)C1=C(C(=CC=C1)C(C)C)O,3.4153060151009695,5.610350895842208,<200,<50,<3,1-3,1-3,3-4,0.6427079334451616
CC1Cc2cc(O)ccc2C(c2c(F)cc(C=CC(=O)O)cc2F)N1CC(C)(C)F,3.4153081545317763,5.295590652439659,400-500,50-75,5-7,3-5,1-3,>=4,0.5505456809226591
COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,3.415307084816373,3.6540342763286606,300-400,75-100,5-7,5-7,1-3,3-4,0.06989919033556061
O=NN(c1ccccc1)c1ccccc1,3.415306728244572,3.0949963717650415,<200,<50,3-5,1-3,<1,3-4,0.09378669615380426
CCCCOCCO,3.415307441388174,2.479722041235527,<200,<50,5-7,1-3,1-3,0-1,0.2739388904387769
C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)(C3=CN=CN=C3)O)Cl,3.415307084816373,2.364414485253622,300-400,<50,3-5,3-5,1-3,3-4,0.3077007749881222
Fc1ccc(CN2CCN(C3=Nn4c(nnc4C(F)(F)F)CC3)CC2)cc1,3.415307084816373,2.343142412490957,300-400,<50,<3,5-7,<1,2-3,0.31392922618989033
Cc1nn(C)c2cc(N3CCN(C(=O)C4CCCCC4C(=O)NC4(C#N)CC4)C(C)C3)ccc12,3.415306728244572,2.988368376495352,400-500,75-100,3-5,5-7,1-3,2-3,0.12500731450582658
O=C(Nc1ccccc1)c1ccccc1I,3.415307084816373,4.0154460053139305,300-400,<50,<3,1-3,1-3,2-3,0.1757203457465274
CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5,3.415307084816373,3.57455692710984,400-500,75-100,7-10,5-7,1-3,3-4,0.046628266209909744
CC1=NC=CN1C2=CC=C(C=C2)SC3=CC=CC(=C3)C4(CCOCC4)C(=O)N.CS(=O)(=O)O,3.415306728244572,2.0916908367992866,400-500,100-150,5-7,7-10,1-3,3-4,0.38755400480864194
C1=CC=C(C=C1)C2=NC(=NC(=N2)N)N,3.415307084816373,1.3868626995849844,<200,75-100,<3,5-7,1-3,1-2,0.5939274000175637
C[C@H](CO)CN1[C@H](C)Cc2c([nH]c3ccccc23)[C@H]1c1ccc(/C=C/C(=O)O)cc1,3.415307441388174,4.206955728268953,400-500,75-100,5-7,3-5,3-5,>=4,0.23179418286187092
C1C[C@H](C2=C(C=CC=N2)[C@H]([C@@H]1C3=C(C(=CC=C3)F)F)N)OC(=O)N4CCC(CC4)N5C6=C(NC5=O)N=CC=C6,3.415306728244572,2.273329614345249,500-600,100-150,3-5,7-10,1-3,3-4,0.3343702706744
COC[C@H](C)CN1[C@H](c2c(F)cc(/C=C/C(=O)O)cc2F)c2ccc(O)cc2C[C@H]1C,3.415307441388174,4.749214251321958,400-500,50-75,7-10,3-5,1-3,>=4,0.3905671800803759
CS(=O)(=O)C1=C(C=C(C=C1)[C@@H](C[C@H]2CCC(=O)C2)C(=O)NC3=NC=CN=C3)Cl,3.415307084816373,2.828928766584521,400-500,100-150,5-7,5-7,1-3,1-2,0.17169124897372426
CN1C(=O)CN=C(C2=C1C=CC(=C2)[N+](=O)[O-])C3=CC=CC=C3F,3.415307084816373,1.3279465048795942,300-400,75-100,<3,3-5,<1,2-3,0.6111780294137005
CCN(CC)C1=NC(=CC(=N1)OP(=S)(OC)OC)C,3.4153060151009695,4.847737547758402,300-400,50-75,7-10,7-10,<1,>=4,0.41941516468905055
ClC(Cl)(Cl)Cl,3.415306728244572,2.475878375626544,<200,<50,<3,<1,<1,2-3,0.2750641048063843
CC1=C(C(=CC=C1)C(=O)OC)S(=O)(=O)NC(=O)NC2=NC(=NC(=N2)OCC(F)(F)F)N(C)C,3.415307441388174,3.6327328488112802,400-500,>=150,7-10,>=10,1-3,3-4,0.06366203967373471
C[C@H]1Cn2c(nnc2C(C)(F)F)CN1C(=O)c1cccc(C(F)(F)c2nnc(O)c3ccccc23)c1,3.415307441388174,1.3994968237976466,500-600,75-100,3-5,7-10,1-3,3-4,0.5902282398029707
CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,3.4153056585291686,5.998935073111827,300-400,50-75,7-10,5-7,1-3,>=4,0.7564852711684954
C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4nccs4)c3)c12)C(=O)N1CCOCC1,3.415307084816373,4.44220292070873,500-600,100-150,7-10,>=10,1-3,3-4,0.30067453578759945
CCNc1ccccc1,3.415307441388174,4.033634082553319,<200,<50,<3,1-3,1-3,2-3,0.1810457003517579
COc1nc(NC(C)C)nc(NC(C)C)n1,3.415306371672771,3.0813102946129733,200-300,50-75,5-7,5-7,1-3,2-3,0.09779386761030823
CC(C)(C)OC,3.415307441388174,2.549878826883233,<200,<50,<3,1-3,<1,0-1,0.2533970221989048
CCC1=C(C(=O)C=CO1)O,3.415306728244572,5.33314527235854,<200,50-75,<3,3-5,1-3,0-1,0.5615420705897957
CCCCCC1=CC=C(C=C1)N,3.415307084816373,3.856642633463877,<200,<50,3-5,1-3,1-3,3-4,0.12922280583681683
CCOP(=S)(OCC)OC1=NN(C=N1)C2=CC=CC=C2,3.415307084816373,4.354627945207949,300-400,50-75,7-10,7-10,<1,3-4,0.27503263114161763
C1COCCO1,3.415306728244572,2.2891842514700076,<200,<50,<3,1-3,<1,<0,0.32972804164692987
CN=C1C=NN(c2cccc(C(F)(F)F)c2)C(=O)C1Cl,3.415307441388174,3.3747263277487556,300-400,<50,<3,3-5,<1,2-3,0.011882127747331666
CC1=CC=C(C=C1)C(=O)C2=CC=CC=C2,3.415307084816373,5.707865461243779,<200,<50,<3,1-3,<1,3-4,0.6712598313336033
CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,3.4153077979599753,3.280747969380977,200-300,<50,<3,1-3,1-3,2-3,0.0393990437778835
CCCOC(=O)c1cc(O)c(O)c(O)c1,3.415307084816373,4.847737547758402,200-300,75-100,3-5,5-7,3-5,1-2,0.41941485147696894
CCC1(C(=O)NC(=O)NC1=O)C2=CCCCCC2,3.415307084816373,4.3146133186036115,200-300,75-100,<3,3-5,1-3,2-3,0.26331637048649653
CCOC(=O)CC(C(=O)OCC)SP(=O)(OC)OC,3.4153060151009695,4.964426385618068,300-400,75-100,7-10,7-10,<1,1-2,0.45358159221629907
