SMILES,predict,Clint,MW_range,PSA_range,NRB_range,HBA_range,HBD_range,LogP_range,variance
CCCCSP(=O)(SCCCC)SCCCC,4.521681500405564,5.766105825364386,300-400,<50,>=10,3-5,<1,>=4,0.3437056889562893
CCN1CCC2(CC1)COC3=C2C=C4C(=C3)CCN4C(=O)C5=CC=C(C=C5)C6=C(C=C(C=C6)C7=NN=C(O7)C)C.Cl,3.5678649939379583,2.5518637282315644,500-600,50-75,3-5,5-7,<1,>=4,0.2806160310484394
C(=C(Cl)Cl)Cl,0.7859857236681358,3.365100801984549,<200,<50,<3,<1,<1,2-3,0.7123426528323685
CC(C)C1(C(=O)NC(=N1)C2=NC3=CC=CC=C3C=C2C(=O)O)C,1.750588311732671,1.981186982692312,300-400,75-100,3-5,3-5,1-3,1-2,0.06369055432696619
FC(F)(Cl)C(F)(Cl)Cl,5.204925983150158,0.49602543124307913,<200,<50,<3,<1,<1,3-4,1.3005820249241984
CC#C[C@@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)C5=CC=C(C=C5)N(C)C)C)O,3.1801978956649344,4.448174329147284,400-500,<50,<3,3-5,1-3,>=4,0.3502106997665853
CCOC1=CC=C(C=C1)N,4.550138802590648,3.5866069434349686,<200,<50,<3,1-3,1-3,1-2,0.2661241626672602
Cc1cc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2C(=O)OC2COC2)n1,2.1106595595894113,2.1866286493522855,400-500,100-150,5-7,7-10,1-3,1-2,0.020982399502030687
CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,5.236488635356924,2.003051197665122,200-300,<50,<3,1-3,1-3,>=4,0.8930642224915476
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,3.643159848826055,2.986957674107695,400-500,<50,5-7,5-7,1-3,>=4,0.1812407681468718
C1=CC(=CC=C1[C@H]([C@@H](CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],2.6170408630043056,1.0436381581317689,300-400,100-150,5-7,5-7,3-5,1-2,0.4345683781951136
COC(=O)N1CCN(C2CCC(N=c3nc[nH]n4ccc([C@H](C)CC(=N)O)c34)CC2)CC1,2.119981914414707,2.155580485727476,400-500,100-150,5-7,7-10,3-5,1-2,0.009832202114274564
Cc1ccc(C(=O)c2ccccc2)cc1,4.262136672759326,5.707865461243779,<200,<50,<3,1-3,<1,3-4,0.3993052846394921
CN(C)CC/C=C/1\C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,3.3697043344826034,3.6006000007279004,300-400,<50,3-5,1-3,<1,>=4,0.06377258339633249
COC(=O)C1=CC=CC=C1C(=O)OC,5.103173968666667,4.054149419800121,<200,50-75,<3,3-5,<1,1-2,0.28973694749350676
COc1cc(N2CCN(C(=O)C3CCCCC3C(=O)NC3(C#N)CC3)C(C)C2)ccc1C1CC1,4.261494268809494,4.168330503120788,400-500,75-100,5-7,5-7,1-3,3-4,0.025731509445428534
C1=CC=C(C=C1)C2=NC(=NC(=N2)N)N,3.222842271604693,1.3868626995849846,<200,75-100,<3,5-7,1-3,1-2,0.5070911995645762
CC(C)(C=NOC(=O)NC)SC,3.260482883091714,1.0636861018882966,<200,50-75,3-5,3-5,1-3,1-2,0.6067476631859184
COC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OC,3.1931679802923676,1.9853886174483968,300-400,100-150,<3,5-7,3-5,1-2,0.333584477326262
C1CC1C#C[C@]2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F,4.087709516471218,3.120247839228025,300-400,<50,<3,1-3,1-3,3-4,0.2672095648135792
CCOC1=CC2=CC=CC=C2OC1=O,4.119532197438579,4.206955728268953,<200,<50,<3,3-5,<1,1-2,0.024146076456709874
C1=CC=C2C(=C1)C=CC3=CC4=CC=CC=C4C=C32,3.6525467848441857,3.8604004147232507,200-300,<50,<3,<1,<1,>=4,0.057408452749437816
C[C@H](CO)NC1=NC(=NC2=C1SC(=N2)N)SCC3=C(C(=CC=C3)F)F,2.94025098925957,3.0111742796952568,300-400,75-100,5-7,7-10,3-5,3-4,0.019588767202096694
CCO,2.2363141129744286,3.9480677960588535,<200,<50,<3,1-3,1-3,<0,0.47278043925046714
CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1,4.045509881727497,4.4907177751379725,300-400,<50,5-7,1-3,<1,>=4,0.12296487834926327
CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC(=C)[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C,5.130304885614219,4.6665852717761345,300-400,50-75,<3,3-5,<1,3-4,0.128077751422962
CC1=C(C=C(C=C1)N)O,5.022474400653696,3.730712137715869,<200,<50,<3,1-3,1-3,0-1,0.35678026348888076
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,3.4406472008087077,1.6220079968531347,400-500,100-150,7-10,5-7,3-5,1-2,0.502301849957129
CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,3.3296305967357274,4.448174329147284,400-500,<50,<3,3-5,1-3,>=4,0.30893790523499687
C1=CC=C(C=C1)OCCO,5.021767585909955,3.839829166306212,<200,<50,3-5,1-3,1-3,1-2,0.32644729829373487
C=CCc1ccc2c(c1)OCO2,4.0810032963519625,3.6089028025919774,<200,<50,<3,1-3,<1,2-3,0.13039252143335378
O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1,3.7625611024362873,3.120247839228025,300-400,<50,<3,1-3,1-3,3-4,0.17740469888682334
CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,3.4801984954494336,1.33466680034524,200-300,50-75,<3,3-5,1-3,1-2,0.5925884239427285
CCOC1=CC=C(C=C1)CC2=C(C=CC(=C2)[C@@]34[C@@H]([C@H]([C@@H]([C@@](O3)(CO4)CO)O)O)O)Cl,4.375250206011785,2.5216684127124465,400-500,100-150,5-7,7-10,3-5,1-2,0.5119528721233125
CN(C)NC(=O)CCC(=O)O,1.7906807933613724,1.9208043332511078,<200,50-75,3-5,3-5,1-3,<0,0.03593967108342454
COC1=NN(C(=O)S1)CSP(=S)(OC)OC,3.564583110629267,2.396424482625675,300-400,50-75,5-7,7-10,<1,2-3,0.32264136757491774
CCOP(=O)(NC(C)C)OC1=CC(=C(C=C1)SC)C,5.890048943651504,5.069070685216515,300-400,<50,7-10,3-5,1-3,3-4,0.22675135182918385
C1=CC=C(C=C1)NC(=O)CCl,5.148416928223121,4.604902850257079,<200,<50,<3,1-3,1-3,1-2,0.1501167060768779
Fc1ccc(CN2CCN(C3=Nn4c(nnc4C(F)(F)F)CC3)CC2)cc1,4.461988030355327,2.343142412490957,300-400,<50,<3,5-7,<1,2-3,0.5852178218263179
COC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,2.6071868635308726,1.7191421803255609,200-300,75-100,<3,5-7,1-3,<0,0.24527486609131596
COCCOC[C@H](CC1(CCCC1)C(=O)NC2CCC(CC2)C(=O)O)C(=O)OC3=CC4=C(CCC4)C=C3,3.6027667834924455,3.2651287310143484,500-600,100-150,>=10,5-7,1-3,3-4,0.09325446081157578
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,3.1026426990276272,2.232420674799882,300-400,<50,3-5,3-5,<1,3-4,0.2403523094038129
O=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,3.442768667433485,3.840922478681181,300-400,50-75,<3,5-7,1-3,1-2,0.109968703810085
CC(O)=Nc1nc(C)c(-c2cc3c(c(S(C)(=O)=O)c2)C(=O)N([C@@H](C)C2CC2)C3)s1,1.5340653788460468,0.7019681610657231,400-500,75-100,5-7,5-7,1-3,3-4,0.22982236989401605
CCCCc1ccc(N)cc1,4.310215752034879,4.221997544129426,<200,<50,3-5,1-3,1-3,3-4,0.024365563512780325
COc1ccc(C)cc1N,4.230803718304384,3.9257321837465176,<200,<50,<3,1-3,1-3,1-2,0.08425970134393948
C1C(O1)CN2C(=O)N(C(=O)N(C2=O)CC3CO3)CC4CO4,4.946293130554186,6.128993563575989,200-300,100-150,5-7,7-10,<1,<0,0.3266577637608551
CCC(C)(NC(=O)c1cc(Cl)c(C)c(Cl)c1)C(=O)CCl,4.325763631610074,2.455343930372117,300-400,<50,5-7,1-3,1-3,3-4,0.5166034439841742
CCCCOC(=O)c1ccc(O)cc1,5.007738983156167,4.615031304941204,<200,<50,3-5,3-5,1-3,3-4,0.10846450072708516
CCOC(=O)c1ccccc1C(=O)OCC,4.909681217381525,4.6925650311110845,200-300,50-75,3-5,3-5,<1,2-3,0.05996673874734261
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,2.7730855535884507,2.020069783139841,200-300,50-75,7-10,3-5,1-3,2-3,0.20798034800995602
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,2.9717183884668783,3.613714458122686,200-300,50-75,5-7,5-7,<1,2-3,0.17731709112611632
Nc1c(Cl)c(F)nc(OCC(=O)O)c1Cl,3.1045527005856295,1.71502983531521,200-300,75-100,3-5,3-5,1-3,1-2,0.38378140329592964
CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C.[Cl-],3.299981183666552,3.0989053054127274,400-500,<50,3-5,1-3,<1,>=4,0.055536461222749425
CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,3.9275365711145045,2.669227276553883,300-400,50-75,5-7,3-5,1-3,3-4,0.347540669474917
CC(C)(C1=CC=CC=C1)C2=CC=C(C=C2)O,4.169072958698657,4.251418963806454,200-300,<50,<3,1-3,1-3,3-4,0.02274368143624166
CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,3.7011200210042254,2.6766060413572883,200-300,<50,<3,1-3,<1,3-4,0.2829672131582226
CCOC1=NC=C(C2=C1[C@@H](C(=C(N2)C)C(=O)N)C3=C(C=C(C=C3)C#N)OC)C,3.827333142067638,2.557794902195457,300-400,100-150,5-7,5-7,1-3,3-4,0.35064206528272546
COc1ccc2c(c1)C[C@@H](C)N(CC(C)C)[C@@H]2c1ccc(/C=C/C(=O)O)cc1,3.7845609669336153,4.966201228338529,300-400,<50,5-7,3-5,1-3,>=4,0.32636494803177746
CCC(=NOCC=CCl)C1C(=O)CC(C2CCOCC2)CC1=O,2.5882354358140476,2.2534852543804322,300-400,50-75,5-7,5-7,<1,3-4,0.09245684083014914
CN1CCN(C(=O)c2cc3cc(Cl)ccc3[nH]2)CC1,2.8104300117426315,3.286471518089347,200-300,<50,<3,1-3,1-3,2-3,0.13148101546158844
B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,2.994362020105444,3.0196562688825606,300-400,100-150,7-10,5-7,3-5,1-2,0.006986183915087198
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,2.2219448827681965,1.0436381581317689,200-300,50-75,<3,3-5,1-3,<0,0.325444236720777
C1=CC=C(C(=C1)C2=CC=C(C=C2)Cl)NC(=O)C3=C(N=CC=C3)Cl,2.852434198918592,3.805895618021553,300-400,<50,3-5,1-3,1-3,2-3,0.263342741999895
CC(C)OC1=CC=CC(=C1)NC(=O)C2=CC=CC=C2C(F)(F)F,3.3704547713513198,3.6123420602266383,300-400,<50,3-5,1-3,1-3,3-4,0.06680843150137825
C=CC(=O)Nc1cc(Nc2ncc(C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.0682045649499283,2.7244535934877994,500-600,75-100,>=10,7-10,1-3,>=4,0.09494282786516113
CNC1=C(C(=O)N(N=C1)C2=CC=CC(=C2)C(F)(F)F)Cl,3.3047724606589606,3.3747263277487556,300-400,<50,<3,3-5,1-3,2-3,0.01932101583119591
CN1C2=C(C(=O)N(C1=O)C)NC=N2,2.70844540272558,1.0924268113183644,<200,50-75,<3,5-7,1-3,<0,0.446338738471838
Nc1ccc(Cl)cc1N,3.639411072460987,4.399373798805933,<200,50-75,<3,1-3,1-3,1-2,0.20989907317034556
COc1nn(CSP(=S)(OC)OC)c(=O)s1,4.497712505923021,2.396424482625675,300-400,50-75,5-7,7-10,<1,2-3,0.5803684750110553
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,3.5595914445002528,2.779635212312483,200-300,<50,3-5,1-3,1-3,>=4,0.21542121024411792
CC1=C(C(=C(C=C1)C)O)C,5.830130547019362,5.600995681169267,<200,<50,<3,1-3,1-3,2-3,0.06328625642505002
CC(C)N1CCC(CC1)N(C2=CC=C(C=C2)Cl)C(=O)CC3=CC=CC=C3,3.8047730059026574,4.4907177751379725,300-400,<50,5-7,1-3,<1,>=4,0.18945556975012381
CCNC(=O)OC1CCN(c2nncc3cc(OC)c(OC)cc23)CC1,4.705434589896408,5.107673985224389,300-400,75-100,5-7,7-10,1-3,1-2,0.11109712798417044
Fc1cccc(CN2CCN(c3ccc4nnc(C(F)(F)F)n4n3)CC2)c1F,4.849431224440001,4.042605554484023,300-400,<50,3-5,5-7,<1,2-3,0.2228424559034678
NNC(=O)CCCCC(=O)NN,2.2327979311429202,0.928677592965336,<200,100-150,5-7,3-5,3-5,<0,0.360193521072539
C=Cc1ccccc1,4.744065389540584,4.703924038629804,<200,<50,<3,<1,<1,2-3,0.0110869021070303
CCC(C)N(C)C(=O)C1=CC2=CC=CC=C2C(=N1)C3=CC=CC=C3Cl,3.800481679358209,4.683666307544404,300-400,<50,3-5,1-3,<1,>=4,0.2439325357260153
CC1(C(=O)N(C(=O)O1)C2=CC(=CC(=C2)Cl)Cl)C=C,3.9052858793985683,3.8641441279108752,200-300,<50,<3,3-5,<1,3-4,0.01136320928186123
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,4.342412288245193,4.896058916611654,200-300,<50,5-7,1-3,1-3,>=4,0.15291528140718222
CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC,3.8262480417088764,1.9315549907495728,300-400,100-150,5-7,7-10,1-3,2-3,0.5233076591155592
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12,3.046518404874786,3.459026885085924,300-400,50-75,<3,3-5,1-3,1-2,0.11393341366577071
CC(=O)N1CCN(CCOc2ccc(C3CCN(c4ccc5nnc(C(F)(F)F)n5n4)CC3)cc2)CC1,3.5453593854291974,3.4509902175913845,500-600,75-100,5-7,7-10,<1,3-4,0.026064437344553243
N#CSCSc1nc2ccccc2s1,3.6425205120568855,4.334820764847144,200-300,<50,3-5,5-7,<1,3-4,0.19121093229816352
COC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],3.561983845416869,4.101565892209391,300-400,100-150,3-5,7-10,<1,2-3,0.14903069268386823
Cc1ccc(-c2c(Cl)nc(C#N)n2S(=O)(=O)N(C)C)cc1,3.6712136463551173,3.2749914729946883,300-400,75-100,3-5,5-7,<1,0-1,0.10943519211512588
